"data type","highlight","interaction","name","networks","normalized max weight","raw weights","selected","shared interaction","shared name"
"Co-expression","1",,"H__sapiens__1_-784202|H__sapiens__1_-775175|Co-expression","Rieger-Chu-2004","2.260863449266544E-4","0.007663526106625795","false",,"H__sapiens__1_-784202|H__sapiens__1_-775175|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778700|H__sapiens__1_-777596|Co-expression","Rieger-Chu-2004","5.752143872264845E-4","0.01949772983789444","false",,"H__sapiens__1_-778700|H__sapiens__1_-777596|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790320|H__sapiens__1_-779585|Co-expression","Rieger-Chu-2004","3.1823030220774014E-4","0.010786879807710648","false",,"H__sapiens__1_-790320|H__sapiens__1_-779585|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780106|H__sapiens__1_-773835|Co-expression","Rieger-Chu-2004","5.183408980492731E-4","0.017569920048117638","false",,"H__sapiens__1_-780106|H__sapiens__1_-773835|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773110|H__sapiens__1_-781320|Co-expression","Rieger-Chu-2004","6.628129191541707E-4","0.022467009723186493","false",,"H__sapiens__1_-773110|H__sapiens__1_-781320|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779568|H__sapiens__1_-790118|Co-expression","Rieger-Chu-2004","8.076538265065468E-4","0.027376603335142136","false",,"H__sapiens__1_-779568|H__sapiens__1_-790118|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784240|H__sapiens__1_-781544|Co-expression","Roth-Zlotnik-2006","0.0018671540827829673","0.02456735074520111","false",,"H__sapiens__1_-784240|H__sapiens__1_-781544|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779893|H__sapiens__1_-775318|Co-expression","Roth-Zlotnik-2006","0.0010411530089156234","0.01369912177324295","false",,"H__sapiens__1_-779893|H__sapiens__1_-775318|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779893|H__sapiens__1_-795977|Co-expression","Roth-Zlotnik-2006","0.0015628850979975753","0.020563887432217598","false",,"H__sapiens__1_-779893|H__sapiens__1_-795977|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776103|H__sapiens__1_-776098|Co-expression","Roth-Zlotnik-2006","0.0015486357189075262","0.020376399159431458","false",,"H__sapiens__1_-776103|H__sapiens__1_-776098|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780920|H__sapiens__1_-788943|Co-expression","Roth-Zlotnik-2006|Jiang-de Kok-2017","0.001571414736654725","0.02067611739039421|0.010449604131281376","false",,"H__sapiens__1_-780920|H__sapiens__1_-788943|Co-expression"
"Co-expression","1",,"H__sapiens__1_-787757|H__sapiens__1_-788986|Co-expression","Roth-Zlotnik-2006","0.0013566775832980701","0.017850682139396667","false",,"H__sapiens__1_-787757|H__sapiens__1_-788986|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790624|H__sapiens__1_-805088|Co-expression","Roth-Zlotnik-2006","7.545979628550827E-4","0.009928732179105282","false",,"H__sapiens__1_-790624|H__sapiens__1_-805088|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784401|H__sapiens__1_-777971|Co-expression","Roth-Zlotnik-2006","0.001405461006526929","0.018492557108402252","false",,"H__sapiens__1_-784401|H__sapiens__1_-777971|Co-expression"
"Co-expression","1",,"H__sapiens__1_-786520|H__sapiens__1_-781544|Co-expression","Roth-Zlotnik-2006","4.983112922224733E-4","0.006556603126227856","false",,"H__sapiens__1_-786520|H__sapiens__1_-781544|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784380|H__sapiens__1_-805088|Co-expression","Roth-Zlotnik-2006","9.717436105156465E-4","0.012785857543349266","false",,"H__sapiens__1_-784380|H__sapiens__1_-805088|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784380|H__sapiens__1_-790624|Co-expression","Roth-Zlotnik-2006","0.0015969880806172736","0.021012602373957634","false",,"H__sapiens__1_-784380|H__sapiens__1_-790624|Co-expression"
"Co-expression","1",,"H__sapiens__1_-784674|H__sapiens__1_-781377|Co-expression","Roth-Zlotnik-2006","9.01005565847157E-4","0.011855111457407475","false",,"H__sapiens__1_-784674|H__sapiens__1_-781377|Co-expression"
"Co-expression","1",,"H__sapiens__1_-788491|H__sapiens__1_-781544|Co-expression","Roth-Zlotnik-2006","6.199422010709808E-4","0.008156979456543922","false",,"H__sapiens__1_-788491|H__sapiens__1_-781544|Co-expression"
"Co-expression","1",,"H__sapiens__1_-788491|H__sapiens__1_-786520|Co-expression","Roth-Zlotnik-2006","2.836268182641105E-4","0.00373186101205647","false",,"H__sapiens__1_-788491|H__sapiens__1_-786520|Co-expression"
"Co-expression","1",,"H__sapiens__1_-781320|H__sapiens__1_-783636|Co-expression","Roth-Zlotnik-2006","0.0011953926245661017","0.015728551894426346","false",,"H__sapiens__1_-781320|H__sapiens__1_-783636|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779240|H__sapiens__1_-777971|Co-expression","Roth-Zlotnik-2006","8.760260108967308E-4","0.0115264393389225","false",,"H__sapiens__1_-779240|H__sapiens__1_-777971|Co-expression"
"Co-expression","1",,"H__sapiens__1_-779240|H__sapiens__1_-780920|Co-expression","Roth-Zlotnik-2006","8.727995614343898E-4","0.011483986862003803","false",,"H__sapiens__1_-779240|H__sapiens__1_-780920|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790432|H__sapiens__1_-779893|Co-expression","Roth-Zlotnik-2006","0.0010292741142713942","0.013542823493480682","false",,"H__sapiens__1_-790432|H__sapiens__1_-779893|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790432|H__sapiens__1_-786520|Co-expression","Roth-Zlotnik-2006","4.405558791109003E-4","0.005796677898615599","false",,"H__sapiens__1_-790432|H__sapiens__1_-786520|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790432|H__sapiens__1_-788491|Co-expression","Roth-Zlotnik-2006","5.323496863961638E-4","0.007004468236118555","false",,"H__sapiens__1_-790432|H__sapiens__1_-788491|Co-expression"
"Co-expression","1",,"H__sapiens__1_-777596|H__sapiens__1_-775452|Co-expression","Roth-Zlotnik-2006|Innocenti-Brown-2011|Bild-Nevins-2006 B","0.001760923253700403","0.02316960319876671|0.012982049956917763|0.0149936368688941","false",,"H__sapiens__1_-777596|H__sapiens__1_-775452|Co-expression"
"Co-expression","1",,"H__sapiens__1_-815535|H__sapiens__1_-784240|Co-expression","Roth-Zlotnik-2006","0.001112986827537703","0.014644285663962364","false",,"H__sapiens__1_-815535|H__sapiens__1_-784240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-815535|H__sapiens__1_-778351|Co-expression","Roth-Zlotnik-2006","7.41398632637943E-4","0.009755060076713562","false",,"H__sapiens__1_-815535|H__sapiens__1_-778351|Co-expression"
"Co-expression","1",,"H__sapiens__1_-787487|H__sapiens__1_-784449|Co-expression","Roth-Zlotnik-2006|Innocenti-Brown-2011","6.41399438389955E-4","0.008439306169748306|0.0036852513439953327","false",,"H__sapiens__1_-787487|H__sapiens__1_-784449|Co-expression"
"Co-expression","1",,"H__sapiens__1_-787487|H__sapiens__1_-781394|Co-expression","Roth-Zlotnik-2006|Jiang-de Kok-2017","8.4787012003988E-4","0.011155974119901657|0.0035529197193682194","false",,"H__sapiens__1_-787487|H__sapiens__1_-781394|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776862|H__sapiens__1_-780376|Co-expression","Roth-Zlotnik-2006","0.001034662949515156","0.013613727875053883","false",,"H__sapiens__1_-776862|H__sapiens__1_-780376|Co-expression"
"Co-expression","1",,"H__sapiens__1_-829125|H__sapiens__1_-778886|Co-expression","Roth-Zlotnik-2006","0.0012236678536366177","0.01610058732330799","false",,"H__sapiens__1_-829125|H__sapiens__1_-778886|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774617|H__sapiens__1_-781567|Co-expression","Roth-Zlotnik-2006","9.610657424488034E-4","0.012645361945033073","false",,"H__sapiens__1_-774617|H__sapiens__1_-781567|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773835|H__sapiens__1_-805088|Co-expression","Roth-Zlotnik-2006","8.76353589338512E-4","0.011530749499797821","false",,"H__sapiens__1_-773835|H__sapiens__1_-805088|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773835|H__sapiens__1_-790624|Co-expression","Roth-Zlotnik-2006|Chen-Brown-2002","0.0016673187756892957","0.021937988698482513|0.01407961267977953","false",,"H__sapiens__1_-773835|H__sapiens__1_-790624|Co-expression"
"Co-expression","1",,"H__sapiens__1_-789926|H__sapiens__1_-775318|Co-expression","Roth-Zlotnik-2006","0.0011851645044290507","0.01559397391974926","false",,"H__sapiens__1_-789926|H__sapiens__1_-775318|Co-expression"
"Co-expression","1",,"H__sapiens__1_-789926|H__sapiens__1_-795977|Co-expression","Roth-Zlotnik-2006","0.0012729766198202952","0.016749374568462372","false",,"H__sapiens__1_-789926|H__sapiens__1_-795977|Co-expression"
"Co-expression","1",,"H__sapiens__1_-789926|H__sapiens__1_-779339|Co-expression","Roth-Zlotnik-2006","9.234856718053233E-4","0.012150896713137627","false",,"H__sapiens__1_-789926|H__sapiens__1_-779339|Co-expression"
"Co-expression","1",,"H__sapiens__1_-789926|H__sapiens__1_-790432|Co-expression","Roth-Zlotnik-2006","0.001018750338310808","0.013404355384409428","false",,"H__sapiens__1_-789926|H__sapiens__1_-790432|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774257|H__sapiens__1_-777927|Co-expression","Roth-Zlotnik-2006|Innocenti-Brown-2011|Jiang-de Kok-2017|Wang-Cheung-2015|Arijs-Rutgeerts-2009","0.0011163833054813738","0.010645733214914799|0.015332197770476341|0.013233812525868416|0.016419483348727226|0.007701899390667677","false",,"H__sapiens__1_-774257|H__sapiens__1_-777927|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780919|H__sapiens__1_-783355|Co-expression","Roth-Zlotnik-2006","5.195052918091692E-4","0.006835466250777245","false",,"H__sapiens__1_-780919|H__sapiens__1_-783355|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780919|H__sapiens__1_-779600|Co-expression","Roth-Zlotnik-2006","0.001127655589140188","0.014837292023003101","false",,"H__sapiens__1_-780919|H__sapiens__1_-779600|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780722|H__sapiens__1_-780227|Co-expression","Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","0.0029268941567995536","0.010636030696332455|0.03304201364517212","false",,"H__sapiens__1_-780722|H__sapiens__1_-780227|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776305|H__sapiens__1_-788986|Co-expression","Roth-Zlotnik-2006","9.934091588445952E-4","0.013070925138890743","false",,"H__sapiens__1_-776305|H__sapiens__1_-788986|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776305|H__sapiens__1_-787757|Co-expression","Roth-Zlotnik-2006","0.001037674717600245","0.013653355650603771","false",,"H__sapiens__1_-776305|H__sapiens__1_-787757|Co-expression"
"Co-expression","1",,"H__sapiens__1_-783810|H__sapiens__1_-772983|Co-expression","Roth-Zlotnik-2006","6.389950494338474E-4","0.008407670073211193","false",,"H__sapiens__1_-783810|H__sapiens__1_-772983|Co-expression"
"Co-expression","1",,"H__sapiens__1_-783810|H__sapiens__1_-787487|Co-expression","Roth-Zlotnik-2006","4.889565848300982E-4","0.0064335172064602375","false",,"H__sapiens__1_-783810|H__sapiens__1_-787487|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780342|H__sapiens__1_-786520|Co-expression","Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","3.1813769903968076E-4","0.004185942932963371|0.0019884572830051184","false",,"H__sapiens__1_-780342|H__sapiens__1_-786520|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780342|H__sapiens__1_-787487|Co-expression","Roth-Zlotnik-2006|Innocenti-Brown-2011|Dobbin-Giordano-2005","4.7378360865759836E-4","0.006233876571059227|0.0029196455143392086|0.009059515781700611","false",,"H__sapiens__1_-780342|H__sapiens__1_-787487|Co-expression"
"Co-expression","1",,"H__sapiens__1_-789902|H__sapiens__1_-786520|Co-expression","Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","6.085415794455751E-4","0.008006974123418331|0.001771412556990981","false",,"H__sapiens__1_-789902|H__sapiens__1_-786520|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780260|H__sapiens__1_-781544|Co-expression","Roth-Zlotnik-2006","0.0018729891976454482","0.02464412711560726","false",,"H__sapiens__1_-780260|H__sapiens__1_-781544|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780260|H__sapiens__1_-784240|Co-expression","Roth-Zlotnik-2006","0.001400956590606861","0.018433289602398872","false",,"H__sapiens__1_-780260|H__sapiens__1_-784240|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780260|H__sapiens__1_-778351|Co-expression","Roth-Zlotnik-2006","0.0014283089658044422","0.01879318244755268","false",,"H__sapiens__1_-780260|H__sapiens__1_-778351|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774189|H__sapiens__1_-805088|Co-expression","Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","7.296462251751016E-4","0.009600426070392132|0.0016439034370705485","false",,"H__sapiens__1_-774189|H__sapiens__1_-805088|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778247|H__sapiens__1_-786520|Co-expression","Roth-Zlotnik-2006","3.389545728835482E-4","0.004459843970835209","false",,"H__sapiens__1_-778247|H__sapiens__1_-786520|Co-expression"
"Co-expression","1",,"H__sapiens__1_-778247|H__sapiens__1_-780342|Co-expression","Roth-Zlotnik-2006","6.016165655237711E-4","0.007915857248008251","false",,"H__sapiens__1_-778247|H__sapiens__1_-780342|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-784307|Co-expression","Roth-Zlotnik-2006","9.041152960246022E-4","0.011896028183400631","false",,"H__sapiens__1_-790246|H__sapiens__1_-784307|Co-expression"
"Co-expression","1",,"H__sapiens__1_-790246|H__sapiens__1_-774617|Co-expression","Roth-Zlotnik-2006","8.890843436514615E-4","0.011698256246745586","false",,"H__sapiens__1_-790246|H__sapiens__1_-774617|Co-expression"
"Co-expression","1",,"H__sapiens__1_-775175|H__sapiens__1_-784360|Co-expression","Roth-Zlotnik-2006","6.526123465262502E-4","0.008586841635406017","false",,"H__sapiens__1_-775175|H__sapiens__1_-784360|Co-expression"
"Co-expression","1",,"H__sapiens__1_-775175|H__sapiens__1_-829897|Co-expression","Roth-Zlotnik-2006|Rosenwald-Staudt-2001|Jiang-de Kok-2017","9.583893388099461E-4","0.012610146775841713|0.01266980729997158|0.00951755978167057","false",,"H__sapiens__1_-775175|H__sapiens__1_-829897|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773937|H__sapiens__1_-784360|Co-expression","Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","6.503598710206219E-4","0.007318636402487755|0.007341980468481779","false",,"H__sapiens__1_-773937|H__sapiens__1_-784360|Co-expression"
"Co-expression","1",,"H__sapiens__1_-773937|H__sapiens__1_-777927|Co-expression","Roth-Zlotnik-2006|Innocenti-Brown-2011|Wang-Cheung-2015|Arijs-Rutgeerts-2009","8.203765270187349E-4","0.006768468301743269|0.01126689650118351|0.011968644335865974|0.007914031855762005","false",,"H__sapiens__1_-773937|H__sapiens__1_-777927|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-777933|Co-expression","Roth-Zlotnik-2006|Innocenti-Brown-2011","4.901350319945787E-4","0.006449022796005011|0.00501619977876544","false",,"H__sapiens__1_-780506|H__sapiens__1_-777933|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-781394|Co-expression","Roth-Zlotnik-2006|Dobbin-Giordano-2005|Chen-Brown-2002","5.350277887996285E-4","0.007039705757051706|0.011756299063563347|0.012217381969094276","false",,"H__sapiens__1_-780506|H__sapiens__1_-781394|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-789928|Co-expression","Roth-Zlotnik-2006|Dobbin-Giordano-2005","6.046318727017919E-4","0.00795553158968687|0.011639529839158058","false",,"H__sapiens__1_-780506|H__sapiens__1_-789928|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-772983|Co-expression","Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","3.358803044172811E-4","0.004419393837451935|0.003067338839173317","false",,"H__sapiens__1_-780506|H__sapiens__1_-772983|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-787487|Co-expression","Roth-Zlotnik-2006|Innocenti-Brown-2011|Dobbin-Giordano-2005|Chen-Brown-2002|Arijs-Rutgeerts-2009","2.5658248571532635E-4","0.003376021282747388|0.0015022209845483303|0.004112191032618284|0.00317379436455667|0.0019816795829683542","false",,"H__sapiens__1_-780506|H__sapiens__1_-787487|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-773362|Co-expression","Roth-Zlotnik-2006","6.290301670290749E-4","0.008276555687189102","false",,"H__sapiens__1_-780506|H__sapiens__1_-773362|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-790118|Co-expression","Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","6.244188705024621E-4","0.008215881884098053|0.0050719184800982475","false",,"H__sapiens__1_-780506|H__sapiens__1_-790118|Co-expression"
"Co-expression","1",,"H__sapiens__1_-780506|H__sapiens__1_-777073|Co-expression","Roth-Zlotnik-2006|Arijs-Rutgeerts-2009","4.58406532995713E-4","0.006031550467014313|0.0015587524976581335","false",,"H__sapiens__1_-780506|H__sapiens__1_-777073|Co-expression"
"Co-expression","1",,"H__sapiens__1_-774747|H__sapiens__1_-784360|Co-expression","Roth-Zlotnik-2006","9.818724944868854E-4","0.012919129803776741","false",,"H__sapiens__1_-774747|H__sapiens__1_-784360|Co-expression"
"Co-expression","1",,"H__sapiens__1_-777449|H__sapiens__1_-784360|Co-expression","Roth-Zlotnik-2006","4.698534459566686E-4","0.0061821648851037025","false",,"H__sapiens__1_-777449|H__sapiens__1_-784360|Co-expression"
"Co-expression","1",,"H__sapiens__1_-777449|H__sapiens__1_-777927|Co-expression","Roth-Zlotnik-2006|Innocenti-Brown-2011|Dobbin-Giordano-2005|Rosenwald-Staudt-2001","0.0012414583762901572","0.005850441753864288|0.01704995520412922|0.0037877282593399286|0.004614704288542271","false",,"H__sapiens__1_-777449|H__sapiens__1_-777927|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-805088|Co-expression","Roth-Zlotnik-2006","7.696013103033542E-4","0.010126140899956226","false",,"H__sapiens__1_-776969|H__sapiens__1_-805088|Co-expression"
"Co-expression","1",,"H__sapiens__1_-776969|H__sapiens__1_-775680|Co-expression","Roth-Zlotnik-2006","0.001255997467569975","0.01652596890926361","false",,"H__sapiens__1_-776969|H__sapiens__1_-775680|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-805088|Co-expression","Roth-Zlotnik-2006","5.8759559949155E-4","0.007731374353170395","false",,"H__sapiens__1_-785885|H__sapiens__1_-805088|Co-expression"
"Co-expression","1",,"H__sapiens__1_-785885|H__sapiens__1_-779339|Co-expression","Roth-Zlotnik-2006|Innocenti-Brown-2011","0.0011145741107176823","0.014665170572698116|0.013791956938803196","false",,"H__sapiens__1_-785885|H__sapiens__1_-779339|Co-expression"
