"TARGETID","all_target_genes","uniprotswissprot","INDICATION","DRUGTYPE","UNIPROID","TARGNAME","TARGTYPE"
"T22839","CELA1","Q9UNI1","Alpha-1 antitrypsin deficiency","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Multiple sclerosis","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Axial spondyloarthritis","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Chronic obstructive pulmonary disease","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Inflammation","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Anterior uveitis","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Inflammation",NA,"CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1",NA,"Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Pyoderma gangrenosum","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Crohn disease","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Bronchitis","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Rheumatoid arthritis","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22839","CELA1","Q9UNI1","Psoriatic arthritis","Small molecular drug","CELA1_HUMAN","Pancreatic elastase 1 (CELA1)","Successful target"
"T22939","PGR","P06401","Discovery agent","Small molecular drug","PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Dysmenorrhea",NA,"PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Solid tumour/cancer","Small molecular drug","PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Endometrial cancer",NA,"PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Endometriosis","Small molecular drug","PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Contraception",NA,"PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Contraception","Small molecular drug","PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Estrogen deficiency","Small molecular drug","PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Uterine fibroids",NA,"PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401",NA,NA,"PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Menstrual disorder","Small molecular drug","PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Osteoporosis",NA,"PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Premature labour","Small molecular drug","PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Breast cancer","Small molecular drug","PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401",NA,"Small molecular drug","PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T22939","PGR","P06401","Gynecological disease",NA,"PRGR_HUMAN","Progesterone receptor (PGR)","Successful target"
"T23003",NA,NA,"Colorectal cancer","Small molecular drug","NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23003",NA,NA,"Psoriasis vulgaris","Small molecular drug","NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23003",NA,NA,"Thyroid cancer","Small molecular drug","NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23003",NA,NA,"Solid tumour/cancer",NA,"NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23003",NA,NA,NA,"Small molecular drug","NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23003",NA,NA,"Breast cancer","Small molecular drug","NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23003",NA,NA,"Melanoma","Small molecular drug","NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23003",NA,NA,"Non-small-cell lung cancer","Small molecular drug","NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23003",NA,NA,"Ovarian cancer","Small molecular drug","NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23003",NA,NA,"Solid tumour/cancer","Small molecular drug","NOUNIPROTAC","MAPK/ERK kinase kinase (MAP3K)","Successful target"
"T23145","CYP11A1","P05108","Prostate cancer","Small molecule","CP11A_HUMAN","Cholesterol desmolase (CYP11A1)","Successful target"
"T23145","CYP11A1","P05108","Cushing disease","Small molecular drug","CP11A_HUMAN","Cholesterol desmolase (CYP11A1)","Successful target"
"T23145","CYP11A1","P05108",NA,"Small molecular drug","CP11A_HUMAN","Cholesterol desmolase (CYP11A1)","Successful target"
"T23172","JAK3","P52333","Atopic dermatitis","Small molecule","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Alopecia",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Alopecia","Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Inflammation","Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Lupus",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Inflammation",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Atopic dermatitis","Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333",NA,"Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Severe asthma","Small molecule","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Non-hodgkin lymphoma","Small molecule","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Rheumatoid arthritis","Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Crohn disease",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Alopecia areata",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Renal transplantation","Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Psoriasis vulgaris","Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Pruritus",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Asthma",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Myelofibrosis","Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Asthma","Small molecule","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Multiple myeloma","Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Atopic dermatitis",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Vitiligo",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","B-cell lymphoma",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Non-hodgkin lymphoma",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Psoriasis vulgaris",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Diffuse large B-cell lymphoma","Small molecular drug","JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333","Autoimmune diabetes",NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23172","JAK3","P52333",NA,NA,"JAK3_HUMAN","Janus kinase 3 (JAK-3)","Successful target"
"T23292","GALNS","P34059","Morquio syndrome",NA,"GALNS_HUMAN","N-acetylgalactosamine 6 sulfatase (GALNS)","Successful target"
"T23292","GALNS","P34059","Mucopolysaccharidosis",NA,"GALNS_HUMAN","N-acetylgalactosamine 6 sulfatase (GALNS)","Successful target"
"T23343","HIV p24",NA,"Human immunodeficiency virus-1 infection","Vaccine","POL_HV1B1","Human immunodeficiency virus Capsid p24 (HIV p24)","Successful target"
"T23343","HIV p24",NA,"Human immunodeficiency virus-1 infection","Small molecular drug","POL_HV1B1","Human immunodeficiency virus Capsid p24 (HIV p24)","Successful target"
"T23343","HIV p24",NA,"Human immunodeficiency virus infection",NA,"POL_HV1B1","Human immunodeficiency virus Capsid p24 (HIV p24)","Successful target"
"T23343","HIV p24",NA,"Human immunodeficiency virus infection","Small molecular drug","POL_HV1B1","Human immunodeficiency virus Capsid p24 (HIV p24)","Successful target"
"T23343","HIV p24",NA,"Human immunodeficiency virus infection","Vaccine","POL_HV1B1","Human immunodeficiency virus Capsid p24 (HIV p24)","Successful target"
"T23348","VWF","P04275","Thrombotic thrombocytopenic purpura","Antibody","VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23348","VWF","P04275","Thrombocytopenia",NA,"VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23348","VWF","P04275","Ischemic stroke",NA,"VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23348","VWF","P04275","Von willebrand disease",NA,"VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23348","VWF","P04275","Intracranial embolism","Small molecular drug","VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23348","VWF","P04275","Solid tumour/cancer","Small molecular drug","VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23348","VWF","P04275","Von willebrand disease","Recombinant protein","VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23348","VWF","P04275","Thrombosis",NA,"VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23348","VWF","P04275","Thrombotic thrombocytopenic purpura",NA,"VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23348","VWF","P04275",NA,"Small molecular drug","VWF_HUMAN","von Willebrand factor (VWF)","Successful target"
"T23389","TTR","P02766","Transthyretin familial amyloid cardiomyopathy","siRNA drug","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23389","TTR","P02766","Transthyretin familial amyloid cardiomyopathy","Antisense oligonucleotide","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23389","TTR","P02766","Hereditary amyloidosis","Small interfering RNA","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23389","TTR","P02766","Amyloidosis","siRNA drug","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23389","TTR","P02766","Amyloidosis","Antisense drug","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23389","TTR","P02766","Hereditary amyloidosis","siRNA drug","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23389","TTR","P02766","Amyloid polyneuropathy","Antisense oligonucleotide","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23389","TTR","P02766","Transthyretin familial amyloid cardiomyopathy","Small interfering RNA","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23389","TTR","P02766","Amyloid cardiomyopathy","siRNA drug","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23389","TTR","P02766","Amyloidosis","Antisense oligonucleotide","TTHY_HUMAN","Transthyretin messenger RNA (TTR mRNA)","Successful target"
"T23459","EBV BLLF1",NA,"Herpes simplex virus infection","Small molecular drug","VGP3_EBVP3","Epstein-Barr virus Envelope glycoprotein gp340 (EBV BLLF1)","Successful target"
"T23499","EDNRA","P25101","Myocardial infarction","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Pulmonary arterial hypertension","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Vasospasm","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Hypotension",NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Solid tumour/cancer","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Cerebral vasospasm","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Hypertension",NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Cerebrovascular disease",NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Focal segmental glomerulosclerosis","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Nerve injury","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101",NA,"Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Pulmonary hypertension",NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Pulmonary hypertension","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Prostate cancer",NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Cerebral oedema in diabetic ketoacidosis",NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Heart disease",NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Pulmonary arterial hypertension",NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","IgA nephropathy","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Cardiovascular disease","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101",NA,NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Diabetic nephropathy","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Anxiety disorder","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Prostate cancer","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Depression","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Hypertension","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Hypotension","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Arrhythmia","Small molecular drug","EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23499","EDNRA","P25101","Premature labour",NA,"EDNRA_HUMAN","Endothelin A receptor (EDNRA)","Successful target"
"T23519","GPRC5D","Q9NZD1","Multiple myeloma","Monoclonal antibody","GPC5D_HUMAN","G-protein coupled receptor C 5D (GPRC5D)","Successful target"
"T23519","GPRC5D","Q9NZD1","Multiple myeloma","Bispecific antibody","GPC5D_HUMAN","G-protein coupled receptor C 5D (GPRC5D)","Successful target"
"T23519","GPRC5D","Q9NZD1","Multiple myeloma","CAR T Cell Therapy","GPC5D_HUMAN","G-protein coupled receptor C 5D (GPRC5D)","Successful target"
"T23547",NA,NA,"Dry cough","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Influenza A virus infection","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Pain","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Pain",NA,"NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Sexual dysfunction","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Breast cancer","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Analgesia","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Psychotic disorder",NA,"NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Cancer related pain","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Hepatitis virus infection",NA,"NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Neuropathic pain",NA,"NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Alcohol dependence","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Asthma","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Opioid dependence","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Ischemic stroke","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Constipation",NA,"NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Pain","Antibody","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Alzheimer disease","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Obesity","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Human immunodeficiency virus infection","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Neuropathic pain","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Cancer related pain",NA,"NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
"T23547",NA,NA,"Parkinson disease","Small molecular drug","NOUNIPROTAC","Opioid receptor (OPR)","Successful target"
