symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
S1PR4	0.11424045146950236	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.3306969083779346	No data	No data	No data	0.14638456658530682	0.025406884208983536	No data	1	0	0	1	1	0	0.10155999999999991	1	0.44675974161283594	0	0	No data	No data	0	0.5	0
S1PR3	0.1134882361620048	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.3306969083779346	No data	No data	No data	0.09536036815912298	0.017129605276617964	No data	1	1	0	1	1	0	0.3783050000000003	1	0.24140445926234633	-0.7215993159387879	0	No data	No data	0	-1	-1
S1PR5	0.11299373773455615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	0.3306969083779346	No data	No data	No data	0.06839221473130737	No data	No data	1	1	0	1	1	0	0.2462299999999999	No data	0.15451135653261105	0	0	No data	No data	0	0.5	0
EPHA6	0.11225474780694088	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17964355069423402	No data	No data	No data	No data	No data	No data	0.10013971193991425	No data	No data	1	0	0	1	1	0	0.756635	No data	-0.6829547822463014	-0.7415098194780562	0	No data	No data	0	0.5	0.5
DPYD	0.11201257441827109	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	No data	No data	No data	No data	0.32249403128979715	0.11858423436860122	No data	0.75	0	0	0	1	0	0.47805000000000036	No data	0.12023338195457378	-0.05905544609812324	0	-1	No data	0	0.5	-1
SLC39A6	0.11196412152844398	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	No data	No data	No data	No data	0.7461531151055835	0.03355864850190315	No data	0.5	1	0	0	0	0	0.39735000000000015	No data	-0.13742446342988124	No data	0	No data	No data	0	-1	-1
RBX1	0.1117364586772522	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.6363058125057562	No data	No data	1	0	0	0	0	1	1	No data	-0.7241091894144613	0	-1	-1	No data	0	-1	-1
ADRA1B	0.11152986336071488	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18133224735426628	No data	No data	No data	No data	No data	No data	0.030396539880581056	0.027273693222766845	No data	1	1	0	1	1	0	0.7692300000000003	0	-0.1549281100229214	-0.9323474287510244	0	-1	No data	0	0.5	0
RXRG	0.11140289453448224	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15145920343829525	No data	No data	No data	No data	No data	No data	0.6358019780720249	No data	No data	1	0	0	1	1	1	0.8920099999999997	0	-0.5467805792873515	-0.19968429659618592	0	No data	No data	-0.2764575000000001	0.5	0
FAAH	0.1114000943929825	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.6252399383769518	No data	No data	1	0	0	1	1	0	0.1796199999999999	1	0.17722442175453224	-0.3149027894336745	0	-1	No data	0	-1	-1
ADRA1D	0.11088422251248509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18133224735426628	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	1	1	0	1	1	0	0.2307699999999997	1	0.46488851844134205	-0.8229130970392914	0	No data	No data	0	0.5	0
IL1R1	0.11033593175039803	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.3204439133517207	No data	No data	No data	0.26636757841438985	0.012377875472077296	No data	1	1	1	0	1	0	0	No data	-0.49010210460512604	-0.9177851792419774	0	No data	No data	0	-1	-1
TIGIT	0.11016776562983434	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	No data	No data	No data	No data	0.7351075085763291	No data	No data	0.75	1	0	0	0	0	0	No data	0.17222337987080638	-0.13805873379873962	0	No data	No data	0	1	0.5
PSEN1	0.11006395427185488	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17560282698714963	No data	No data	No data	No data	No data	No data	0.10888040585224135	No data	No data	0.75	0	0	1	1	0	0.6359749999999998	1	-0.7305688685142738	-0.9789936491177303	0	No data	No data	-0.04175500000000003	-1	-1
FZD2	0.10759621728425431	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.8089466868889601	No data	No data	0.25	0	0	0	1	0	0.9646000000000001	No data	-0.5344863513231923	-0.7879619315615785	0	No data	No data	-0.5	0.5	0
SLC5A2	0.1060719503099317	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16929184016823612	No data	No data	No data	No data	No data	No data	0.10376927438809996	No data	No data	1	1	0	1	1	0	0.5238100000000003	0	0.26234632215044806	-0.35088755848518866	0	No data	No data	0	1	0.5
FZD7	0.10553934583765653	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.7715356987967779	0.18444601230353797	No data	0.25	0	0	0	0	0	0.8170749999999998	No data	-0.3686184621796208	No data	0	No data	No data	-0.4337975	-1	0
MFGE8	0.10505686836032399	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.7787948842253742	0.08339959680714096	No data	0.25	0	1	0	0	0	0	No data	-0.017816211710773078	-0.5860423921280064	0	No data	No data	0	-1	-1
PRKD3	0.10172081190569351	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.7362937406265889	0.04798917258406242	No data	1	1	0	1	1	0	0.7977550000000001	No data	-0.5462596374244635	-0.16068148577515484	0	No data	No data	-0.23876500000000006	-1	-1
TOP1MT	0.10079777231171512	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.06535256074324927	No data	No data	1	0	0	0	0	0	0	No data	0.7392165034382163	-0.5939367537084944	0	No data	No data	-0.19717249999999992	-1	-1
CD38	0.10039569667374114	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.7497251386568103	No data	No data	1	1	0	1	1	1	0	No data	0.26536778495519897	-0.276440900468565	0	-1	No data	0	0.5	0
ALDH5A1	0.09823381206984001	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.19208924507867192	No data	No data	1	0	0	0	1	1	0.1588799999999999	No data	0.03396540946030413	-0.6916102638674967	0	No data	No data	0	0.5	-1
SLC6A4	0.0977641376711782	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15536009272296983	No data	No data	No data	No data	No data	No data	0.10908980423808533	No data	No data	1	0	0	1	1	0	0.61905	1	-0.591373202750573	-0.9473682708582948	0	-1	No data	0	0.75	0.5
ACE	0.09774012885744583	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.17584781712885547	No data	No data	1	0	1	1	1	1	0.16539	No data	0.21014794748906018	-0.9741743606474174	0	-1	No data	0	0.5	0
CRBN	0.09638591279641649	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.13129616531750984	No data	No data	1	0	0	1	1	0	0.7737549999999999	1	-0.3269431131485726	-0.9257265107281276	0	No data	No data	No data	-1	-1
THRA	0.09520645865411162	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.624346420251549	0.060370705503439745	No data	1	0	0	1	1	1	0.6341450000000002	No data	-0.5549072723484059	-0.9684081469932437	0	-1	No data	-0.24390250000000008	1	-1
RXRB	0.09484538076880576	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15145920343829525	No data	No data	No data	No data	No data	No data	0.09108492044882116	No data	No data	1	0	0	1	1	1	0.7185749999999999	No data	-0.8653886226297145	-0.7204628761287291	0	-1	No data	-0.0009375000000000355	-1	0
OXTR	0.09442279905994641	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.4809746621672098	0.43575489031130454	No data	1	1	0	1	1	0	0.60154	1	0.41779537403625766	-0.2765090543635734	0	No data	No data	0	1	0.5
STS	0.09433203202695427	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14353921610274387	No data	No data	No data	No data	No data	No data	0.22416524192099282	0.018969820279170387	No data	0.5	0	0	No data	No data	No data	0	0	-0.5702229631173161	No data	0	No data	No data	0	0.5	-1
IFNAR1	0.09178528209459827	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14543899984528016	No data	No data	No data	No data	No data	No data	0.1108163931833769	No data	No data	1	1	0	0	1	0	0	No data	0.3584080016670139	-0.9421125290407228	0	No data	No data	0	-1	-1
ROR1	0.08990433274477189	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.5259928225595755	No data	No data	0.75	0	0	0	0	0	0.8399149999999999	No data	-0.8014169618670557	-0.8071238647204221	0	No data	No data	0	0.5	0
RRM2	0.08988658218964281	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.3495273591435055	0.37006336330025313	No data	1	0	0	0	1	0	0.575835	No data	-0.6089810377161908	0	-1	No data	No data	-0.24807249999999997	0.75	0
TNFRSF4	0.08945283612732853	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	No data	No data	No data	No data	0.20717387071065066	No data	No data	0.75	0	0	0	0	0	0	No data	0.47197332777662004	0	0	No data	No data	0	0.5	0
IFNAR2	0.0884168471797776	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14543899984528016	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	1	0	0	0	0	No data	0.2597416128360075	-0.10364542472953958	0	No data	No data	0	-1	-1
BRD2	0.08681679310396728	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06839221473130737	No data	No data	No data	No data	No data	No data	0.6285448935240714	No data	No data	0.75	0	0	1	1	0	0.8002499999999998	1	-0.8645551156490936	-0.8916459794500927	0	No data	No data	0	-1	0
MKNK1	0.08601175681862726	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.6314226944343422	No data	No data	0.5	0	0	1	1	0	0.6723300000000002	0	0.1530527193165243	No data	0	No data	No data	-0.27791250000000006	0.5	-1
THRB	0.08505943202730067	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.32030067020736874	0.10418012215692093	No data	1	0	0	1	1	1	0.0347050000000003	0	-0.8588247551573245	-0.8814080579051964	0	No data	No data	-0.050975000000000034	-1	0
CDA	0.08474425003491913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.6209979323669508	No data	No data	1	0	0	1	1	0	0.04109499999999997	No data	0.4683267347364035	-0.12616763293866934	0	-1	No data	No data	0.5	0
PGF	0.07848167444245444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.15020471157083523	No data	No data	1	0	1	0	1	0	0	No data	-0.1405501146072098	-0.4350927795204168	0	No data	No data	0	0.5	0
KLRC1	0.07761135569681857	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.1215725465594525	No data	No data	0.75	1	0	0	0	0	0	No data	0.4572827672431756	-0.6305902200395893	0	No data	No data	-0.4098725000000002	0.5	0
PTGER4	0.0775367055783546	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.5532202257051909	0.0764855096629472	No data	1	1	0	1	1	0	0.4057400000000001	1	-0.7570327151489894	-0.9619238020140758	0	No data	No data	0	0.5	0
AKR1B1	0.07694049261173119	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.09950216987437624	No data	No data	1	0	0	1	1	1	0.2721499999999999	No data	0.10918941446134611	-0.3317889700376417	0	No data	No data	-0.27215249999999996	1	-1
AVPR1A	0.07537776098045283	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.015198269940290528	0.04133588582638878	No data	1	1	0	1	1	0	0.13875499999999974	0	0.4441550322983956	-0.8486566476480225	0	-1	No data	0	0.5	0
TUBB8B	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	0	No data	No data	0.8882058762242133	No data	No data	-1	No data	-0.90428	0.5	1
TYMP	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0	No data	0.0053136070014585535	0	0	-1	No data	No data	-1	0
MLST8	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	0	0.8773000000000003	No data	-0.2954782246301313	-0.8273759711036279	0	No data	No data	No data	-1	-1
PDK1	0.0678641586480664	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.45995255131542867	0.028936806820020478	No data	1	0	0	1	1	0	0.5986249999999999	1	-0.12283809126901435	0	0	No data	No data	-0.10550500000000014	-1	-1
NR3C2	0.06228182316914694	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.4095133772479091	0.24065660121111032	No data	1	0	0	1	1	0	0.52744	1	-0.6892060846009586	-0.8476719302872545	0	-1	No data	0	-1	-1
CD40	0.06146208726068268	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08897742701710087	No data	No data	No data	No data	No data	No data	0.22919401972232453	0.029850234015586435	No data	0.5	1	1	0	1	0	0	No data	-0.5973119399874973	-0.2546990079032288	0	-1	No data	0	-1	0
PDK4	0.059425637647825935	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.32377765193098634	0.2506693166856529	No data	1	0	0	1	1	1	0.6472000000000001	No data	0.39070639716607625	-0.7053504796160489	0	-1	No data	-0.13625250000000017	0.5	-1
MS4A1	0.05754535669533529	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.07656595650204853	0.33929853529805537	No data	1	1	0	0	0	0	0	No data	0.4158157949572827	0	0	No data	No data	0	1	0
ENG	0.055395897915967836	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.3026139197592209	No data	No data	0.75	1	0	0	0	0	0	No data	-0.8398624713481976	-0.9727711094640601	0	No data	No data	0	0.5	-1
MAOB	0.05338529014843573	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.2144034759651556	0.049645128770872356	No data	1	0	0	1	1	1	0.4326900000000002	0	-0.9425922067097312	-0.20744991348439518	0	No data	No data	-0.3076924999999999	0.5	0
DHODH	0.051346321460734194	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.16938900432005524	No data	No data	1	0	0	1	1	1	0.3670900000000003	1	-0.1638883100645968	-0.6192584199503304	0	No data	No data	0	1	-1
PDK3	0.050401452682626205	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.1383042564566438	No data	No data	1	0	0	1	1	0	0.8645299999999999	No data	-0.4383204834340487	0	0	No data	No data	-0.20566500000000013	-1	-1
S1PR2	0.04914457319348599	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.09695483003909337	No data	No data	1	0	0	1	1	0	0.53258	0	0.1681600333402793	-0.9080276231107828	0	No data	No data	0	-1	0
CHRNA4	0.04760307955275402	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.19396762909040424	0.26399959392140093	No data	1	1	0	1	1	0	0.1786299999999997	0	-0.11168993540320904	-0.7268094584579393	0	-1	No data	0	0.5	0.5
PDK2	0.047537208808819766	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.044074982826842524	No data	No data	1	0	0	1	1	0	0.8771500000000003	No data	0.009272765159408225	-0.6315020468692367	0	No data	No data	-0.2199024999999999	0.5	-1
FZD1	0.04706109414380484	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.1237229141230414	0.010660171751095047	0.2747239274406915	0.25	1	0	0	1	0	0.6908799999999999	No data	-0.3745571994165451	-0.3017343421690791	0	No data	No data	-0.24652250000000003	-1	-1
SEMA4D	0.04662513985538887	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.3016063243118507	0.0369638412241921	No data	0.5	1	0	0	0	1	0.2633400000000002	No data	-0.7364034173786205	-0.5781177424199154	0	No data	No data	0	0.5	-1
BRDT	0.04157773365202895	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06839221473130737	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	0	0	1	-0.31006459679099807	-0.1103028391239258	0	No data	No data	0	1	0.5
IMPDH1	0.041485338688357784	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.14894304541484715	No data	No data	1	0	0	1	1	0	0.30718000000000034	0	-0.251927484892686	0	0	-1	No data	-0.2821375	0.5	-1
TNFRSF18	0.041055564934869726	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.13480414160617327	No data	No data	0.5	1	1	0	0	0	0	No data	0.900395915815795	0	0	No data	No data	0	0.5	0
EEF2	0.03822266719898708	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.04160610830987533	No data	No data	1	1	0	0	0	0	0.9533799999999999	No data	-0.9194623879974995	-0.5834761830221036	-1	No data	No data	0	-1	-1
MKNK2	0.03741996028682606	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	0.5	0	0	1	1	1	0.6344099999999997	0	-0.14857261929568655	No data	0	No data	No data	-0.07527000000000009	0.5	-1
CHRNB2	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.36255000000000026	No data	-0.1115857470306314	-0.869347545750257	0	-1	No data	-0.07370499999999999	0.75	0.5
