filename,uniprot_id,pocket,druggability,num_drug_pockets
AF-P58170-F1-model_v4_info.txt,P58170,0.339,0.845,1
AF-P58335-F1-model_v4_info.txt,P58335,0.16,0.845,1
AF-Q03001-F15-model_v4_info.txt,Q03001,0.148,0.845,1
AF-Q4G0P3-F3-model_v4_info.txt,Q4G0P3,0.127,0.845,1
AF-Q4G0Z9-F1-model_v4_info.txt,Q4G0Z9,0.211,0.845,1
AF-Q58EX2-F1-model_v4_info.txt,Q58EX2,0.061,0.845,1
AF-Q86WA9-F1-model_v4_info.txt,Q86WA9,0.232,0.845,2
AF-Q8NCM2-F1-model_v4_info.txt,Q8NCM2,0.096,0.845,1
AF-Q8NGJ1-F1-model_v4_info.txt,Q8NGJ1,0.194,0.845,1
AF-Q99698-F5-model_v4_info.txt,Q99698,0.087,0.845,1
AF-Q9H336-F1-model_v4_info.txt,Q9H336,0.286,0.845,1
AF-Q9H867-F1-model_v4_info.txt,Q9H867,0.1,0.845,1
AF-Q9ULC3-F1-model_v4_info.txt,Q9ULC3,0.23,0.845,1
AF-Q9ULS6-F1-model_v4_info.txt,Q9ULS6,0.196,0.845,2
AF-Q9UPN3-F24-model_v4_info.txt,Q9UPN3,0.285,0.845,4
AF-Q9Y3C4-F1-model_v4_info.txt,Q9Y3C4,0.139,0.845,2
AF-A0A1B0GVR7-F1-model_v4_info.txt,A0A1B0GVR7,0.378,0.844,1
AF-O15034-F1-model_v4_info.txt,O15034,0.09,0.844,1
AF-P05129-F1-model_v4_info.txt,P05129,0.039,0.844,1
AF-Q13751-F1-model_v4_info.txt,Q13751,0.212,0.844,2
AF-Q5T011-F11-model_v4_info.txt,Q5T011,0.122,0.844,3
AF-Q5THJ4-F12-model_v4_info.txt,Q5THJ4,0.251,0.844,2
AF-Q5THJ4-F8-model_v4_info.txt,Q5THJ4,0.145,0.844,1
AF-Q5TKA1-F1-model_v4_info.txt,Q5TKA1,0.08,0.844,1
AF-Q68BL8-F1-model_v4_info.txt,Q68BL8,0.145,0.844,1
AF-Q6P2Q9-F1-model_v4_info.txt,Q6P2Q9,0.164,0.844,1
AF-Q86UQ4-F20-model_v4_info.txt,Q86UQ4,0.146,0.844,2
AF-Q8IZQ1-F2-model_v4_info.txt,Q8IZQ1,0.126,0.844,3
AF-Q92729-F1-model_v4_info.txt,Q92729,0.129,0.844,1
AF-Q9BRR8-F1-model_v4_info.txt,Q9BRR8,0.26,0.844,1
AF-Q9BSE2-F1-model_v4_info.txt,Q9BSE2,0.199,0.844,1
AF-Q9H6K4-F1-model_v4_info.txt,Q9H6K4,0.261,0.844,1
AF-Q9H6Y2-F1-model_v4_info.txt,Q9H6Y2,0.399,0.844,1
AF-Q9NUL3-F1-model_v4_info.txt,Q9NUL3,0.165,0.844,2
AF-Q9NZR4-F1-model_v4_info.txt,Q9NZR4,0.082,0.844,1
AF-Q9UL40-F1-model_v4_info.txt,Q9UL40,0.366,0.844,2
AF-A4D2G3-F1-model_v4_info.txt,A4D2G3,0.149,0.843,3
AF-O00159-F1-model_v4_info.txt,O00159,0.298,0.843,2
AF-O75592-F18-model_v4_info.txt,O75592,0.12,0.843,2
AF-P28340-F1-model_v4_info.txt,P28340,0.097,0.843,2
AF-P30711-F1-model_v4_info.txt,P30711,0.173,0.843,1
AF-P43490-F1-model_v4_info.txt,P43490,0.276,0.843,2
AF-Q16478-F1-model_v4_info.txt,Q16478,0.128,0.843,1
AF-Q32P41-F1-model_v4_info.txt,Q32P41,0.147,0.843,1
AF-Q5VUD6-F1-model_v4_info.txt,Q5VUD6,0.173,0.843,2
AF-Q86VR2-F1-model_v4_info.txt,Q86VR2,0.188,0.843,3
AF-Q8IWR1-F1-model_v4_info.txt,Q8IWR1,0.321,0.843,6
AF-Q8NGS4-F1-model_v4_info.txt,Q8NGS4,0.218,0.843,1
AF-Q8TD43-F1-model_v4_info.txt,Q8TD43,0.261,0.843,4
AF-Q8WWT9-F1-model_v4_info.txt,Q8WWT9,0.153,0.843,2
AF-Q8WWU5-F1-model_v4_info.txt,Q8WWU5,0.17,0.843,3
AF-Q9GZP9-F1-model_v4_info.txt,Q9GZP9,0.21,0.843,1
AF-Q9NR16-F1-model_v4_info.txt,Q9NR16,0.208,0.843,1
AF-Q9NUB4-F1-model_v4_info.txt,Q9NUB4,0.315,0.843,2
AF-Q9UBU8-F1-model_v4_info.txt,Q9UBU8,0.205,0.843,2
AF-Q9UP52-F1-model_v4_info.txt,Q9UP52,0.069,0.843,1
AF-A0A1B0GVH7-F1-model_v4_info.txt,A0A1B0GVH7,0.116,0.842,1
AF-B1ANS9-F1-model_v4_info.txt,B1ANS9,0.078,0.842,1
AF-O15533-F1-model_v4_info.txt,O15533,0.124,0.842,1
AF-P23919-F1-model_v4_info.txt,P23919,0.305,0.842,1
AF-P63104-F1-model_v4_info.txt,P63104,0.287,0.842,1
AF-Q00653-F1-model_v4_info.txt,Q00653,0.326,0.842,3
AF-Q4AC94-F1-model_v4_info.txt,Q4AC94,0.117,0.842,2
AF-Q6Q0C1-F1-model_v4_info.txt,Q6Q0C1,0.29,0.842,1
AF-Q7Z7L1-F1-model_v4_info.txt,Q7Z7L1,0.121,0.842,2
AF-Q8NGL3-F1-model_v4_info.txt,Q8NGL3,0.435,0.842,1
AF-Q92633-F1-model_v4_info.txt,Q92633,0.133,0.842,3
AF-Q92968-F1-model_v4_info.txt,Q92968,0.114,0.842,1
AF-Q96LD4-F1-model_v4_info.txt,Q96LD4,0.205,0.842,4
AF-Q99687-F1-model_v4_info.txt,Q99687,0.107,0.842,1
AF-Q9BXM9-F1-model_v4_info.txt,Q9BXM9,0.301,0.842,2
AF-Q9H1M4-F1-model_v4_info.txt,Q9H1M4,0.384,0.842,1
AF-Q9NUT2-F1-model_v4_info.txt,Q9NUT2,0.4,0.842,2
AF-Q9UDV6-F1-model_v4_info.txt,Q9UDV6,0.189,0.842,1
AF-Q9Y4A5-F7-model_v4_info.txt,Q9Y4A5,0.179,0.842,3
AF-A0A1B0GUA7-F1-model_v4_info.txt,A0A1B0GUA7,0.141,0.841,1
AF-A0A5A6-F1-model_v4_info.txt,A0A5A6,0.245,0.841,1
AF-O60313-F1-model_v4_info.txt,O60313,0.197,0.841,2
AF-O75164-F1-model_v4_info.txt,O75164,0.29,0.841,3
AF-P0CG29-F1-model_v4_info.txt,P0CG29,0.116,0.841,1
AF-P22748-F1-model_v4_info.txt,P22748,0.245,0.841,1
AF-P48165-F1-model_v4_info.txt,P48165,0.397,0.841,2
AF-P48230-F1-model_v4_info.txt,P48230,0.03,0.841,1
AF-P52824-F1-model_v4_info.txt,P52824,0.129,0.841,2
AF-P78381-F1-model_v4_info.txt,P78381,0.031,0.841,1
AF-P78552-F1-model_v4_info.txt,P78552,0.386,0.841,1
AF-Q14667-F1-model_v4_info.txt,Q14667,0.146,0.841,2
AF-Q14721-F1-model_v4_info.txt,Q14721,0.044,0.841,2
AF-Q16842-F1-model_v4_info.txt,Q16842,0.329,0.841,2
AF-Q58WW2-F1-model_v4_info.txt,Q58WW2,0.112,0.841,3
AF-Q5KSL6-F1-model_v4_info.txt,Q5KSL6,0.198,0.841,1
AF-Q5U651-F1-model_v4_info.txt,Q5U651,0.094,0.841,1
AF-Q5VW38-F1-model_v4_info.txt,Q5VW38,0.04,0.841,3
AF-Q86UQ4-F5-model_v4_info.txt,Q86UQ4,0.089,0.841,6
AF-Q86US8-F1-model_v4_info.txt,Q86US8,0.103,0.841,1
AF-Q8IUK5-F1-model_v4_info.txt,Q8IUK5,0.189,0.841,1
AF-Q8NET8-F1-model_v4_info.txt,Q8NET8,0.247,0.841,4
AF-Q8WXH0-F15-model_v4_info.txt,Q8WXH0,0.051,0.841,1
AF-Q8WZ42-F123-model_v4_info.txt,Q8WZ42,0.132,0.841,1
AF-Q96EP5-F1-model_v4_info.txt,Q96EP5,0.129,0.841,2
AF-Q96KN9-F1-model_v4_info.txt,Q96KN9,0.227,0.841,1
AF-Q96N23-F9-model_v4_info.txt,Q96N23,0.166,0.841,3
AF-Q9HCE0-F1-model_v4_info.txt,Q9HCE0,0.321,0.841,4
AF-Q9NQ90-F1-model_v4_info.txt,Q9NQ90,0.091,0.841,5
AF-Q9NYW3-F1-model_v4_info.txt,Q9NYW3,0.25,0.841,2
AF-Q9Y484-F1-model_v4_info.txt,Q9Y484,0.444,0.841,1
AF-O14610-F1-model_v4_info.txt,O14610,0.379,0.84,1
AF-O75044-F1-model_v4_info.txt,O75044,0.318,0.84,1
AF-P00558-F1-model_v4_info.txt,P00558,0.232,0.84,1
AF-P0DKX4-F1-model_v4_info.txt,P0DKX4,0.328,0.84,2
AF-P26842-F1-model_v4_info.txt,P26842,0.483,0.84,2
AF-P35475-F1-model_v4_info.txt,P35475,0.228,0.84,2
AF-P48039-F1-model_v4_info.txt,P48039,0.168,0.84,4
AF-Q12794-F1-model_v4_info.txt,Q12794,0.375,0.84,3
AF-Q15751-F15-model_v4_info.txt,Q15751,0.084,0.84,1
AF-Q5TBA9-F5-model_v4_info.txt,Q5TBA9,0.142,0.84,1
AF-Q5THJ4-F5-model_v4_info.txt,Q5THJ4,0.185,0.84,2
AF-Q7Z7H3-F1-model_v4_info.txt,Q7Z7H3,0.256,0.84,1
AF-Q8N127-F1-model_v4_info.txt,Q8N127,0.19,0.84,1
AF-Q8WVE7-F1-model_v4_info.txt,Q8WVE7,0.41,0.84,4
AF-Q96H72-F1-model_v4_info.txt,Q96H72,0.21,0.84,2
AF-Q9BXC0-F1-model_v4_info.txt,Q9BXC0,0.185,0.84,3
AF-Q9NT62-F1-model_v4_info.txt,Q9NT62,0.06,0.84,1
AF-Q9NX63-F1-model_v4_info.txt,Q9NX63,0.304,0.84,1
AF-Q9NZ32-F1-model_v4_info.txt,Q9NZ32,0.179,0.84,1
AF-Q9Y5Z9-F1-model_v4_info.txt,Q9Y5Z9,0.333,0.84,2
AF-A0A1B0GTZ2-F1-model_v4_info.txt,A0A1B0GTZ2,0.177,0.839,1
AF-A6ND01-F1-model_v4_info.txt,A6ND01,0.356,0.839,1
AF-A6NHY2-F1-model_v4_info.txt,A6NHY2,0.072,0.839,2
AF-A6NLI5-F1-model_v4_info.txt,A6NLI5,0.34,0.839,1
AF-O00746-F1-model_v4_info.txt,O00746,0.082,0.839,1
AF-O15432-F1-model_v4_info.txt,O15432,0.35,0.839,2
AF-O43526-F1-model_v4_info.txt,O43526,0.229,0.839,2
AF-O43592-F1-model_v4_info.txt,O43592,0.302,0.839,2
AF-O43598-F1-model_v4_info.txt,O43598,0.011,0.839,1
AF-O95363-F1-model_v4_info.txt,O95363,0.555,0.839,2
AF-O95450-F1-model_v4_info.txt,O95450,0.132,0.839,2
AF-P09429-F1-model_v4_info.txt,P09429,0.277,0.839,1
AF-P11166-F1-model_v4_info.txt,P11166,0.19,0.839,1
AF-P51679-F1-model_v4_info.txt,P51679,0.268,0.839,2
AF-Q12950-F1-model_v4_info.txt,Q12950,0.171,0.839,1
AF-Q15063-F1-model_v4_info.txt,Q15063,0.152,0.839,2
AF-Q16610-F1-model_v4_info.txt,Q16610,0.196,0.839,2
AF-Q3B7T3-F1-model_v4_info.txt,Q3B7T3,0.296,0.839,1
AF-Q5T4S7-F10-model_v4_info.txt,Q5T4S7,0.11,0.839,1
AF-Q5TBA9-F8-model_v4_info.txt,Q5TBA9,0.198,0.839,2
AF-Q6PIS1-F1-model_v4_info.txt,Q6PIS1,0.194,0.839,1
AF-Q86YT6-F1-model_v4_info.txt,Q86YT6,0.166,0.839,1
AF-Q86YW5-F1-model_v4_info.txt,Q86YW5,0.35,0.839,3
AF-Q96HP0-F1-model_v4_info.txt,Q96HP0,0.136,0.839,1
AF-Q96L21-F1-model_v4_info.txt,Q96L21,0.371,0.839,2
AF-Q9H1D9-F1-model_v4_info.txt,Q9H1D9,0.45,0.839,1
AF-Q9UHA3-F1-model_v4_info.txt,Q9UHA3,0.219,0.839,1
AF-Q9Y5Y7-F1-model_v4_info.txt,Q9Y5Y7,0.16,0.839,2
AF-A0A126GWI2-F1-model_v4_info.txt,A0A126GWI2,0.142,0.838,3
AF-A0A1B0GUU1-F1-model_v4_info.txt,A0A1B0GUU1,0.187,0.838,1
AF-O43264-F1-model_v4_info.txt,O43264,0.2,0.838,1
AF-O95521-F1-model_v4_info.txt,O95521,0.1,0.838,1
AF-P15918-F1-model_v4_info.txt,P15918,0.085,0.838,2
AF-P22674-F1-model_v4_info.txt,P22674,0.405,0.838,2
AF-P61106-F1-model_v4_info.txt,P61106,0.388,0.838,1
AF-Q5TGI0-F1-model_v4_info.txt,Q5TGI0,0.217,0.838,1
AF-Q71RG4-F1-model_v4_info.txt,Q71RG4,0.289,0.838,2
AF-Q8IUL8-F1-model_v4_info.txt,Q8IUL8,0.06,0.838,1
AF-Q8N144-F1-model_v4_info.txt,Q8N144,0.202,0.838,1
AF-Q8TAL6-F1-model_v4_info.txt,Q8TAL6,0.266,0.838,1
AF-Q92736-F13-model_v4_info.txt,Q92736,0.194,0.838,1
AF-Q96HI0-F1-model_v4_info.txt,Q96HI0,0.228,0.838,1
AF-Q9BPW8-F1-model_v4_info.txt,Q9BPW8,0.237,0.838,1
AF-Q9BPX1-F1-model_v4_info.txt,Q9BPX1,0.074,0.838,1
AF-Q9NR77-F1-model_v4_info.txt,Q9NR77,0.332,0.838,1
AF-Q9NYW2-F1-model_v4_info.txt,Q9NYW2,0.378,0.838,2
AF-Q9P219-F1-model_v4_info.txt,Q9P219,0.238,0.838,1
AF-Q9UHQ1-F1-model_v4_info.txt,Q9UHQ1,0.25,0.838,2
AF-Q9ULS5-F1-model_v4_info.txt,Q9ULS5,0.28,0.838,1
AF-Q9Y6D6-F1-model_v4_info.txt,Q9Y6D6,0.333,0.838,5
AF-A0A494C086-F1-model_v4_info.txt,A0A494C086,0.225,0.837,2
AF-O14966-F1-model_v4_info.txt,O14966,0.199,0.837,1
AF-P01275-F1-model_v4_info.txt,P01275,0.176,0.837,1
AF-P21359-F6-model_v4_info.txt,P21359,0.128,0.837,1
AF-P53805-F1-model_v4_info.txt,P53805,0.423,0.837,1
AF-Q13330-F1-model_v4_info.txt,Q13330,0.082,0.837,2
AF-Q15773-F1-model_v4_info.txt,Q15773,0.237,0.837,2
AF-Q1RMZ1-F1-model_v4_info.txt,Q1RMZ1,0.357,0.837,1
AF-Q5BKT4-F1-model_v4_info.txt,Q5BKT4,0.153,0.837,3
AF-Q5H9U9-F1-model_v4_info.txt,Q5H9U9,0.288,0.837,2
AF-Q5VT06-F7-model_v4_info.txt,Q5VT06,0.135,0.837,1
AF-Q68J44-F1-model_v4_info.txt,Q68J44,0.419,0.837,1
AF-Q8IVF4-F10-model_v4_info.txt,Q8IVF4,0.262,0.837,3
AF-Q8IVF4-F4-model_v4_info.txt,Q8IVF4,0.324,0.837,4
AF-Q8NCW6-F1-model_v4_info.txt,Q8NCW6,0.235,0.837,3
AF-Q8TDX5-F1-model_v4_info.txt,Q8TDX5,0.135,0.837,1
AF-Q8TF32-F1-model_v4_info.txt,Q8TF32,0.065,0.837,1
AF-Q8WWZ8-F1-model_v4_info.txt,Q8WWZ8,0.218,0.837,1
AF-Q9BV44-F1-model_v4_info.txt,Q9BV44,0.14,0.837,1
AF-Q9H799-F4-model_v4_info.txt,Q9H799,0.134,0.837,2
AF-Q9HCC8-F1-model_v4_info.txt,Q9HCC8,0.275,0.837,1
AF-Q9UBQ6-F1-model_v4_info.txt,Q9UBQ6,0.08,0.837,1
AF-Q9UKJ8-F1-model_v4_info.txt,Q9UKJ8,0.164,0.837,1
AF-Q9UL12-F1-model_v4_info.txt,Q9UL12,0.215,0.837,2
AF-Q9UNH6-F1-model_v4_info.txt,Q9UNH6,0.239,0.837,1
AF-A6ND36-F1-model_v4_info.txt,A6ND36,0.06,0.836,1
AF-P04275-F2-model_v4_info.txt,P04275,0.157,0.836,2
AF-P28330-F1-model_v4_info.txt,P28330,0.02,0.836,1
AF-P55087-F1-model_v4_info.txt,P55087,0.358,0.836,2
AF-Q58FF8-F1-model_v4_info.txt,Q58FF8,0.097,0.836,1
AF-Q58HT5-F1-model_v4_info.txt,Q58HT5,0.179,0.836,2
AF-Q5TBA9-F9-model_v4_info.txt,Q5TBA9,0.099,0.836,1
AF-Q5VST9-F27-model_v4_info.txt,Q5VST9,0.175,0.836,3
AF-Q6ZS30-F1-model_v4_info.txt,Q6ZS30,0.105,0.836,5
AF-Q6ZYL4-F1-model_v4_info.txt,Q6ZYL4,0.314,0.836,1
AF-Q71F56-F1-model_v4_info.txt,Q71F56,0.094,0.836,1
AF-Q8IY82-F1-model_v4_info.txt,Q8IY82,0.126,0.836,1
AF-Q8N0Z6-F1-model_v4_info.txt,Q8N0Z6,0.164,0.836,2
AF-Q8N8G6-F1-model_v4_info.txt,Q8N8G6,0.294,0.836,2
AF-Q8NHP1-F1-model_v4_info.txt,Q8NHP1,0.089,0.836,1
AF-Q96MD2-F1-model_v4_info.txt,Q96MD2,0.252,0.836,2
AF-Q9NX61-F1-model_v4_info.txt,Q9NX61,0.489,0.836,3
AF-Q9UJQ7-F1-model_v4_info.txt,Q9UJQ7,0.11,0.836,1
AF-Q9Y5Y5-F1-model_v4_info.txt,Q9Y5Y5,0.145,0.836,4
AF-A0PK00-F1-model_v4_info.txt,A0PK00,0.463,0.835,4
AF-A6NGH8-F1-model_v4_info.txt,A6NGH8,0.049,0.835,1
AF-O14525-F1-model_v4_info.txt,O14525,0.073,0.835,1
AF-O15217-F1-model_v4_info.txt,O15217,0.257,0.835,1
AF-P08754-F1-model_v4_info.txt,P08754,0.208,0.835,1
AF-P42356-F1-model_v4_info.txt,P42356,0.138,0.835,2
AF-P46091-F1-model_v4_info.txt,P46091,0.201,0.835,4
AF-P46663-F1-model_v4_info.txt,P46663,0.281,0.835,1
AF-P51689-F1-model_v4_info.txt,P51689,0.338,0.835,4
AF-P98161-F6-model_v4_info.txt,P98161,0.161,0.835,2
AF-Q05DH4-F1-model_v4_info.txt,Q05DH4,0.145,0.835,3
AF-Q13426-F1-model_v4_info.txt,Q13426,0.235,0.835,1
AF-Q14802-F1-model_v4_info.txt,Q14802,0.131,0.835,1
AF-Q15744-F1-model_v4_info.txt,Q15744,0.083,0.835,1
AF-Q4G0P3-F4-model_v4_info.txt,Q4G0P3,0.11,0.835,1
AF-Q63HN8-F5-model_v4_info.txt,Q63HN8,0.24,0.835,1
AF-Q6ZT12-F1-model_v4_info.txt,Q6ZT12,0.273,0.835,4
AF-Q86WR6-F1-model_v4_info.txt,Q86WR6,0.234,0.835,1
AF-Q8IWF9-F1-model_v4_info.txt,Q8IWF9,0.395,0.835,3
AF-Q8IZT6-F3-model_v4_info.txt,Q8IZT6,0.121,0.835,1
AF-Q8NCM8-F8-model_v4_info.txt,Q8NCM8,0.665,0.835,2
AF-Q8NEC5-F1-model_v4_info.txt,Q8NEC5,0.29,0.835,3
AF-Q8NGD4-F1-model_v4_info.txt,Q8NGD4,0.063,0.835,1
AF-Q8WTU0-F1-model_v4_info.txt,Q8WTU0,0.225,0.835,1
AF-Q8WWB7-F1-model_v4_info.txt,Q8WWB7,0.317,0.835,1
AF-Q96HV5-F1-model_v4_info.txt,Q96HV5,0.062,0.835,3
AF-Q96L46-F1-model_v4_info.txt,Q96L46,0.16,0.835,1
AF-Q96LA8-F1-model_v4_info.txt,Q96LA8,0.166,0.835,2
AF-Q9H497-F1-model_v4_info.txt,Q9H497,0.168,0.835,2
AF-Q9HBG6-F1-model_v4_info.txt,Q9HBG6,0.275,0.835,1
AF-Q9HCR9-F1-model_v4_info.txt,Q9HCR9,0.163,0.835,2
AF-Q9NRX1-F1-model_v4_info.txt,Q9NRX1,0.308,0.835,1
AF-Q9Y259-F1-model_v4_info.txt,Q9Y259,0.256,0.835,5
AF-Q9Y485-F6-model_v4_info.txt,Q9Y485,0.152,0.835,1
AF-O15072-F1-model_v4_info.txt,O15072,0.157,0.834,2
AF-P31749-F1-model_v4_info.txt,P31749,0.223,0.834,1
AF-P43378-F1-model_v4_info.txt,P43378,0.104,0.834,1
AF-P68104-F1-model_v4_info.txt,P68104,0.376,0.834,3
AF-P98164-F13-model_v4_info.txt,P98164,0.105,0.834,5
AF-Q07954-F5-model_v4_info.txt,Q07954,0.24,0.834,2
AF-Q08289-F1-model_v4_info.txt,Q08289,0.12,0.834,2
AF-Q6TDU7-F1-model_v4_info.txt,Q6TDU7,0.147,0.834,2
AF-Q6UXB3-F1-model_v4_info.txt,Q6UXB3,0.099,0.834,1
AF-Q6ZMU5-F1-model_v4_info.txt,Q6ZMU5,0.284,0.834,1
AF-Q6ZUI0-F1-model_v4_info.txt,Q6ZUI0,0.268,0.834,2
AF-Q86SM8-F1-model_v4_info.txt,Q86SM8,0.293,0.834,1
AF-Q8IW36-F1-model_v4_info.txt,Q8IW36,0.083,0.834,2
AF-Q8N594-F1-model_v4_info.txt,Q8N594,0.073,0.834,3
AF-Q8TDX9-F6-model_v4_info.txt,Q8TDX9,0.209,0.834,6
AF-Q8TE73-F5-model_v4_info.txt,Q8TE73,0.335,0.834,3
AF-Q8WZ42-F96-model_v4_info.txt,Q8WZ42,0.132,0.834,1
AF-Q96DA2-F1-model_v4_info.txt,Q96DA2,0.095,0.834,1
AF-Q96MN5-F1-model_v4_info.txt,Q96MN5,0.171,0.834,1
AF-Q99698-F1-model_v4_info.txt,Q99698,0.148,0.834,3
AF-Q9H172-F1-model_v4_info.txt,Q9H172,0.153,0.834,1
AF-Q9NU22-F2-model_v4_info.txt,Q9NU22,0.146,0.834,2
AF-Q9Y5P0-F1-model_v4_info.txt,Q9Y5P0,0.197,0.834,4
AF-O15230-F11-model_v4_info.txt,O15230,0.204,0.833,5
AF-O75208-F1-model_v4_info.txt,O75208,0.194,0.833,1
AF-O76003-F1-model_v4_info.txt,O76003,0.054,0.833,2
AF-O94806-F1-model_v4_info.txt,O94806,0.087,0.833,1
AF-O95625-F1-model_v4_info.txt,O95625,0.157,0.833,4
AF-P0DSN6-F1-model_v4_info.txt,P0DSN6,0.207,0.833,5
AF-P19971-F1-model_v4_info.txt,P19971,0.402,0.833,2
AF-P51878-F1-model_v4_info.txt,P51878,0.278,0.833,2
AF-Q00532-F1-model_v4_info.txt,Q00532,0.108,0.833,1
AF-Q15256-F1-model_v4_info.txt,Q15256,0.121,0.833,1
AF-Q5VST9-F1-model_v4_info.txt,Q5VST9,0.071,0.833,1
AF-Q5VWK5-F1-model_v4_info.txt,Q5VWK5,0.08,0.833,2
AF-Q6DD88-F1-model_v4_info.txt,Q6DD88,0.28,0.833,2
AF-Q6UWB1-F1-model_v4_info.txt,Q6UWB1,0.336,0.833,1
AF-Q709C8-F11-model_v4_info.txt,Q709C8,0.161,0.833,3
AF-Q709F0-F1-model_v4_info.txt,Q709F0,0.048,0.833,2
AF-Q7Z7G8-F12-model_v4_info.txt,Q7Z7G8,0.136,0.833,1
AF-Q8NCS7-F1-model_v4_info.txt,Q8NCS7,0.369,0.833,2
AF-Q96FV3-F1-model_v4_info.txt,Q96FV3,0.25,0.833,1
AF-Q96MW7-F1-model_v4_info.txt,Q96MW7,0.119,0.833,1
AF-Q9BSY4-F1-model_v4_info.txt,Q9BSY4,0.409,0.833,1
AF-Q9H799-F5-model_v4_info.txt,Q9H799,0.084,0.833,6
AF-Q9NW08-F1-model_v4_info.txt,Q9NW08,0.348,0.833,3
AF-Q9NZC3-F1-model_v4_info.txt,Q9NZC3,0.469,0.833,1
AF-A0A2R8Y619-F1-model_v4_info.txt,A0A2R8Y619,0.194,0.832,2
AF-A1A4F0-F1-model_v4_info.txt,A1A4F0,0.268,0.832,1
AF-E2RYF6-F1-model_v4_info.txt,E2RYF6,0.562,0.832,1
AF-M0QZD8-F11-model_v4_info.txt,M0QZD8,0.22,0.832,2
AF-O43567-F1-model_v4_info.txt,O43567,-0.003,0.832,2
AF-O60312-F1-model_v4_info.txt,O60312,0.137,0.832,1
AF-O76064-F1-model_v4_info.txt,O76064,0.306,0.832,1
AF-O95714-F13-model_v4_info.txt,O95714,0.268,0.832,1
AF-P23921-F1-model_v4_info.txt,P23921,0.116,0.832,4
AF-P30518-F1-model_v4_info.txt,P30518,0.115,0.832,3
AF-P49238-F1-model_v4_info.txt,P49238,0.114,0.832,2
AF-P56706-F1-model_v4_info.txt,P56706,0.461,0.832,2
AF-P57054-F1-model_v4_info.txt,P57054,0.292,0.832,1
AF-Q13103-F1-model_v4_info.txt,Q13103,0.13,0.832,1
AF-Q14CN2-F1-model_v4_info.txt,Q14CN2,0.173,0.832,2
AF-Q16401-F1-model_v4_info.txt,Q16401,0.332,0.832,1
AF-Q49A88-F1-model_v4_info.txt,Q49A88,0.231,0.832,1
AF-Q86Z14-F1-model_v4_info.txt,Q86Z14,0.427,0.832,2
AF-Q8N688-F1-model_v4_info.txt,Q8N688,0.384,0.832,1
AF-Q8NFW5-F1-model_v4_info.txt,Q8NFW5,0.004,0.832,1
AF-Q96N96-F1-model_v4_info.txt,Q96N96,0.078,0.832,1
AF-Q9H8W5-F1-model_v4_info.txt,Q9H8W5,0.172,0.832,1
AF-A0A1W2PPM0-F1-model_v4_info.txt,A0A1W2PPM0,0.193,0.831,2
AF-O60478-F1-model_v4_info.txt,O60478,0.378,0.831,3
AF-O75116-F1-model_v4_info.txt,O75116,0.152,0.831,2
AF-P01266-F5-model_v4_info.txt,P01266,0.116,0.831,3
AF-P0DPH8-F1-model_v4_info.txt,P0DPH8,0.241,0.831,1
AF-P52738-F1-model_v4_info.txt,P52738,0.032,0.831,2
AF-P52744-F1-model_v4_info.txt,P52744,0.405,0.831,2
AF-Q13823-F1-model_v4_info.txt,Q13823,0.13,0.831,1
AF-Q2TBC4-F1-model_v4_info.txt,Q2TBC4,0.252,0.831,1
AF-Q52LJ0-F1-model_v4_info.txt,Q52LJ0,0.394,0.831,2
AF-Q6ZU45-F1-model_v4_info.txt,Q6ZU45,0.14,0.831,1
AF-Q86YB8-F1-model_v4_info.txt,Q86YB8,0.165,0.831,2
AF-Q8IYW2-F5-model_v4_info.txt,Q8IYW2,0.134,0.831,2
AF-Q8ND90-F1-model_v4_info.txt,Q8ND90,0.186,0.831,1
AF-Q8NF91-F15-model_v4_info.txt,Q8NF91,0.376,0.831,2
AF-Q8WUF8-F1-model_v4_info.txt,Q8WUF8,0.212,0.831,1
AF-Q92547-F1-model_v4_info.txt,Q92547,0.099,0.831,1
AF-Q96LU7-F1-model_v4_info.txt,Q96LU7,0.113,0.831,1
AF-Q96MX3-F1-model_v4_info.txt,Q96MX3,0.163,0.831,1
AF-Q96T53-F1-model_v4_info.txt,Q96T53,0.21,0.831,3
AF-Q9BYC2-F1-model_v4_info.txt,Q9BYC2,0.348,0.831,1
AF-Q9H0F6-F1-model_v4_info.txt,Q9H0F6,0.074,0.831,1
AF-Q9NPH2-F1-model_v4_info.txt,Q9NPH2,0.654,0.831,2
AF-Q9NZJ4-F1-model_v4_info.txt,Q9NZJ4,0.211,0.831,3
AF-Q9UJ71-F1-model_v4_info.txt,Q9UJ71,0.334,0.831,1
AF-Q9UP65-F1-model_v4_info.txt,Q9UP65,0.212,0.831,2
AF-Q9Y2D1-F1-model_v4_info.txt,Q9Y2D1,0.374,0.831,1
AF-Q9Y2P5-F1-model_v4_info.txt,Q9Y2P5,0.063,0.831,2
AF-A6NNE9-F1-model_v4_info.txt,A6NNE9,0.167,0.83,1
AF-K9M1U5-F1-model_v4_info.txt,K9M1U5,0.325,0.83,1
AF-O75173-F1-model_v4_info.txt,O75173,0.099,0.83,1
AF-O96000-F1-model_v4_info.txt,O96000,0.287,0.83,2
AF-P0CF75-F1-model_v4_info.txt,P0CF75,0.46,0.83,1
AF-P28328-F1-model_v4_info.txt,P28328,0.192,0.83,2
