"Protein","Prediction_Score_glmnet","Prediction_Score_rf","Prediction_Score_svmRadial","Prediction_Score_nnet"
"P0C869",0.155441177447273,0.44412,0.0435921335048649,0.537898946513132
"P0C870",0.0141528868635529,0.09858,0.0270967607276939,0.170259593576568
"P0C874",0.0461391018697446,0.06218,0.050231047726703,0.201061337525842
"P0C875",0.0230547202646986,0.01014,0.0080904399356979,0.148040826107291
"P0C879",0.03828969169766,0.1055,0.0760483701266239,0.120243025880804
"P0C880",0.0313205644696383,0.10316,0.0839552368278709,0.134372273213087
"P0C881",0.0487230797851207,0.03996,0.0149912773107854,0.186037064771089
"P0C8F1",0.0105480504245513,0.08418,0.180696149461594,0.193208945570682
"P0CAP1",0.0282742205333247,0.0346,0.0145802039248741,0.14535131714494
"P0CAP2",0.0437518977932728,0.02892,0.00577217948986004,0.152796742001394
"P0CAT3",0.0211231979884284,0.03264,0.0322899830309847,0.152957110283395
"P0CB33",0.0505745174373815,0.05352,0.0407824618070053,0.188298121919357
"P0CB38",0.0275713351188142,0.0524,0.00738134479788192,0.117122942760215
"P0CB47",0.048579488453154,0.03958,0.0396119579190385,0.25444971355945
"P0CB48",0.0283532185023997,0.0223,0.0128940088402539,0.169088424412129
"P0CE67",0.0165835824024817,0.03834,0.0570445585119062,0.144736720017784
"P0CE71",0.184204136236462,0.19362,0.0841167967659338,0.160329361795271
"P0CE72",0.230594295490864,0.23776,0.10403952665399,0.162507257153831
"P0CF51",0.0431075759035151,0.05106,0.0120013182176229,0.146550546965052
"P0CF74",0.0448499260845137,0.08836,0.0716789450496814,0.152086810096078
"P0CF75",0.0695265961283668,0.01452,0.010568859009983,0.135394337983939
"P0CF97",0.0592866941351434,0.01942,0.0105476001754905,0.210164955024067
"P0CG00",0.0228354006993904,0.02822,0.00369291093223661,0.129497479576919
"P0CG01",0.0406729919896741,0.04648,0.00596055353694801,0.150095883006494
"P0CG04",0.0428616875375876,0.1123,0.0729520666951825,0.152279811854619
"P0CG08",0.178000418971042,0.23752,0.0759861157537469,0.29687972614463
"P0CG12",0.0290536372370784,0.17534,0.165144023381012,0.140905634139752
"P0CG13",0.0292214390166031,0.0922,0.00469535592582238,0.161361747264074
"P0CG20",0.0207468099230738,0.05772,0.0604956912461802,0.156477497190023
"P0CG21",0.0127546923124392,0.04576,0.029637289457046,0.144223731638167
"P0CG22",0.0381988999174668,0.07416,0.0117592291348354,0.150807122873905
"P0CG23",0.0175684056645533,0.07148,0.1369504812329,0.157676349932067
"P0CG24",0.0344712498885151,0.06718,0.0981390057863527,0.14837638664738
"P0CG29",0.0944777560963674,0.27632,0.0460314842414059,0.256120821218718
"P0CG30",0.110151816285954,0.41184,0.0331107752614807,0.238344407396499
"P0CG31",0.0282537936786229,0.01534,0.0130514541018842,0.148819955666244
"P0CG32",0.095855844301286,0.17218,0.0251314147931187,0.23312957889992
"P0CG33",0.017205012805773,0.01978,0.0144627619754671,0.12155183463721
"P0CG34",0.0222906042149052,0.1895,0.0957738458935633,0.190939023217355
"P0CG35",0.0109538677717486,0.189,0.10616773511404,0.156626952206475
"P0CG36",0.0449091891564157,0.18724,0.039830703761744,0.277029233357979
"P0CG37",0.152960275392032,0.24986,0.0786153773858023,0.308655940260192
"P0CG38",0.619489864796948,0.2119,0.537126827593056,0.401967270201899
"P0CG39",0.617080684431862,0.22096,0.530085761817347,0.390063476108955
"P0CG40",0.0354610049389763,0.05362,0.0943501907398331,0.232781989326371
"P0CG41",0.0466503745547487,0.04854,0.00673039429268618,0.127516127887847
"P0CG42",0.0165172596646299,0.02282,0.0463240260530971,0.158175562946398
"P0CG43",0.0163654440400689,0.0208,0.0434556436252318,0.167832737244075
"P0CG47",0.435693876874702,0.46138,0.247788524873174,0.26946266971587
"P0CG48",0.488003745143869,0.53526,0.257326939567765,0.383940546914901
"P0CH98",0.019689811364788,0.06044,0.0626117946014556,0.135804106562268
"P0CH99",0.0676833425903291,0.0385,0.0360285114641815,0.152194109878145
"P0CI00",0.0523485591109312,0.07014,0.0657070384914343,0.210892334433924
"P0CI01",0.101235349477999,0.12056,0.197798763204406,0.454333149706029
"P0CI25",0.0755289694914098,0.1143,0.0311172158554597,0.175639496089667
"P0CI26",0.0383334689863149,0.05114,0.014901599677567,0.175551435228704
"P0CJ68",0.0120469573170731,0.17696,0.0310606711122181,0.14629769605594
"P0CJ69",0.0163064881486419,0.21062,0.0724194040762305,0.148899492480204
"P0CJ70",0.00997507285191636,0.2009,0.0865260663890963,0.147682912953334
"P0CJ71",0.0087402599476645,0.15212,0.0664094642544278,0.126297766650015
"P0CJ72",0.0201892625033347,0.26002,0.124203794886161,0.186541431035075
"P0CJ73",0.0120896387252304,0.1598,0.080753620757526,0.14742348188649
"P0CJ74",0.0127410725339337,0.25216,0.054166732576978,0.147162607862916
"P0CJ75",0.00933156567066649,0.17908,0.0897398281332436,0.147238921100943
"P0CJ76",0.00929809945339016,0.20176,0.172068678298967,0.147721677143633
"P0CJ77",0.00982656967500322,0.25544,0.107152742536681,0.147776770775635
"P0CJ78",0.0280227623169595,0.03162,0.0329254250702162,0.197147847969875
"P0CJ79",0.0670162293662704,0.07482,0.0949529170058168,0.209129416029179
"P0CJ85",0.0268646878603553,0.02892,0.0226080309857198,0.169038410438859
"P0CJ86",0.032862844067504,0.06342,0.0363799900324927,0.171432912023584
"P0CJ87",0.0259406336871527,0.0297,0.0219461129111817,0.169029466438249
"P0CJ88",0.0258215462534833,0.02894,0.0237497577377267,0.168973419100522
"P0CJ89",0.0269905833675517,0.02844,0.0217334304045582,0.168956297519439
"P0CJ90",0.0264305711449294,0.02986,0.022478190810705,0.168994923209147
"P0CJ92",0.0178803468928137,0.0118,0.00572937069562487,0.122714512850077
"P0CK96",0.0875538192733582,0.08834,0.0467246862967455,0.146902426123496
"P0CK97",0.0498334437885859,0.03726,0.00989560193503621,0.142407276709717
"P0CL80",0.0213951393143759,0.03408,0.0602990376947367,0.149435589563397
"P0CL81",0.023580839572994,0.04052,0.0676906473848325,0.151116115197317
"P0CL82",0.0240286166330984,0.04492,0.0698789506689361,0.151105934363995
"P0CL83",0.036214342910535,0.02586,0.00499395742779927,0.162132746871286
"P0CL84",0.0361235514093964,0.04974,0.0145509577990578,0.154439863009058
"P0CL85",0.0405504516274433,0.05068,0.0206778004704038,0.15465059680345
"P0CV98",0.0296070657803496,0.01932,0.00884958491803502,0.153063157944103
"P0CV99",0.0975833513754936,0.0333,0.0452631141883071,0.219599465753144
"P0CW00",0.11176963398452,0.03362,0.0632057199227961,0.241318192837932
"P0CW01",0.16744442929924,0.04848,0.0762141410910703,0.229567247893058
"P0CW18",0.112431282145127,0.04888,0.0389208820072807,0.364344480832184
"P0CW19",0.0607443787500894,0.05898,0.0328198656244663,0.119523552245529
"P0CW20",0.0812508138987758,0.07118,0.0531470018617074,0.119416379239892
"P0CW21",0.0166898383418357,0.08212,0.125720050123619,0.149407044491114
"P0CW23",0.0378570917552209,0.14078,0.0443828316928018,0.182425847049913
"P0CW24",0.0326676728091492,0.03254,0.00705211354029611,0.155051324218152
"P0CW27",0.0124800660794979,0.0551,0.0104133770521686,0.11680940209122
"P0CZ25",0.0157466281408916,0.06008,0.108625423060639,0.171099706010513
"P0DH78",0.0317208459004626,0.04208,0.0341463656293671,0.14493240209507
"P0DI80",0.0475640816926085,0.2484,0.100793429623441,0.151628679955978
"P0DI81",0.0785678987106256,0.16564,0.0684732514511845,0.149736238328388
"P0DI82",0.371902918170688,0.18948,0.285551625099885,0.190336473372551
"P0DI83",0.0429168050958193,0.22614,0.150388439239508,0.166755524668146
"P0DJ07",0.0101580022921027,0.06788,0.0695771199701057,0.15198085305396
"P0DJ93",0.0364350847047643,0.06082,0.0173699880437426,0.15011793958316
"P0DJD0",0.138271444491697,0.0987,0.10340617878457,0.534625816199855
"P0DJD1",0.140097658090074,0.1394,0.101369699852076,0.503290683833198
"P0DJD3",0.0346302814787527,0.10608,0.109331978159863,0.218344511591354
"P0DJD4",0.0142596939227069,0.04174,0.100635920374479,0.171601041992716
"P0DJD7",0.663180295819283,0.17414,0.243133855525852,0.207964699130554
"P0DJD8",0.642297746233624,0.16862,0.22689804066614,0.207966718607849
"P0DJD9",0.577804948740759,0.14262,0.200547476380415,0.20802803856629
"P0DJG4",0.0253672725918637,0.01376,0.00416784209426506,0.150138170281148
"P0DJH9",0.0334409430509149,0.04464,0.0291519522761673,0.161315136507585
"P0DJI8",0.761753109380816,0.68086,0.797450299863347,0.295720374551878
"P0DJI9",0.0953677690872188,0.22696,0.0650166763699014,0.240719475648611
"P0DJJ0",0.100401411977983,0.0565,0.0788930492561198,0.166886882871635
"P0DJR0",0.105819413144982,0.07126,0.0465635790419622,0.121284200184274
"P0DKB5",0.0261060631529729,0.0428,0.0236863508386766,0.118275966353355
"P0DKB6",0.0927102409355723,0.0543,0.0376206334339236,0.166598272303098
"P0DKL9",0.0201703072576868,0.02766,0.0280688566083765,0.130726331385926
"P0DKV0",0.0353702503136092,0.04276,0.0521514111195729,0.172036258947778
"P0DKX0",0.0280862695937871,0.06484,0.0465393909848764,0.291523185877313
"P0DKX4",0.0679310293957319,0.07926,0.039553347831851,0.15036267488547
"P0DL12",0.0250689381503108,0.06136,0.019509955984142,0.154522509166494
"P0DM35",0.116469103179443,0.1816,0.225276467489487,0.202059553948635
"P0DM63",0.0225013875814291,0.02392,0.00605194642778319,0.15942883286346
"P0DMB1",0.0192253389510306,0.03236,0.0393227872203254,0.128673912667236
"P0DMB2",0.0770354954102741,0.0414,0.0840005267059443,0.143319576474722
"P0DMC3",0.172594487342265,0.294,0.198636484279512,0.197519126394581
"P0DME0",0.0826266361253142,0.05726,0.0767202289031566,0.181944679841755
"P0DML2",0.155833924592569,0.2252,0.0809880309795912,0.14640794968287
"P0DML3",0.528622807487335,0.63646,0.485548437477446,0.219663766989906
"P0DMM9",0.0338780299039375,0.14614,0.0326001016204153,0.168352638281934
"P0DMN0",0.344428870473872,0.471,0.471961640025795,0.36519134142138
"P0DMP1",0.00582326862712367,0.18702,0.211433164455894,0.148180326425757
"P0DMP2",0.0229233847283267,0.01686,0.0096057862777136,0.118672162380673
"P0DMQ5",0.0354312453564096,0.06652,0.0862214408474724,0.149019762245328
"P0DMQ9",0.0196110360805868,0.02306,0.0144683085805652,0.143179632712522
"P0DMR1",0.0325695524474433,0.02126,0.0158728727619208,0.127541696816583
"P0DMR2",0.0382519662156302,0.10408,0.0228433104760654,0.127123824345753
"P0DMR3",0.0176038355191999,0.03958,0.055914991170133,0.16178336152628
"P0DMS8",0.807328105790334,0.39352,0.462252722321491,0.724549969107005
"P0DMS9",0.0911007854723881,0.11122,0.0373740310563227,0.274516617093174
"P0DMT0",0.121838879201644,0.19586,0.109112779049475,0.182496059090028
"P0DMU2",0.127280728405021,0.1528,0.0439418610189632,0.140253664472813
"P0DMU3",0.0298627325937427,0.09166,0.0552713019645278,0.159710172107194
"P0DMU4",0.0175823494807067,0.05146,0.0502387613573637,0.159710167308273
"P0DMU5",0.01982299885353,0.0499,0.0514335243446642,0.159710267299034
"P0DMU7",0.0236368164758822,0.05702,0.0135406114654931,0.138825598891818
"P0DMU8",0.0235509563530507,0.05774,0.0101633047212814,0.139442327592566
"P0DMU9",0.0444190024213735,0.07466,0.0250331853097674,0.139230719268595
"P0DMV0",0.0284173306350358,0.0593,0.0131063230722102,0.138341470484778
"P0DMV1",0.0286334098594522,0.06374,0.0127858439146221,0.13805814924984
"P0DMV2",0.0259135991516097,0.0598,0.0114282220966041,0.139705136575278
"P0DMV8",0.199460732730066,0.2209,0.0602208508112466,0.119810513355474
"P0DMV9",0.750045577343468,0.75974,0.68119244736689,0.504743933194704
"P0DMW2",0.0210998327113925,0.21286,0.110400958539631,0.191515133859262
"P0DMW3",0.0383033289104729,0.18058,0.0522976570812704,0.147444130833349
"P0DMW4",0.0253476920189968,0.10776,0.0648026170910657,0.146850920239605
"P0DMW5",0.0236018049779515,0.108,0.0597519846136824,0.146748110978616
"P0DN24",0.0336455573886833,0.02056,0.0540806453890689,0.147483857260509
"P0DN25",0.0490402330480995,0.03706,0.0111111732542057,0.168066920619556
"P0DN26",0.0822192988821097,0.08738,0.0486106997568507,0.119679209749448
"P0DN37",0.0850207983712749,0.08122,0.0607263163294458,0.119696086727417
"P0DN76",0.0871875514567825,0.0432,0.033725175614942,0.143642935316565
"P0DN77",0.0309552279699158,0.06892,0.0303062378836431,0.177364316652714
"P0DN78",0.595253119291811,0.18794,0.76716985593908,0.643345355722248
"P0DN79",0.0351618473855618,0.04492,0.00454846119114671,0.149544877449117
"P0DN80",0.0575528847724828,0.13488,0.0136125158877076,0.160012990562536
"P0DN81",0.0754803332775665,0.1074,0.0259433442070491,0.120226347422634
"P0DN82",0.105995671748846,0.1224,0.0296641217570939,0.155649013488622
"P0DN84",0.139138676987891,0.25206,0.13602452983108,0.146195617687146
"P0DN86",0.110779736339657,0.23474,0.112591867168397,0.201968359051328
"P0DN87",0.070018800647994,0.18606,0.0459959427981756,0.243728104677196
"P0DO92",0.0182678013448581,0.05594,0.0245582859244267,0.130535367073712
"P0DO97",0.0193199655337324,0.0232,0.00900004202332584,0.119185375100434
"P0DOX2",0.0327616964183186,0.10494,0.04728079347032,0.169830498458858
"P0DOX3",0.0310395187092371,0.10244,0.042306304917978,0.172261428831617
"P0DOX4",0.0346590885694922,0.11272,0.0607333909832617,0.172999396443908
"P0DOX5",0.0352727726597383,0.1046,0.055844471900952,0.171436844612267
"P0DOX6",0.0347606182501328,0.1102,0.0527469180120802,0.17401113526249
"P0DOX7",0.0322778172267403,0.10108,0.0534299227443364,0.159269547001492
"P0DOX8",0.0367911909847996,0.121,0.0790684384786707,0.160985652397947
"P0DOY2",0.042764738459144,0.12592,0.074304129952077,0.152320826304273
"P0DOY3",0.0433440808707659,0.11044,0.072526136510282,0.152279703161442
"P0DP01",0.0595498772520813,0.08926,0.0708412520984145,0.168937224280167
"P0DP02",0.0384631388748286,0.05166,0.0299623082052947,0.154543907519451
"P0DP03",0.0410275496042694,0.04626,0.0227367259955362,0.153317929329851
"P0DP04",0.0503760765007965,0.10692,0.0261805468514108,0.163599431141483
"P0DP06",0.0339803660511887,0.07956,0.0781606073946172,0.169240262840663
"P0DP07",0.0467822967173417,0.11714,0.102047787053381,0.169248512911537
"P0DP08",0.0483488345461775,0.14744,0.0984942277682056,0.169132739843127
"P0DP09",0.0387604182398889,0.06912,0.0205540017481502,0.1520136018085
"P0DP23",0.938496791912887,0.57706,0.467236621041887,0.592545946433481
"P0DP24",0.27499699095943,0.21814,0.12755953250068,0.134658859727763
"P0DP25",0.150361370985723,0.2177,0.248361470781422,0.134897195334324
"P0DP42",0.182889585258883,0.0956,0.0732563302953168,0.229861114568199
"P0DP57",0.0843405220837368,0.25568,0.107424064964224,0.191365252262269
"P0DP58",0.19006356322601,0.3073,0.154378714588604,0.259151536460577
"P0DP71",0.0292784132089484,0.052,0.0236659883711072,0.13178630863225
"P0DP72",0.0445165029552192,0.0507,0.0145191340989489,0.176144619527774
"P0DP73",0.02656811988681,0.11724,0.0267436277666446,0.206494745481036
"P0DP74",0.0190631145081295,0.05634,0.0219577147618644,0.150583399311359
"P0DP75",0.0193413590244544,0.05518,0.0471574083095019,0.117149724795111
"P0DP91",0.0658979183022184,0.23788,0.0521978512280279,0.355686102384078
"P0DPA2",0.0423970945812079,0.0233,0.0129831344426798,0.166783175223774
"P0DPA3",0.0277574286564096,0.00806,0.0073313121462515,0.153397458161569
"P0DPB3",0.0529321635877418,0.03214,0.00771926596903264,0.149846185283818
"P0DPB5",0.0214487381876796,0.09812,0.13519788128629,0.121090679813028
"P0DPB6",0.278571367732534,0.22498,0.203694457526933,0.157678811682215
"P0DPD5",0.0353476979657028,0.04472,0.0609782398020498,0.136493193326534
"P0DPD6",0.295815572879539,0.12184,0.250594478831397,0.500439625644978
"P0DPD7",0.161380217043325,0.0691,0.117148230488198,0.256245786431161
"P0DPD8",0.039740115983372,0.0445,0.008001103929017,0.188110558038973
"P0DPE3",0.0304521063824174,0.05502,0.025976816032922,0.165939954655774
"P0DPE8",0.0345442251383437,0.0635,0.0172356307883938,0.155749764291608
"P0DPF2",0.0391945124031627,0.08926,0.24671940082905,0.293482360840999
"P0DPF3",0.0141212184213072,0.0268,0.0806604309276032,0.127539377072295
"P0DPF4",0.083220240248506,0.11666,0.0456491561593709,0.15332306846709
"P0DPF5",0.016215809091894,0.06296,0.0712640534196515,0.164608643133863
"P0DPF6",0.0385053964857133,0.10862,0.0568579376389393,0.164735371597726
"P0DPF7",0.0467442083845994,0.03438,0.0166305815836752,0.150121942743561
"P0DPH7",0.220622699383662,0.22178,0.103776623936737,0.157852253459257
"P0DPH8",0.41989003015195,0.34032,0.491528457244548,0.166364152971525
"P0DPH9",0.0157081366616181,0.08742,0.0770406601686133,0.137340198978679
"P0DPI2",0.0320352829152953,0.0346,0.0162513184879371,0.127659453286859
"P0DPI3",0.0191168172996575,0.02252,0.0136422342398169,0.156163825809402
"P0DPK2",0.0306026310241891,0.09028,0.122002759014948,0.119182085479855
"P0DPK3",0.0327385239578206,0.0321,0.0710834492922168,0.167834716029056
"P0DPK4",0.130838160456671,0.0643,0.176072426085318,0.39094116115869
"P0DPK5",0.0293446807673364,0.06818,0.0163768985206263,0.118788915117083
"P0DPP9",0.0148269952046033,0.07804,0.0283972383215926,0.148825573847068
"P0DPQ3",0.0347183122723305,0.09094,0.128816224373854,0.127035288281507
"P0DPQ4",0.0359702141222688,0.02726,0.00649603962551683,0.163948333521478
"P0DPQ6",0.0293725145103345,0.19242,0.224759224546789,0.152805116129465
"P10070",0.242042103925615,0.53556,0.166565850799493,0.398134012469608
