"","gene_id","avg_seg_mean"
"GTPBP4","GTPBP4",0.13572
"GTPBP6","GTPBP6",NA
"GTPBP8","GTPBP8",0.09582
"GTSCR1","GTSCR1",-0.21204
"GTSE1","GTSE1",-0.13201
"GTSE1-DT","GTSE1-DT",-0.13201
"GTSF1","GTSF1",0.02332
"GTSF1L","GTSF1L",0.17663
"GUCA1A","GUCA1A",0.12147
"GUCA1ANB","GUCA1ANB",0.12147
"GUCA1B","GUCA1B",0.12147
"GUCA1C","GUCA1C",0.07706
"GUCA2A","GUCA2A",0.05481
"GUCA2B","GUCA2B",0.05481
"GUCD1","GUCD1",-0.05117
"GUCY1A1","GUCY1A1",-0.03471
"GUCY1A2","GUCY1A2",0.0688419857540618
"GUCY1B1","GUCY1B1",-0.03471
"GUCY1B2","GUCY1B2",-0.08935
"GUCY2C","GUCY2C",-0.02744
"GUCY2C-AS1","GUCY2C-AS1",-0.02744
"GUCY2D","GUCY2D",-0.21021
"GUCY2EP","GUCY2EP",0.07408
"GUCY2F","GUCY2F",-0.01965
"GUCY2GP","GUCY2GP",0.11579
"GUF1","GUF1",0.09152
"GUK1","GUK1",0.07368
"GULOP","GULOP",-0.03974
"GULP1","GULP1",0.105021758142038
"GUSB","GUSB",0.113714993644453
"GUSBP1","GUSBP1",0.18972
"GUSBP10","GUSBP10",0.09463
"GUSBP11","GUSBP11",-0.0516185365490689
"GUSBP12","GUSBP12",0.18415
"GUSBP13","GUSBP13",NA
"GUSBP14","GUSBP14",-0.15366
"GUSBP15","GUSBP15",-0.15366
"GUSBP16","GUSBP16",-0.15366
"GUSBP17","GUSBP17",-0.15047
"GUSBP18","GUSBP18",0.08004
"GUSBP19","GUSBP19",-0.21388
"GUSBP2","GUSBP2",0.01103
"GUSBP3","GUSBP3",0.0808
"GUSBP4","GUSBP4",0.10156
"GUSBP5","GUSBP5",0.12222
"GUSBP6","GUSBP6",0.17748
"GUSBP7","GUSBP7",-0.19147
"GUSBP8","GUSBP8",-0.18545
"GUSBP9","GUSBP9",-0.15047
"GVINP1","GVINP1",-0.1511
"GVINP2","GVINP2",-0.1511
"GVQW3","GVQW3",0.07698
"GXYLT1","GXYLT1",0.05315
"GXYLT1P1","GXYLT1P1",NA
"GXYLT1P2","GXYLT1P2",NA
"GXYLT1P3","GXYLT1P3",0.06189
"GXYLT1P4","GXYLT1P4",0.16025
"GXYLT1P6","GXYLT1P6",0.2029
"GXYLT1P7","GXYLT1P7",0.12409
"GXYLT2","GXYLT2",-0.0802
"GYG1","GYG1",0.09147
"GYG1P1","GYG1P1",0.21878
"GYG1P2","GYG1P2",-0.01931
"GYG1P3","GYG1P3",0.08177
"GYG2","GYG2",NA
"GYG2-AS1","GYG2-AS1",NA
"GYG2P1","GYG2P1",NA
"GYPA","GYPA",0.0388
"GYPB","GYPB",0.0388
"GYPC","GYPC",0.0203
"GYPE","GYPE",0.0388
"GYS1","GYS1",-0.06591
"GYS2","GYS2",0.10961
"GZF1","GZF1",0.0907
"GZMA","GZMA",-0.1564
"GZMAP1","GZMAP1",-0.1564
"GZMB","GZMB",-0.0555
"GZMH","GZMH",-0.0555
"GZMK","GZMK",-0.1564
"GZMM","GZMM",-0.21276
"H1-0","H1-0",-0.13461
"H1-1","H1-1",-0.00213
"H1-10","H1-10",0.156
"H1-10-AS1","H1-10-AS1",0.156
"H1-12P","H1-12P",-0.00213
"H1-2","H1-2",-0.00213
"H1-3","H1-3",-0.00213
"H1-4","H1-4",-0.00213
"H1-5","H1-5",0.00504
"H1-6","H1-6",-0.00213
"H1-7","H1-7",NA
"H1-8","H1-8",0.15399
"H1-9P","H1-9P",0.03774
"H19","H19",-0.13051
"H2AB1","H2AB1",0.19385
"H2AB2","H2AB2",0.19072
"H2AB3","H2AB3",0.19072
"H2AC1","H2AC1",-0.000140000000000002
"H2AC10P","H2AC10P",-0.00213
"H2AC11","H2AC11",0.01103
"H2AC12","H2AC12",0.01103
"H2AC13","H2AC13",0.00504
"H2AC14","H2AC14",0.00504
"H2AC15","H2AC15",0.00504
"H2AC16","H2AC16",0.00504
"H2AC17","H2AC17",0.00504
"H2AC18","H2AC18",0.17368
"H2AC19","H2AC19",0.17368
"H2AC20","H2AC20",0.17368
"H2AC21","H2AC21",0.17368
"H2AC25","H2AC25",0.14521
"H2AC2P","H2AC2P",-0.000140000000000002
"H2AC3P","H2AC3P",-0.000140000000000002
"H2AC4","H2AC4",-0.00213
"H2AC5P","H2AC5P",-0.00213
"H2AC6","H2AC6",-0.00213
"H2AC7","H2AC7",-0.00213
"H2AC8","H2AC8",-0.00213
"H2AC9P","H2AC9P",-0.00213
"H2ACP1","H2ACP1",-0.06838
"H2ACP2","H2ACP2",0.01796
"H2AJ","H2AJ",-0.02744
"H2AL1MP","H2AL1MP",0.07962
"H2AL1Q","H2AL1Q",0.07962
"H2AL3","H2AL3",0.07962
"H2AP","H2AP",0.07962
"H2AQ1P","H2AQ1P",-0.01786
"H2AX","H2AX",-0.05098
"H2AZ1","H2AZ1",-0.08847
"H2AZ1-DT","H2AZ1-DT",-0.08847
"H2AZ2","H2AZ2",-0.00192
"H2AZ2-DT","H2AZ2-DT",-0.00192
"H2AZ2P1","H2AZ2P1",0.02129
"H2AZP1","H2AZP1",-0.03299
"H2AZP2","H2AZP2",0.22961
"H2AZP3","H2AZP3",-0.06015
"H2AZP4","H2AZP4",0.07903
"H2AZP5","H2AZP5",0.37844
"H2AZP6","H2AZP6",-0.20116
"H2AZP7","H2AZP7",0.39757
"H2BC1","H2BC1",-0.000140000000000002
"H2BC10","H2BC10",-0.00213
"H2BC11","H2BC11",0.01103
"H2BC12","H2BC12",0.01103
"H2BC12L","H2BC12L",NA
"H2BC13","H2BC13",0.00504
"H2BC14","H2BC14",0.00504
"H2BC15","H2BC15",0.00504
"H2BC16P","H2BC16P",0.00504
"H2BC17","H2BC17",0.00504
"H2BC18","H2BC18",0.0729932918577676
"H2BC19P","H2BC19P",0.17368
"H2BC20P","H2BC20P",0.17368
"H2BC21","H2BC21",0.17368
"H2BC26","H2BC26",0.14521
"H2BC27P","H2BC27P",0.14521
"H2BC2P","H2BC2P",-0.000140000000000002
"H2BC3","H2BC3",-0.00213
"H2BC4","H2BC4",-0.00213
"H2BC5","H2BC5",-0.00213
"H2BC6","H2BC6",-0.00213
"H2BC7","H2BC7",-0.00213
"H2BC8","H2BC8",-0.00213
"H2BC9","H2BC9",-0.00213
"H2BK1","H2BK1",0.22079
"H2BL1P","H2BL1P",-0.23522
"H2BN1","H2BN1",-0.2207
"H2BP1","H2BP1",0.13973
"H2BP2","H2BP2",0.15579
"H2BP3","H2BP3",0.14731
"H2BP5","H2BP5",-0.000140000000000002
"H2BP6","H2BP6",-0.13432
"H2BP7","H2BP7",0.21202
"H2BP8","H2BP8",-0.01879
"H2BP9","H2BP9",-0.01879
"H2BW1","H2BW1",0.06384
"H2BW2","H2BW2",0.06384
"H2BW3P","H2BW3P",-0.01874
"H3-3A","H3-3A",0.00639
"H3-3A-DT","H3-3A-DT",0.00639
"H3-3B","H3-3B",0.08784
"H3-4","H3-4",0.14521
"H3-5","H3-5",0.11488
"H3-7","H3-7",0.15579
"H3C1","H3C1",-0.00213
"H3C10","H3C10",0.00504
"H3C11","H3C11",0.00504
"H3C12","H3C12",0.00504
"H3C13","H3C13",NA
"H3C14","H3C14",0.17368
"H3C15","H3C15",0.17368
"H3C2","H3C2",-0.00213
"H3C3","H3C3",-0.00213
"H3C4","H3C4",-0.00213
"H3C5P","H3C5P",-0.00213
"H3C6","H3C6",-0.00213
"H3C7","H3C7",-0.00213
"H3C8","H3C8",-0.00213
"H3C9P","H3C9P",-0.00213
"H3P1","H3P1",-0.1007
"H3P10","H3P10",-0.04504
"H3P11","H3P11",-0.06431
"H3P12","H3P12",0.07916
"H3P13","H3P13",0.27535
"H3P14","H3P14",-0.05028
"H3P15","H3P15",-0.05762
"H3P16","H3P16",0.00272
"H3P17","H3P17",0.29612
"H3P18","H3P18",0.21273
"H3P19","H3P19",0.21273
"H3P2","H3P2",0.09749
"H3P20","H3P20",0.21273
"H3P21","H3P21",0.21273
"H3P22","H3P22",0.28457
"H3P23","H3P23",NA
"H3P24","H3P24",-0.17741
"H3P25","H3P25",-0.02345
"H3P26","H3P26",-0.00213
"H3P27","H3P27",0.09362
"H3P28","H3P28",-0.1446
"H3P29","H3P29",-0.21508
"H3P3","H3P3",0.03449
"H3P30","H3P30",-0.05625
"H3P31","H3P31",-0.01487
"H3P32","H3P32",-0.0789
"H3P33","H3P33",-0.06581
"H3P34","H3P34",0.06232
"H3P35","H3P35",0.0598
"H3P36","H3P36",-0.02325
"H3P37","H3P37",-0.0582
"H3P38","H3P38",-0.0928
"H3P39","H3P39",-0.07552
"H3P4","H3P4",0.13973
"H3P40","H3P40",0.02024
"H3P41","H3P41",-0.20532
"H3P42","H3P42",0.02985
"H3P43","H3P43",0.08491
"H3P44","H3P44",0.08137
"H3P45","H3P45",-0.01879
"H3P46","H3P46",-0.02083
"H3P47","H3P47",-0.02631
"H3P5","H3P5",0.07034
"H3P6","H3P6",0.00732
"H3P7","H3P7",0.00732
"H3P8","H3P8",0.02795
"H3P9","H3P9",-0.07782
"H3Y1","H3Y1",0.28457
"H3Y2","H3Y2",0.29612
"H4C1","H4C1",-0.00213
"H4C10P","H4C10P",0.00504
"H4C11","H4C11",0.00504
"H4C12","H4C12",0.00504
"H4C13","H4C13",0.00504
"H4C14","H4C14",0.17368
"H4C15","H4C15",0.17368
"H4C16","H4C16",-0.02744
"H4C2","H4C2",-0.00213
"H4C3","H4C3",-0.00213
"H4C4","H4C4",-0.00213
"H4C5","H4C5",-0.00213
"H4C6","H4C6",-0.00213
"H4C7","H4C7",-0.00213
"H4C8","H4C8",-0.00213
"H4C9","H4C9",0.01103
"H4P1","H4P1",0.18732
"H6PD","H6PD",-0.0293228980873265
"HAAO","HAAO",0.0465440935276493
"HABP2","HABP2",0.11649
"HABP4","HABP4",0.000860000000000001
"HACD1","HACD1",0.10454
"HACD2","HACD2",0.13256
"HACD3","HACD3",-0.0958467756739524
"HACD4","HACD4",-0.05764
"HACE1","HACE1",0.00713
"HACL1","HACL1",-0.03877
"HADH","HADH",-0.05122
"HADHA","HADHA",0.03385
"HADHAP1","HADHAP1",-0.12813
"HADHAP2","HADHAP2",0.08307
"HADHB","HADHB",0.03385
"HADHBP1","HADHBP1",-0.08436
"HAGH","HAGH",-0.13128
"HAGHL","HAGHL",-0.16495
"HAGLR","HAGLR",0.00732
"HAGLROS","HAGLROS",0.00732
"HAL","HAL",0.08521
"HAMP","HAMP",0.01573
"HAND1","HAND1",0.01994
"HAND2","HAND2",-0.21062
"HAND2-AS1","HAND2-AS1",-0.21062
"HAO1","HAO1",0.06639
"HAO2","HAO2",0.11069
"HAO2-IT1","HAO2-IT1",0.11069
"HAP1","HAP1",-0.1981
"HAPLN1","HAPLN1",-0.2338
"HAPLN2","HAPLN2",0.15907
"HAPLN3","HAPLN3",0.02981
"HAPLN4","HAPLN4",0.10123
"HAPSTR1","HAPSTR1",0.0335788456008337
"HAR1A","HAR1A",0.21518
"HAR1B","HAR1B",0.21518
"HARBI1","HARBI1",-0.04237
"HARS1","HARS1",0.0125
"HARS2","HARS2",0.0125
"HAS1","HAS1",-0.06824
"HAS2","HAS2",0.43055
"HAS2-AS1","HAS2-AS1",0.368628160426023
"HAS3","HAS3",-0.2131
"HASPIN","HASPIN",-0.16431
"HAT1","HAT1",0.05916
"HAUS1","HAUS1",-0.06397
"HAUS1P1","HAUS1P1",0.0125
"HAUS1P2","HAUS1P2",0.01026
"HAUS1P3","HAUS1P3",0.20134
"HAUS2","HAUS2",-0.1049
"HAUS3","HAUS3",0.09563
"HAUS4","HAUS4",-0.0582
"HAUS4P1","HAUS4P1",0.09019
"HAUS5","HAUS5",-0.000749999999999999
"HAUS5-DT","HAUS5-DT",-0.000749999999999999
"HAUS6","HAUS6",-0.01989
"HAUS6P1","HAUS6P1",0.02571
"HAUS6P2","HAUS6P2",0.14166
"HAUS6P3","HAUS6P3",0.02111
"HAUS7","HAUS7",-0.02807
"HAUS8","HAUS8",0.05478
"HAUS8P1","HAUS8P1",-0.07345
"HAVCR1","HAVCR1",0.05058
"HAVCR2","HAVCR2",0.05058
"HAX1","HAX1",0.16247
"HAX1P1","HAX1P1",-0.04834
"HBA1","HBA1",NA
"HBA2","HBA2",NA
"HBAP1","HBAP1",NA
"HBB","HBB",-0.19666
"HBBP1","HBBP1",-0.19666
"HBD","HBD",-0.19666
"HBE1","HBE1",-0.115900327074573
"HBEGF","HBEGF",0.0125
"HBG1","HBG1",NA
"HBG2","HBG2",-0.115900327074573
"HBM","HBM",NA
"HBP1","HBP1",-0.05731
"HBQ1","HBQ1",NA
"HBS1L","HBS1L",-0.0657843500090287
"HBZ","HBZ",NA
"HBZP1","HBZP1",NA
"HCAR1","HCAR1",-0.023
"HCAR2","HCAR2",-0.023
"HCAR3","HCAR3",-0.023
"HCCAT5","HCCAT5",-0.21446
"HCCS","HCCS",-0.05332
"HCCS-DT","HCCS-DT",-0.05332
"HCFC1","HCFC1",-0.03266
"HCFC1-AS1","HCFC1-AS1",-0.03266
"HCFC1R1","HCFC1R1",-0.09182
"HCFC2","HCFC2",0.05065
"HCFC2P1","HCFC2P1",-0.07472
"HCG11","HCG11",-0.00213
"HCG14","HCG14",0.00504
"HCG15","HCG15",0.00504
"HCG17","HCG17",0.01357
"HCG18","HCG18",0.01357
"HCG20","HCG20",0.06399
"HCG21","HCG21",0.06399
"HCG22","HCG22",0.06399
"HCG24","HCG24",0.09106
"HCG25","HCG25",0.06774
"HCG27","HCG27",0.06399
"HCG4","HCG4",-0.0105
"HCG4B","HCG4B",-0.04695
"HCG4P8","HCG4P8",-0.0105
"HCG9","HCG9",0.05556
"HCG9P5","HCG9P5",0.00504
"HCK","HCK",0.1282
"HCLS1","HCLS1",0.1523
"HCN1","HCN1",0.0180569658624711
"HCN2","HCN2",-0.21276
"HCN3","HCN3",0.15907
"HCN4","HCN4",-0.06356
"HCP5","HCP5",NA
"HCRT","HCRT",-0.1981
"HCRTR1","HCRTR1",-0.02844
"HCRTR2","HCRTR2",0.09632
"HCST","HCST",0.02537
"HDAC1","HDAC1",-0.02969
"HDAC10","HDAC10",NA
"HDAC11","HDAC11",-0.02631
"HDAC11-AS1","HDAC11-AS1",-0.02631
"HDAC1P1","HDAC1P1",0.08843
"HDAC1P2","HDAC1P2",-0.001
"HDAC2","HDAC2",0.04742
"HDAC2-AS2","HDAC2-AS2",-0.00332431816792682
"HDAC3","HDAC3",0.01884
"HDAC4","HDAC4",0.00912323076103517
"HDAC4-AS1","HDAC4-AS1",0.10528
"HDAC5","HDAC5",-0.15947
"HDAC6","HDAC6",0.21805
"HDAC7","HDAC7",0.06074
"HDAC8","HDAC8",-0.00531
"HDAC9","HDAC9",0.00662809507045602
"HDAC9-AS1","HDAC9-AS1",-0.09306
"HDC","HDC",-0.09205
"HDDC2","HDDC2",0.001
"HDDC3","HDDC3",0.01811
"HDGF","HDGF",0.15907
"HDGFL1","HDGFL1",0.0852
"HDGFL2","HDGFL2",-0.10863
"HDGFL3","HDGFL3",-0.01987
"HDGFL3P1","HDGFL3P1",0.08063
"HDGFP1","HDGFP1",-0.04024
"HDHD2","HDHD2",-0.1931
"HDHD3","HDHD3",-0.05614
"HDHD5","HDHD5",-0.0074200324780773
"HDHD5-AS1","HDHD5-AS1",-0.03337
"HDLBP","HDLBP",0.000281491352295541
"HDX","HDX",-0.02078
"HEATR1","HEATR1",0.09603
"HEATR3","HEATR3",-0.0836
"HEATR3-AS1","HEATR3-AS1",-0.0836
"HEATR4","HEATR4",0.033573523421825
"HEATR5A","HEATR5A",-0.000590000000000004
"HEATR5A-DT","HEATR5A-DT",-0.000590000000000004
"HEATR5B","HEATR5B",0.02996
"HEATR6","HEATR6",0.02985
"HEATR6-DT","HEATR6-DT",0.02985
"HEATR9","HEATR9",-0.22561
"HEBP1","HEBP1",0.01721
"HEBP2","HEBP2",-0.10514
"HEBP2P1","HEBP2P1",0.05692
"HECA","HECA",-0.10185
"HECTD1","HECTD1",-0.000590000000000004
"HECTD2","HECTD2",0.08327
"HECTD3","HECTD3",0.09959
"HECTD4","HECTD4",-0.04864
"HECW1","HECW1",0.017776756296776
"HECW1-IT1","HECW1-IT1",0.000786072665904907
"HECW2","HECW2",0.0582218811027724
"HECW2-AS1","HECW2-AS1",0.04717
"HEG1","HEG1",0.14852
"HEIH","HEIH",0.09042
"HELB","HELB",0.09922
"HELLPAR","HELLPAR",0.04392
"HELLS","HELLS",0.08843
"HELQ","HELQ",-0.08259
"HELT","HELT",-0.04552
"HELZ","HELZ",0.0569810572751691
"HELZ-AS1","HELZ-AS1",0.07036
"HELZ2","HELZ2",0.14873
"HEMGN","HEMGN",-0.00948
"HEMK1","HEMK1",-0.084
"HENMT1","HENMT1",0.10675
"HEPACAM","HEPACAM",-0.08633
"HEPACAM2","HEPACAM2",0.02527
"HEPH","HEPH",0.00480329827331913
"HEPHL1","HEPHL1",0.1068
"HEPN1","HEPN1",-0.08633
"HERC1","HERC1",-0.0991267180235418
"HERC2","HERC2",0.00794
"HERC2P1","HERC2P1",0.00794
"HERC2P10","HERC2P10",-0.0384306029804745
"HERC2P11","HERC2P11",0.00794
"HERC2P2","HERC2P2",NA
"HERC2P3","HERC2P3",NA
"HERC2P4","HERC2P4",-0.08578
"HERC2P5","HERC2P5",0.01686
"HERC2P6","HERC2P6",NA
"HERC2P7","HERC2P7",NA
"HERC2P8","HERC2P8",NA
"HERC2P9","HERC2P9",0.00794
"HERC3","HERC3",-0.08758
"HERC4","HERC4",0.09398
"HERC5","HERC5",-0.08758
"HERC6","HERC6",-0.08758
"HERPUD1","HERPUD1",-0.21754
"HERPUD2","HERPUD2",-0.07058
"HERPUD2-AS1","HERPUD2-AS1",-0.07058
"HES1","HES1",0.32122
"HES2","HES2",-0.0873
"HES3","HES3",-0.0846
"HES4","HES4",NA
"HES5","HES5",NA
"HES6","HES6",-0.00929
"HES7","HES7",-0.19909
"HESX1","HESX1",-0.06192
"HEXA","HEXA",-0.0642
"HEXA-AS1","HEXA-AS1",-0.0642
"HEXB","HEXB",-0.23522
"HEXD","HEXD",0.0225
"HEXD-IT1","HEXD-IT1",0.0225
"HEXIM1","HEXIM1",-0.1365
"HEXIM2","HEXIM2",-0.1365
"HEXIM2-AS1","HEXIM2-AS1",-0.1365
"HEY1","HEY1",0.27716
"HEY2","HEY2",0.06649
"HEY2-AS1","HEY2-AS1",-0.00343866720331187
"HEYL","HEYL",-0.00496416549948041
"HFE","HFE",-0.00213
"HFM1","HFM1",0.0370176534147504
"HGD","HGD",0.1523
"HGF","HGF",0.11033
"HGFAC","HGFAC",0.09878
"HGH1","HGH1",0.40276
"HGS","HGS",0.06941
"HGSNAT","HGSNAT",0.14708
"HHAT","HHAT",0.0125544800965064
"HHATL","HHATL",-0.07679
"HHATL-AS1","HHATL-AS1",-0.07679
"HHEX","HHEX",0.12371
"HHIP","HHIP",0.04308
"HHIP-AS1","HHIP-AS1",0.04308
"HHIPL1","HHIPL1",0.05941
"HHIPL2","HHIPL2",-0.0147
"HHLA1","HHLA1",0.3741
"HHLA2","HHLA2",0.0722665066960739
"HHLA3","HHLA3",0.0736
"HHLA3-AS1","HHLA3-AS1",0.0736
"HIBADH","HIBADH",-0.15054
"HIBCH","HIBCH",0.13996
"HIC1","HIC1",-0.16818
"HIC2","HIC2",0.02223
"HID1","HID1",0.10706
"HID1-AS1","HID1-AS1",0.10706
"HIF1A","HIF1A",-0.14124
"HIF1A-AS1","HIF1A-AS1",-0.14124
"HIF1A-AS3","HIF1A-AS3",-0.14124
"HIF1AN","HIF1AN",0.1188
"HIF1AP1","HIF1AP1",0.04616
"HIF3A","HIF3A",-0.110713895170928
"HIGD1A","HIGD1A",-0.07679
"HIGD1AP1","HIGD1AP1",0.04179
"HIGD1AP10","HIGD1AP10",0.14309
"HIGD1AP11","HIGD1AP11",0.11806
"HIGD1AP12","HIGD1AP12",0.08805
"HIGD1AP13","HIGD1AP13",0.08122
"HIGD1AP14","HIGD1AP14",-0.04669
"HIGD1AP15","HIGD1AP15",0.00218
"HIGD1AP16","HIGD1AP16",0.17547
"HIGD1AP17","HIGD1AP17",-0.000590000000000004
"HIGD1AP18","HIGD1AP18",0.23858
"HIGD1AP2","HIGD1AP2",-0.01931
"HIGD1AP3","HIGD1AP3",0.0373
"HIGD1AP4","HIGD1AP4",0.0224
"HIGD1AP5","HIGD1AP5",-0.14325
"HIGD1AP6","HIGD1AP6",0.23585
"HIGD1AP8","HIGD1AP8",0.06517
"HIGD1AP9","HIGD1AP9",0.05528
"HIGD1B","HIGD1B",-0.15947
"HIGD1C","HIGD1C",0.05393
"HIGD2A","HIGD2A",0.07887
"HIGD2AP1","HIGD2AP1",0.02706
"HIGD2AP2","HIGD2AP2",0.01407
"HIGD2B","HIGD2B",-0.06604
"HIKESHI","HIKESHI",0.06522
"HIKESHIP1","HIKESHIP1",0.17087
"HIKESHIP2","HIKESHIP2",0.01815
"HIKESHIP3","HIKESHIP3",-0.03974
"HILPDA","HILPDA",0.14371
"HILPDA-AS1","HILPDA-AS1",0.14371
"HINFP","HINFP",-0.05098
"HINT1","HINT1",-0.10745
"HINT1P1","HINT1P1",0.22485
"HINT1P2","HINT1P2",0.03759
"HINT2","HINT2",0.02294
"HINT2P1","HINT2P1",0.00851
"HINT3","HINT3",0.000150000000000004
"HIP1","HIP1",0.126662263547853
"HIP1R","HIP1R",-0.023
"HIPK1","HIPK1",0.0965
"HIPK1-AS1","HIPK1-AS1",0.0965
"HIPK2","HIPK2",0.225903217024501
"HIPK3","HIPK3",-0.04934
"HIPK4","HIPK4",-0.10782
"HIRA","HIRA",0.02391
"HIRAP1","HIRAP1",0.08465
"HIRIP3","HIRIP3",0.16437
"HISLA","HISLA",0.02789
"HIVEP1","HIVEP1",0.0896616211949777
"HIVEP2","HIVEP2",-0.10333
"HIVEP2-DT","HIVEP2-DT",-0.10333
"HIVEP3","HIVEP3",0.05481
"HJURP","HJURP",0.02477
"HJV","HJV",0.18972
"HK1","HK1",0.0727654913512992
"HK2","HK2",0.08087
"HK2-DT","HK2-DT",0.08087
"HK2P1","HK2P1",-0.016
"HK3","HK3",0.0958265612936055
"HKDC1","HKDC1",0.09094
"HLA-A","HLA-A",0.05556
"HLA-B","HLA-B",NA
"HLA-C","HLA-C",NA
"HLA-DMA","HLA-DMA",0.09106
"HLA-DMB","HLA-DMB",0.09106
"HLA-DOA","HLA-DOA",0.09106
"HLA-DOB","HLA-DOB",NA
"HLA-DPA1","HLA-DPA1",0.09106
"HLA-DPA2","HLA-DPA2",0.09106
"HLA-DPA3","HLA-DPA3",0.09106
"HLA-DPB1","HLA-DPB1",0.09106
"HLA-DPB2","HLA-DPB2",0.09106
"HLA-DQA1","HLA-DQA1",NA
"HLA-DQA2","HLA-DQA2",NA
"HLA-DQB1","HLA-DQB1",NA
"HLA-DQB1-AS1","HLA-DQB1-AS1",NA
"HLA-DQB2","HLA-DQB2",NA
"HLA-DQB3","HLA-DQB3",NA
"HLA-DRA","HLA-DRA",NA
"HLA-DRB1","HLA-DRB1",NA
"HLA-DRB5","HLA-DRB5",NA
"HLA-DRB6","HLA-DRB6",NA
"HLA-DRB9","HLA-DRB9",NA
"HLA-E","HLA-E",0.01357
"HLA-F","HLA-F",0.00504
"HLA-F-AS1","HLA-F-AS1",0.00504
"HLA-G","HLA-G",-0.0105
"HLA-H","HLA-H",NA
"HLA-J","HLA-J",0.05556
"HLA-K","HLA-K",-0.04695
"HLA-L","HLA-L",0.01357
"HLA-N","HLA-N",0.01357
"HLA-P","HLA-P",-0.0105
"HLA-S","HLA-S",NA
"HLA-T","HLA-T",NA
"HLA-U","HLA-U",NA
"HLA-V","HLA-V",-0.0105
"HLA-W","HLA-W",0.05556
"HLA-Z","HLA-Z",NA
"HLCS","HLCS",0.02732
"HLCS-AS1","HLCS-AS1",0.02732
"HLCS-IT1","HLCS-IT1",0.02732
"HLF","HLF",0.03546
"HLFP1","HLFP1",-0.06679
"HLTF","HLTF",0.09147
"HLTF-AS1","HLTF-AS1",0.09147
"HLX","HLX",-0.00294
"HLX-AS1","HLX-AS1",-0.00294
"HM13","HM13",0.14291
"HM13-AS1","HM13-AS1",0.14291
"HM13-IT1","HM13-IT1",0.14291
"HMBOX1","HMBOX1",-0.03974
"HMBOX1-IT1","HMBOX1-IT1",-0.03974
"HMBS","HMBS",-0.05098
"HMCES","HMCES",0.156
"HMCN1","HMCN1",0.14376
"HMCN2","HMCN2",-0.06078
"HMG20A","HMG20A",-0.07716
"HMG20B","HMG20B",-0.23034
"HMGA1","HMGA1",0.11415
"HMGA1P1","HMGA1P1",0.08575
"HMGA1P2","HMGA1P2",0.08089
"HMGA1P3","HMGA1P3",-0.05164
"HMGA1P4","HMGA1P4",-0.01721
"HMGA1P5","HMGA1P5",0.23824
"HMGA1P6","HMGA1P6",-0.11496
"HMGA1P7","HMGA1P7",-0.04832
"HMGA1P8","HMGA1P8",0.08087
"HMGA2","HMGA2",0.10189
"HMGA2-AS1","HMGA2-AS1",0.10189
"HMGB1","HMGB1",-0.03622
"HMGB1P1","HMGB1P1",0.21053
"HMGB1P10","HMGB1P10",-0.18849
"HMGB1P11","HMGB1P11",0.11279
"HMGB1P12","HMGB1P12",-0.01965
"HMGB1P13","HMGB1P13",-0.06679
"HMGB1P14","HMGB1P14",-0.14326
"HMGB1P15","HMGB1P15",0.08137
"HMGB1P16","HMGB1P16",0.07278
"HMGB1P17","HMGB1P17",-0.06544
"HMGB1P18","HMGB1P18",-0.06935
"HMGB1P19","HMGB1P19",0.42906
"HMGB1P20","HMGB1P20",0.10807
"HMGB1P21","HMGB1P21",-0.23029
"HMGB1P22","HMGB1P22",-0.12688
"HMGB1P23","HMGB1P23",-0.03974
"HMGB1P24","HMGB1P24",-0.20496
"HMGB1P25","HMGB1P25",0.05786
"HMGB1P26","HMGB1P26",0.0475
"HMGB1P27","HMGB1P27",0.13942
"HMGB1P28","HMGB1P28",-0.04467
"HMGB1P29","HMGB1P29",-0.1131
"HMGB1P3","HMGB1P3",0.01509
"HMGB1P30","HMGB1P30",0.09147
"HMGB1P31","HMGB1P31",0.07493
"HMGB1P32","HMGB1P32",-0.0208
"HMGB1P33","HMGB1P33",-0.0789
"HMGB1P35","HMGB1P35",-0.23037
"HMGB1P36","HMGB1P36",-0.07428
"HMGB1P37","HMGB1P37",-0.00894
"HMGB1P38","HMGB1P38",-0.071
"HMGB1P39","HMGB1P39",0.09362
"HMGB1P4","HMGB1P4",0.05916
"HMGB1P40","HMGB1P40",-0.14183
"HMGB1P41","HMGB1P41",0.27716
"HMGB1P42","HMGB1P42",-0.04855
"HMGB1P44","HMGB1P44",0.08037
"HMGB1P45","HMGB1P45",0.08447
"HMGB1P46","HMGB1P46",0.3773
"HMGB1P47","HMGB1P47",-0.09494
"HMGB1P48","HMGB1P48",0.09959
"HMGB1P49","HMGB1P49",0.13712
"HMGB1P5","HMGB1P5",NA
"HMGB1P50","HMGB1P50",0.08728
"HMGB1P51","HMGB1P51",-0.09775
"HMGB1P6","HMGB1P6",-0.04792
"HMGB1P7","HMGB1P7",0.12267
"HMGB1P8","HMGB1P8",0.00128
"HMGB1P9","HMGB1P9",0.00586
"HMGB2","HMGB2",-0.21062
"HMGB2P1","HMGB2P1",-0.21507
"HMGB3","HMGB3",-0.05215
"HMGB3P1","HMGB3P1",0.15255
"HMGB3P10","HMGB3P10",0.00534
"HMGB3P11","HMGB3P11",0.09257
"HMGB3P12","HMGB3P12",0.08681
"HMGB3P13","HMGB3P13",0.15417
"HMGB3P14","HMGB3P14",0.15031
