uniprot_id,struct_score,pocket,druggability,num_drug_pockets
P30989,0.704792696842906,0.133,0.718,1
P35813,0.911301342008947,0.402,0.718,1
Q5QNW6,0.740668229777257,0.164,0.718,2
Q969E3,0.663758620689655,0.365,0.718,1
Q96HD9,0.872999161073825,0.438,0.718,1
Q96P56,0.795114873035067,0.28,0.718,2
Q9BYI3,0.719333933393339,0.276,0.718,3
Q9NSY1,0.830381711409396,0.095,0.718,1
Q9Y5K8,0.801379511059371,0.203,0.718,1
O00294,0.745724637681159,0.338,0.717,1
O75208,0.788967327887981,0.314,0.717,1
Q07912,0.775181444070333,0.17,0.717,1
Q676U5,0.89601908065915,0.344,0.717,2
Q9NQV5,0.725416047548291,0.248,0.717,1
Q9Y5F8,0.811933169331693,0.278,0.717,1
P20742,0.713678104893742,0.226,0.716,2
P22234,0.905929555895865,0.272,0.716,2
P55008,0.703023255813954,0.154,0.716,1
P60953,0.805073627844712,0.458,0.716,1
Q15195,0.776372549019608,0.317,0.716,1
Q86U70,0.819103282626101,0.247,0.716,1
Q8IWT1,0.79557963163597,0.361,0.716,1
Q8TCG2,0.748509401709402,0.167,0.716,1
Q9BSY4,0.81664167916042,0.411,0.716,2
Q9HC35,0.795022571148185,0.236,0.716,2
Q9Y6Y9,0.811735319894829,0.261,0.716,2
P01871,0.751411800120409,0.215,0.715,1
P35225,0.756836492890995,0.476,0.715,1
P35250,0.884803571428571,0.184,0.715,2
P55795,0.695178817056396,0.053,0.715,1
Q9H9Z2,0.783152753108348,0.356,0.715,1
Q9NRL3,0.791811535337124,0.118,0.715,2
Q9UIC8,0.913876221498371,0.278,0.715,1
O00444,0.829486471562673,0.324,0.714,1
P01116,0.846662049861496,0.262,0.714,1
P05164,0.896544524925437,0.378,0.714,2
P09884,0.789064995563443,0.1,0.714,3
P42574,0.794324324324324,0.188,0.714,1
P51649,0.909743022934512,0.233,0.714,1
P51788,0.650564981057486,0.117,0.714,3
Q6IEG0,0.582738646895273,0.152,0.714,1
Q99653,0.78999362244898,0.381,0.714,2
Q9NPI8,0.855233251490705,0.129,0.714,2
Q9UN81,0.780987654320988,0.151,0.714,1
O95263,0.909448405253283,0.117,0.713,1
P30542,0.854242424242424,0.448,0.713,1
P35052,0.851953727506427,0.091,0.713,2
P49336,0.838069105691057,0.254,0.713,1
P49721,0.810699745547074,0.279,0.713,1
P51587,0.691884654994851,0.279,0.713,3
Q00987,0.822066014669927,0.432,0.713,1
Q15759,0.835450321658327,0.177,0.713,1
Q9HD23,0.843718592964824,0.299,0.713,2
P02751,0.85147723198279,0.121,0.712,1
P09012,0.536017949929145,0.125,0.712,2
P43235,0.88020942408377,0.471,0.712,2
Q14318,0.814948402948403,0.287,0.712,1
Q15120,0.812398583386993,0.236,0.712,1
Q3ZCM7,0.844332237824918,0.093,0.712,2
Q7Z5P4,0.853614561027837,0.179,0.712,1
Q86W42,0.887276439363005,0.306,0.712,1
Q9BUN8,0.626078624078624,0.109,0.712,1
P08579,0.57335833814195,0.162,0.711,1
P51159,0.819546070460705,0.269,0.711,1
Q15173,0.74839243498818,0.117,0.711,1
Q5JSJ4,0.686410417979416,0.16,0.711,1
Q86T65,0.681395348837209,0.259,0.711,1
Q8N697,0.760335008375209,0.211,0.711,1
Q8NB49,0.759060263218656,0.192,0.711,1
Q96NI6,0.689197860962567,0.243,0.711,1
Q9UKK3,0.659532480314961,0.287,0.711,1
Q9ULW5,0.878476716653512,0.142,0.711,1
Q9Y2I1,0.827274833478135,0.152,0.711,1
O14684,0.77188762071993,0.399,0.71,1
O15355,0.556193717277487,0.264,0.71,2
P02788,0.871388213283443,0.287,0.71,1
P08887,0.786168304143528,0.225,0.71,1
P09525,0.875559092717867,0.28,0.71,3
P35612,0.695688916105328,0.345,0.71,1
Q01658,0.770697026022305,0.256,0.71,1
Q03013,0.855607580824972,0.337,0.71,1
Q2Q1W2,0.828502673796791,0.288,0.71,1
Q92830,0.847601491300746,0.336,0.71,2
Q969W0,0.641865671641791,0.253,0.71,1
Q99536,0.883903002309469,0.11,0.71,2
Q9NWU1,0.888531180753403,0.363,0.71,2
P07384,0.76535241891647,0.193,0.709,2
P09769,0.794234608985025,0.102,0.709,1
P30405,0.907252215954875,0.387,0.709,2
P46087,0.760462156731413,0.19,0.709,2
P50616,0.822436708860759,0.38,0.709,1
P51178,0.845435517970402,0.406,0.709,1
P61313,0.798953556731335,0.415,0.709,1
Q16816,0.838132807363577,0.125,0.709,1
Q6S8J3,0.710213131660364,0.138,0.709,1
Q9BW30,0.744774774774775,0.169,0.709,1
Q9H9Q4,0.723198653198653,0.205,0.709,1
Q9NRR4,0.725409626216078,0.145,0.709,1
Q9UM07,0.890736314572089,0.25,0.709,1
O14521,0.697936925098555,0.133,0.708,1
O15164,0.712203278688525,0.331,0.708,1
P23378,0.929792280889842,0.266,0.708,1
Q15165,0.871801869158878,0.202,0.708,1
Q53FT3,0.821279840848806,0.232,0.708,1
Q8TAF8,0.722452697967765,0.287,0.708,1
Q8TD08,0.787024,0.327,0.708,2
Q9Y6I3,0.728025641025641,0.445,0.708,1
P23469,0.863837401737691,0.17,0.707,1
P27540,0.576966049382716,0.072,0.707,2
P54868,0.888186614829214,0.274,0.707,1
Q00169,0.877330337078652,0.072,0.707,1
Q2M329,0.705669322709163,0.303,0.707,1
Q8NEM7,0.66021997105644,0.096,0.707,3
Q9BVJ7,0.917450812660394,0.436,0.707,1
Q9HD47,0.777376821651631,0.42,0.707,2
Q9P2F6,0.849495081967213,0.37,0.707,2
Q9Y261,0.643272506082725,0.337,0.707,1
A8MUU1,0.857429305912596,0.184,0.706,1
P29965,0.754932614555256,0.402,0.706,1
P35228,0.794690058479532,0.061,0.706,1
P60763,0.809901199717713,0.423,0.706,1
P63000,0.812055279943303,0.431,0.706,1
Q7L266,0.857270294380018,0.261,0.706,1
Q8TED0,0.825237487231869,0.263,0.706,3
Q9H0I3,0.802600866955652,0.341,0.706,2
Q9H204,0.634868559411146,0.302,0.706,2
O00422,0.838296164139161,0.314,0.705,1
O95376,0.896230235783634,0.168,0.705,1
P07919,0.726806201550388,0.279,0.705,1
P15153,0.807168079096045,0.442,0.705,1
P18505,0.710126368997473,0.11,0.705,2
P54753,0.760438887471294,0.434,0.705,1
P61586,0.829794156706507,0.21,0.705,1
P67936,0.781153071500504,0.368,0.705,1
P78382,0.836086956521739,0.21,0.705,2
Q08AF3,0.867121969988457,0.163,0.705,1
Q12996,0.825534333788085,0.174,0.705,2
Q13415,0.775754208754209,0.426,0.705,2
Q13573,0.501406140963015,0.421,0.705,1
Q15147,0.530434167059934,0.461,0.705,3
Q7L014,0.673350449293967,0.338,0.705,1
Q8WVM7,0.780828244274809,0.248,0.705,1
Q96G97,0.79946875,0.432,0.705,1
Q9HCE5,0.874046491605682,0.118,0.705,1
O15144,0.80692847740237,0.295,0.704,1
O95059,0.693195329087049,0.087,0.704,1
P53680,0.854433333333333,0.293,0.704,1
Q6ZN16,0.683527046783626,0.227,0.704,2
Q765P7,0.798167979002625,0.463,0.704,1
Q8IU99,0.672839746712129,0.268,0.704,4
Q99418,0.79000946969697,0.193,0.704,1
Q9P2R7,0.882014089016971,0.063,0.704,2
Q9UKF6,0.840467196819085,0.12,0.704,1
A6NHC0,0.754360014754703,0.462,0.703,1
P05019,0.534159482758621,0.238,0.703,1
P47871,0.706775092936803,0.269,0.703,1
Q3MIT2,0.875056710775047,0.131,0.703,1
Q496J9,0.677052023121387,0.41,0.703,1
Q7Z4G1,0.841877022653722,0.388,0.703,3
Q8IW36,0.60167032967033,0.39,0.703,1
Q8TDS7,0.828498342018001,0.245,0.703,1
Q92748,0.709751609935603,0.232,0.703,1
Q9NRP0,0.711338250790306,0.252,0.703,1
O95838,0.808533168520808,0.253,0.702,3
P01833,0.769732036993123,0.252,0.702,1
P04406,0.866213017751479,0.194,0.702,1
P09210,0.878654808226793,0.18,0.702,1
P22079,0.879860583016477,0.282,0.702,1
Q02108,0.769985080988917,0.196,0.702,2
Q6PK57,0.618423127463863,0.337,0.702,1
Q8N6F1,0.791218045112782,0.452,0.702,2
Q96P64,0.559236058059587,0.151,0.702,1
Q96SD1,0.852288924558588,0.338,0.702,3
Q9BYJ9,0.794809255784865,0.234,0.702,1
Q9UNU6,0.894454988458579,0.035,0.702,2
A6NNZ2,0.83676373461423,0.087,0.701,2
O14795,0.820345735923609,0.258,0.701,2
O75838,0.794229463679565,0.223,0.701,2
P01601,0.826409574468085,0.198,0.701,1
P01611,0.834588394062078,0.193,0.701,1
P0C1H6,0.781754143646409,0.192,0.701,1
P0DPF4,0.821035460992908,0.16,0.701,1
P28067,0.830862068965517,0.377,0.701,2
P40337,0.862400611620795,0.19,0.701,2
P42345,0.706173353145121,0.24,0.701,4
Q02325,0.756704545454545,0.294,0.701,1
Q14258,0.671095265259555,0.199,0.701,2
Q15118,0.798258754863813,0.363,0.701,1
Q92613,0.746816816816817,0.307,0.701,1
Q9BZJ0,0.73400434467777,0.195,0.701,2
Q9UKG9,0.9167382328654,0.114,0.701,2
O43837,0.861903246339911,0.146,0.7,1
O94888,0.725915619389587,0.472,0.7,1
P06732,0.844347107438017,0.308,0.7,1
P08034,0.642026618269812,0.158,0.7,2
P25101,0.756167728237792,0.364,0.7,1
Q13009,0.815651734590771,0.132,0.7,1
Q13621,0.649715320910973,0.197,0.7,3
Q13889,0.746091438816674,0.237,0.7,1
Q5VT25,0.764514880952381,0.273,0.7,2
Q86SQ9,0.908596881959911,0.153,0.7,1
Q9BT73,0.835038167938931,0.381,0.7,1
Q9GZT4,0.897274969173859,0.251,0.7,1
Q9NR80,0.774886234357224,0.071,0.7,2
O14745,0.602173350582147,0.277,0.699,1
P11686,0.6376,0.333,0.699,1
P26368,0.801201044386423,0.159,0.699,1
P36542,0.784001896633476,0.342,0.699,2
P47900,0.810550308008214,0.242,0.699,2
Q16613,0.818056140350877,0.259,0.699,1
Q8WVY7,0.783952119309262,0.186,0.699,1
Q9BXY0,0.749819121447028,0.379,0.699,1
P02763,0.873496973772697,0.183,0.698,1
P23025,0.729151724137931,0.229,0.698,2
Q06945,0.585592011412268,0.226,0.698,1
Q12882,0.895040082751487,0.18,0.698,4
Q5EE01,0.752340425531915,0.315,0.698,1
Q7Z6J9,0.817653758542141,0.178,0.698,1
Q99527,0.744582459085187,0.099,0.698,4
O60911,0.851480885311871,0.32,0.697,1
P24752,0.916152506963788,0.25,0.697,1
Q01970,0.785158305623825,0.162,0.697,2
Q5JVL4,0.739961995249406,0.257,0.697,1
Q8IWL1,0.766252220248668,0.391,0.697,1
Q8IWL2,0.773206039076377,0.391,0.697,1
Q9BXC9,0.84521146953405,0.074,0.697,1
P49643,0.793045186640472,0.143,0.696,3
P53539,0.753180327868852,0.414,0.696,1
P62166,0.843510498687664,0.271,0.696,1
Q6PJP8,0.853042846768337,0.369,0.696,2
Q8N743,0.77775473399459,0.281,0.696,1
Q96RR4,0.803250517598344,0.059,0.696,1
Q9BXW9,0.808764553686934,0.305,0.696,1
Q9NZ32,0.822431703204047,0.174,0.696,3
Q9UBP5,0.618702830188679,0.377,0.696,1
Q9ULC3,0.843525835866261,0.114,0.696,1
Q9Y2X0,0.71926330702287,0.093,0.696,3
O60548,0.643409669211196,0.279,0.695,1
P11717,0.816052679714652,0.082,0.695,1
P38919,0.841386138613861,0.236,0.695,1
Q6PKH6,0.866390041493776,0.132,0.695,1
Q99679,0.702765339966833,0.393,0.695,5
Q9H0A8,0.84275476660092,0.303,0.695,1
O00255,0.77557072515667,0.341,0.694,1
P04278,0.887351664254703,0.483,0.694,1
P07686,0.887185731857319,0.366,0.694,2
P35251,0.762219293621508,0.087,0.694,1
P51787,0.588097966198797,0.099,0.694,2
Q99547,0.518546895640687,0.287,0.694,1
Q9H0I9,0.88230753005695,0.36,0.694,1
Q9H2V7,0.777864583333333,0.378,0.694,1
Q9H8M5,0.711753667690208,0.089,0.694,1
Q9HCG8,0.802999263080324,0.261,0.694,1
Q9NPA8,0.795489130434783,0.304,0.694,1
Q9NW82,0.814168618266979,0.388,0.694,1
O75935,0.688343815513627,0.451,0.693,1
P45984,0.835753708175233,0.019,0.693,1
Q05BQ5,0.881658812441093,0.064,0.693,2
Q86W56,0.908065352697095,0.316,0.693,2
Q8WUA4,0.879703345255628,0.137,0.693,2
Q93008,0.740500202394032,0.204,0.693,3
Q9BQQ3,0.758367601246106,0.508,0.693,1
A0A539,0.829327176781003,0.17,0.692,1
O60662,0.829967832730197,0.258,0.692,1
O75534,0.581097087378641,0.387,0.692,1
P52198,0.829699140401146,0.187,0.692,1
Q07699,0.841002117148906,0.217,0.692,1
Q08945,0.693553314121037,0.233,0.692,2
Q15029,0.79541018387553,0.26,0.692,2
Q68E01,0.856265771812081,0.323,0.692,1
Q6VN20,0.691657048639736,0.344,0.692,1
Q96LA9,0.65609156626506,0.319,0.692,2
Q99558,0.766851500189897,0.253,0.692,1
Q9UM13,0.824827586206897,0.251,0.692,1
O15063,0.774610974610975,0.133,0.691,1
O60229,0.800717928599451,0.136,0.691,1
O75306,0.836030689056167,0.234,0.691,1
O76064,0.800262901655307,0.289,0.691,1
Q14249,0.845494003426613,0.409,0.691,1
Q15543,0.628565517241379,0.397,0.691,2
Q969T3,0.749207729468599,0.213,0.691,1
Q96A09,0.782359128474831,0.187,0.691,1
Q99551,0.839582577132486,0.289,0.691,2
Q9BY12,0.735053150116671,0.189,0.691,1
Q9H814,0.734692118226601,0.081,0.691,1
Q9HAB8,0.877203569910752,0.185,0.691,2
Q9NR61,0.75424149956408,0.341,0.691,1
Q9UPR3,0.62349840255591,0.08,0.691,1
O76094,0.787452725250278,0.139,0.69,1
O95897,0.851679174484053,0.292,0.69,2
P10275,0.716751361161524,0.473,0.69,1
P19838,0.80062423500612,0.198,0.69,2
Q32P51,0.83307430129516,0.102,0.69,1
Q68D85,0.807965714285714,0.242,0.69,1
Q6P587,0.911419161676647,0.452,0.69,1
Q8WYP5,0.792729556588368,0.217,0.69,1
Q9UIV1,0.909597911227154,0.25,0.69,1
Q9UKY3,0.886229508196721,0.098,0.69,1
A4D2B0,0.893460410557185,0.335,0.689,1
O00560,0.84127358490566,0.189,0.689,1
O94886,0.742010467424653,0.28,0.689,1
P05386,0.691126237623762,0.437,0.689,1
P30301,0.835048104131296,0.19,0.689,2
P30613,0.849370490171685,0.158,0.689,1
Q86US8,0.823309462915601,0.127,0.689,1
Q8NHU2,0.900121264616717,0.101,0.689,1
Q8WXE1,0.708703501094092,0.309,0.689,2
Q9NXF7,0.836035901271503,0.367,0.689,2
Q9P0I2,0.645906466512702,0.049,0.689,3
Q9UNX4,0.760107991360691,0.251,0.689,2
O00370,0.859224080267558,0.179,0.688,2
P15151,0.770469483568075,0.43,0.688,1
P19429,0.666233894945491,0.142,0.688,1
P23280,0.935857427716849,0.081,0.688,1
P31153,0.891584292484766,0.205,0.688,1
Q02962,0.735361139369278,0.4,0.688,1
Q15256,0.893374311148792,0.139,0.688,1
Q96AH0,0.765495049504951,0.352,0.688,1
Q99638,0.834880662445202,0.188,0.688,1
Q9BZK3,0.766062322946176,0.216,0.688,1
Q9UKL0,0.561541318477252,0.369,0.688,2
B2RXH2,0.815496711664936,0.274,0.687,1
P07864,0.825641025641026,0.399,0.687,3
P0C7V9,0.730420098846787,0.094,0.687,1
P23760,0.738028311425682,0.273,0.687,1
P51955,0.814088221919054,0.068,0.687,1
P62891,0.733490990990991,0.306,0.687,2
Q03468,0.601537401845984,0.035,0.687,1
Q06187,0.737712004405286,0.351,0.687,1
Q684P5,0.777545045045045,0.197,0.687,2
Q8NB91,0.762748091603053,0.081,0.687,3
Q8TCU6,0.799606512890095,0.321,0.687,1
Q8WTV0,0.579512195121951,0.305,0.687,1
Q96T58,0.762489251934652,0.283,0.687,1
P06756,0.801059417785458,0.158,0.686,1
P10515,0.735258620689655,0.155,0.686,1
P11488,0.747346041055718,0.184,0.686,1
P13688,0.780703399765533,0.46,0.686,1
P61812,0.569790609137056,0.176,0.686,1
Q16795,0.826212563915267,0.065,0.686,3
Q5JTJ3,0.736483333333333,0.411,0.686,1
Q6PI73,0.761371911573472,0.169,0.686,1
Q7Z6B7,0.68722695584818,0.283,0.686,1
Q969L4,0.886754385964912,0.306,0.686,1
Q9BR39,0.914326530612245,0.456,0.686,1
Q9BRQ3,0.897388753056235,0.266,0.686,2
Q9H813,0.753094618055556,0.178,0.686,1
Q9UHD4,0.61167770419426,0.232,0.686,1
Q9Y2U9,0.854030462800234,0.398,0.686,1
O00154,0.81521294021294,0.25,0.685,1
P02549,0.694954925949775,0.2,0.685,3
P54289,0.808894865525672,0.084,0.685,1
Q13464,0.768824076946944,0.136,0.685,1
Q15125,0.849783105022831,0.304,0.685,3
Q15369,0.800210526315789,0.225,0.685,1
Q5VZB9,0.613534136546185,0.366,0.685,1
Q8IZJ6,0.811908621960206,0.149,0.685,1
Q9NRF8,0.818052272727273,0.277,0.685,2
Q9UIU6,0.741766666666667,0.237,0.685,2
Q9UNQ2,0.884259259259259,0.282,0.685,2
O43795,0.820241455534773,0.297,0.684,2
P61218,0.670740375123396,0.373,0.684,1
P62256,0.803874074074074,0.394,0.684,1
Q6ZMR3,0.819068029885962,0.434,0.684,1
Q8TC59,0.815706094364351,0.248,0.684,3
Q8WUK0,0.85338061465721,0.528,0.684,1
Q8WWY3,0.83127749181095,0.245,0.684,1
Q92989,0.884216199568833,0.194,0.684,2
Q96TC7,0.88840798704803,0.039,0.684,1
Q9HBE1,0.719826325411335,0.461,0.684,3
O15514,0.780426770126091,0.271,0.683,1
P05026,0.773487886382623,0.236,0.683,1
P0DPD8,0.82786562731997,0.28,0.683,1
P11908,0.88223232740802,0.116,0.683,1
P13716,0.853414442700157,0.449,0.683,3
P19447,0.680460490951442,0.13,0.683,1
Q13813,0.754917776037588,0.414,0.683,1
Q8N4N8,0.670905063291139,0.265,0.683,1
Q9HA65,0.780205992509363,0.353,0.683,1
Q9NPF7,0.74085308056872,0.165,0.683,2
Q9UK73,0.78540036488952,0.205,0.683,1
Q9Y2K3,0.680369983589438,0.128,0.683,2
Q9Y2T5,0.682956730769231,0.317,0.683,2
O43295,0.753763636363636,0.23,0.682,1
O75317,0.801506276150628,0.329,0.682,1
P41970,0.620072463768116,0.282,0.682,1
P43246,0.816581382689167,0.087,0.682,1
P50213,0.897584474885845,0.228,0.682,1
P55040,0.768411528150134,0.409,0.682,1
Q15208,0.850260646108664,0.311,0.682,1
Q9Y248,0.884497206703911,0.328,0.682,1
A6NJV1,0.536025477707006,0.115,0.681,1
P32247,0.720597576264104,0.312,0.681,2
P49418,0.782434497816594,0.147,0.681,2
P55042,0.70520202020202,0.414,0.681,1
Q14186,0.614970364098222,0.099,0.681,1
Q6V0I7,0.64526656394453,0.458,0.681,1
Q71U36,0.834705539358601,0.174,0.681,2
Q8IYK8,0.824009042954032,0.241,0.681,1
Q92922,0.823345085940943,0.308,0.681,2
Q9P2K8,0.834074358974359,0.206,0.681,1
Q9UKW4,0.733108549053731,0.133,0.681,1
Q9Y2Y1,0.653981154299175,0.29,0.681,1
Q9Y5A9,0.806716510903427,0.319,0.681,1
P11388,0.810638716017032,0.313,0.68,2
P17948,0.804314013206163,0.41,0.68,1
P41595,0.701899055918664,0.099,0.68,2
Q15109,0.808237632508834,0.382,0.68,1
Q6PD62,0.755152017689331,0.273,0.68,3
Q8NER5,0.799592413236481,0.223,0.68,2
Q96KN2,0.927617405147254,0.207,0.68,2
Q96SI1,0.761568306010929,0.359,0.68,1
Q9BTE1,0.770129757785467,0.115,0.68,1
Q9NVU0,0.695426917510854,0.323,0.68,1
O43173,0.886258305647841,0.353,0.679,1
O43236,0.741468144044321,0.182,0.679,1
O95696,0.742970711297071,0.198,0.679,1
O95944,0.806597222222222,0.329,0.679,2
P07237,0.829044117647059,0.08,0.679,1
P18433,0.872493708053691,0.181,0.679,1
Q13426,0.730365535248042,0.439,0.679,2
Q14213,0.822640555906507,0.345,0.679,1
Q14671,0.818066860465116,0.227,0.679,1
Q5T5U3,0.742493125572869,0.323,0.679,1
Q7Z3V5,0.653222222222222,0.305,0.679,1
Q9BQ15,0.802548309178744,0.468,0.679,1
Q9H8V3,0.811724593048834,0.182,0.679,1
Q9NRU3,0.687293503101534,0.073,0.679,1
Q9NZD2,0.860356265356265,0.245,0.679,1
Q9UDY8,0.766804965697484,0.159,0.679,1
Q9UKB1,0.868445454545455,0.406,0.679,1
P19440,0.882779812779813,0.062,0.678,2
P20810,0.58766846361186,0.404,0.678,1
P20839,0.802184182590233,0.093,0.678,2
P48426,0.773724722765819,0.174,0.678,1
Q16690,0.883663453111306,0.486,0.678,1
Q3KRA9,0.846188942565754,0.376,0.678,1
Q5SRE7,0.946268656716418,0.407,0.678,1
Q8WXH2,0.802787524366472,0.432,0.678,1
Q969P6,0.811205140640155,0.28,0.678,1
Q9BXJ7,0.909057279236277,0.444,0.678,1
Q9NVZ3,0.756145146088596,0.35,0.678,2
O00287,0.676923076923077,0.178,0.677,1
P01112,0.874081632653061,0.154,0.677,1
Q13232,0.806845140032949,0.014,0.677,1
Q8TDS4,0.77072445561139,0.251,0.677,2
Q93088,0.853906657963446,0.103,0.677,1
Q9H1A3,0.894326879783881,0.172,0.677,1
Q9Y3C7,0.780111448834853,0.245,0.677,1
O75794,0.868882459312839,0.026,0.676,1
P15918,0.758148451917162,0.385,0.676,3
P17040,0.668881578947368,0.453,0.676,2
P19367,0.902675394905365,0.341,0.676,2
P68431,0.762094175960347,0.071,0.676,2
Q5JW98,0.72250809810273,0.214,0.676,4
Q5VWZ2,0.925165148063781,0.332,0.676,1
Q7Z4H3,0.889986893840105,0.222,0.676,1
Q8NFF5,0.900920390648121,0.178,0.676,1
Q93034,0.776072733047483,0.188,0.676,3
Q9H3H5,0.80770627588404,0.094,0.676,2
Q9H488,0.905527690700105,0.057,0.676,2
Q9NSD9,0.900972043010753,0.216,0.676,1
O00322,0.891248089658686,0.29,0.675,2
O15239,0.582284710017575,0.254,0.675,1
O75593,0.774874884151993,0.113,0.675,1
O75891,0.857387944358578,0.219,0.675,1
P13995,0.90199203187251,0.181,0.675,1
P30050,0.679254966887417,0.13,0.675,1
P42126,0.895688935281837,0.043,0.675,1
P49190,0.653117199391172,0.096,0.675,1
Q03431,0.664834110227584,0.19,0.675,2
Q05586,0.706089445991953,0.105,0.675,1
Q13257,0.816197718631179,0.091,0.675,1
Q13510,0.867056844937773,0.432,0.675,1
Q53GL7,0.75657824933687,0.301,0.675,1
Q6I9Y2,0.747691247415575,0.293,0.675,2
Q8NEY4,0.737918848167539,0.393,0.675,1
Q9BQL6,0.737088323353293,0.237,0.675,1
O60763,0.843438395415473,0.128,0.674,1
P06865,0.888391472868217,0.293,0.674,1
P13236,0.747291666666667,0.304,0.674,1
P55884,0.659120205614868,0.184,0.674,1
Q13769,0.783331384015595,0.185,0.674,3
Q8N3U4,0.800979742642375,0.305,0.674,1
Q8NHW4,0.758384030418251,0.309,0.674,1
Q9UN86,0.774146110056926,0.174,0.674,1
P17980,0.651761450968337,0.205,0.673,1
P40121,0.866585919757759,0.093,0.673,1
P51688,0.952137305699482,0.303,0.673,1
Q13489,0.818648648648649,0.223,0.673,1
Q8IVG5,0.722964577656676,0.2,0.673,1
Q96PB7,0.853434155421126,0.378,0.673,2
Q9BUA6,0.56224795640327,0.369,0.673,2
P16298,0.763237162519852,0.058,0.672,4
P30566,0.886199736321688,0.263,0.672,1
Q29RF7,0.864548252363157,0.462,0.672,3
Q7L2H7,0.68776,0.456,0.672,2
Q99593,0.778735053492763,0.297,0.672,1
Q9NSP4,0.845783582089552,0.441,0.672,1
Q9NTI2,0.750529425952726,0.156,0.672,4
O95819,0.751168399168399,0.187,0.671,1
P36639,0.891626794258373,0.187,0.671,1
P47756,0.825712949976625,0.373,0.671,1
P55317,0.657200488997555,0.32,0.671,1
P56545,0.868199532346064,0.219,0.671,1
Q12906,0.800774894810659,0.137,0.671,1
Q6UXM1,0.713627272727273,0.274,0.671,1
Q6ZMU5,0.771408083441982,0.279,0.671,1
Q8N9A8,0.678388625592417,0.4,0.671,1
Q9BTM1,0.745193717277487,0.11,0.671,1
Q9BX26,0.797490433673469,0.285,0.671,1
Q9BYX4,0.888761667703796,0.219,0.671,1
Q9H078,0.782185921185584,0.14,0.671,1
O14717,0.810739957716702,0.363,0.67,1
O15540,0.862842105263158,0.314,0.67,1
P15086,0.896936434108527,0.418,0.67,1
P49961,0.822681630242174,0.114,0.67,2
P55087,0.800443379269023,0.445,0.67,2
Q5SW79,0.767527862208713,0.179,0.67,1
Q8N5J2,0.820869354055367,0.36,0.67,1
Q9H172,0.743635763047787,0.146,0.67,2
O15213,0.833873799725652,0.328,0.669,2
O43193,0.724820493642483,0.197,0.669,5
P03986,0.691274397244547,0.304,0.669,1
P29373,0.852311191992721,0.128,0.669,1
P49137,0.792746850873629,0.338,0.669,1
Q5VTH2,0.63945615982242,0.239,0.669,2
Q7LDG7,0.855947315096251,0.487,0.669,2
Q8IYK2,0.663978919631094,0.108,0.669,2
Q8WTT2,0.821724936815501,0.211,0.669,1
Q9UQQ1,0.950782147591692,0.306,0.669,1
O00401,0.673891891891892,0.423,0.668,2
O60749,0.725635772357724,0.324,0.668,1
P57075,0.828697718631179,0.211,0.668,1
Q06413,0.775468164794007,0.253,0.668,1
Q8N3R9,0.704908204245554,0.139,0.668,1
Q92908,0.658504901960784,0.149,0.668,2
O43663,0.691963243873979,0.174,0.667,2
P32320,0.872403393025448,0.37,0.667,1
P43268,0.853531598513011,0.394,0.667,1
P46108,0.645959047221061,0.084,0.667,4
P54577,0.882429045337265,0.382,0.667,2
Q0VFZ6,0.55797668997669,0.277,0.667,3
Q13636,0.862273781902552,0.344,0.667,1
Q13794,0.667946428571429,0.572,0.667,1
Q6DN90,0.819952750590618,0.269,0.667,1
Q6PF18,0.911065662002153,0.227,0.667,1
Q8IZP6,0.540706018518519,0.107,0.667,1
Q8WUM4,0.840078467153285,0.118,0.667,2
Q9NP62,0.726209302325581,0.382,0.667,1
Q9Y2X7,0.780148712368516,0.096,0.667,1
O14556,0.84524199843872,0.215,0.666,1
O94916,0.778731684981685,0.292,0.666,1
P19113,0.887069558317905,0.249,0.666,2
Q13029,0.696935105551212,0.339,0.666,1
Q14653,0.821043338683788,0.323,0.666,1
Q6P1N9,0.921505595116989,0.072,0.666,1
Q8TCX1,0.780958083832335,0.251,0.666,1
Q8TEV9,0.515366342301088,0.384,0.666,2
Q9P016,0.89545261669024,0.217,0.666,1
P06753,0.836933198380567,0.402,0.665,2
P10147,0.775459770114942,0.249,0.665,1
P17181,0.79505742411813,0.266,0.665,1
P47870,0.866590631364562,0.276,0.665,2
P56537,0.797236913113869,0.389,0.665,1
Q6ZNE5,0.68796231375986,0.045,0.665,2
Q92552,0.766794668359251,0.23,0.665,1
Q99435,0.697636664826063,0.319,0.665,2
O15541,0.548158803222094,0.13,0.664,1
P30874,0.767576821773486,0.391,0.664,3
Q14764,0.700929652160349,0.176,0.664,2
Q5T0T0,0.640723140495868,0.332,0.664,1
Q7RTN6,0.877700673226308,0.129,0.664,2
Q96Q83,0.85699079401611,0.174,0.664,1
O60232,0.717013232514178,0.466,0.663,1
O75817,0.802161885245902,0.118,0.663,1
P01704,0.843492063492064,0.165,0.663,1
P01911,0.765971594577147,0.463,0.663,1
P09923,0.881314067611778,0.374,0.663,1
P20585,0.800511640875505,0.284,0.663,3
Q6ZR52,0.557851239669422,0.374,0.663,1
