uniprot_id,struct_score,hydrophobicity_score,volume_score,alpha_max_dist,pocket,druggability,num_drug_pockets
Q8NFZ4,0.816790261335716,32.448,3.966,16.557,0.166,0.871,2
Q96AX2,0.84915037593985,18.548,3.419,25.087,0.068,0.871,2
Q99489,0.912606689734717,22.679,3.66,26.551,0.037,0.871,1
Q9HA72,0.754098849595228,39.733,4.467,15.912,0.093,0.871,2
Q9NSU2,0.832664339732403,37.833,3.417,13.25,0.113,0.871,1
P29274,0.82172138047138,49.286,4.238,11.252,0.365,0.87,1
P43363,0.784125956444968,43.056,4.111,17.635,0.302,0.87,1
P49914,0.921717485998755,25.529,4.824,12.138,0.411,0.87,1
P68032,0.836460268317853,13.086,3.657,26.364,0.101,0.87,2
Q13153,0.831312041432887,11,3.581,22.884,0.14,0.87,1
Q17RS7,0.710531914893617,36.833,4.722,15.006,0.084,0.87,2
Q5JUK3,0.748339064649243,82.5,4.7,10.799,0.133,0.87,3
Q8IY92,0.754638009049774,53.364,4.909,11.465,0.324,0.87,1
Q8NDZ2,0.836621071012806,14.312,4.625,33.944,0.085,0.87,2
Q9Y2P8,0.910515536723164,18.176,4.588,14.776,0.449,0.87,2
P12259,0.540463761494089,17.164,4.4,26.474,0.14,0.869,5
P27815,0.851307495741056,16.071,4.071,16.737,0.295,0.869,3
P54750,0.759611330698287,45.474,4.211,13.295,0.178,0.869,1
Q16280,0.779452912357104,70.8,4.867,20.16,0.202,0.869,3
Q6ZR08,0.929798932182211,63.579,4.737,15.209,0.238,0.869,2
Q86V25,0.879585277345775,47.9,4.5,11.208,0.295,0.869,1
Q969X6,0.85685393258427,69.467,4.8,12.089,0.17,0.869,1
Q9BW62,0.754583333333333,32.75,5.75,14.317,0.315,0.869,2
Q9HCF6,0.840433542498574,27.909,4.045,13.668,0.155,0.869,2
Q9NR30,0.843075109464466,8.514,4.171,28.493,0.075,0.869,2
Q9UQ10,0.913341250989707,40.6,4.067,10.762,0.276,0.869,2
O95749,0.784145635084816,54.111,4.389,10.751,0.139,0.868,1
P17174,0.900553686142551,30.533,4.4,14.529,0.304,0.868,2
P48549,0.668800151400454,14.5,4.583,14.493,0.153,0.868,1
P51153,0.8051960085531,18.188,3.844,20.685,0.17,0.868,1
P51606,0.910991405770411,50.913,5.391,17.812,0.218,0.868,1
Q02641,0.712488636363636,14.375,4.375,23.029,0.31,0.868,2
O60741,0.746065315315315,60.444,4.556,17.411,0.191,0.867,2
O60814,0.741902937420179,80,5.1,10.725,0.254,0.867,1
P06899,0.73656887755102,80,5.1,10.737,0.256,0.867,1
P24310,0.711449579831933,61.222,5,14.694,0.265,0.867,1
P35590,0.709644752960392,53.789,4.421,13.861,0.244,0.867,1
P41222,0.848420208500401,45.048,4.762,18.246,0.12,0.867,1
P57796,0.757332228666114,41.75,4.8,16.929,0.185,0.867,1
Q13322,0.793274559193955,21.154,4.615,23.732,0.244,0.867,1
Q15399,0.810523002421307,24.5,3.571,15.133,0.265,0.867,1
Q16831,0.865534368070953,24.462,3.923,14.683,0.272,0.867,2
Q8NEW0,0.741757488271382,33.105,4.105,18.037,0.145,0.867,4
Q8NI32,0.671144736842105,38.667,3.467,19.552,0.18,0.867,1
Q9BWD1,0.925001741553466,41.171,3.971,24.254,0.164,0.867,1
Q9Y6M5,0.709873768472906,44.125,5.375,12.5,0.123,0.867,2
P31943,0.692626824183461,15.452,4.333,30.872,0.105,0.866,1
P55085,0.859866551872579,58.294,5.235,11.586,0.437,0.866,1
P61011,0.751849496555379,74.364,4.318,10.923,0.053,0.866,1
Q03113,0.76109166983644,13.706,3.824,18.315,0.102,0.866,2
Q12788,0.845321782178218,61.067,4.333,12.019,0.072,0.866,1
Q12872,0.74927731092437,44.125,5.5,10.695,0.329,0.866,1
Q9HAT8,0.759718992248062,46.5,4.643,14.251,0.209,0.866,1
Q9NPC8,0.791569271175312,43.667,4.733,16.507,0.258,0.866,2
Q9Y3M8,0.820861635220126,32.125,4.542,16.01,0.181,0.866,1
O60931,0.820473880597015,74.889,4.667,17.422,0.304,0.865,3
P18440,0.895732270247587,40.429,4.464,16.456,0.267,0.865,1
P21283,0.788010540184453,63.769,4.923,13.312,0.308,0.865,2
P22314,0.843388294524858,17.8,4.65,17.752,0.153,0.865,1
Q15438,0.851466521106259,21.4,4.2,30.529,0.219,0.865,1
Q53FV1,0.74395613322502,71.571,4.5,10.897,0.165,0.865,1
Q8TBG9,0.753433916716958,47.5,4.278,10.683,0.46,0.865,2
Q8TCB7,0.845567328918322,25.714,4.381,17.539,0.222,0.865,1
Q8TEM1,0.892407631522745,29.091,4.545,14.661,0.329,0.865,3
Q99714,0.902754329004329,34.8,3.425,26.111,0.09,0.865,1
Q9H6F2,0.841460985058107,74.889,5.333,12.449,0.184,0.865,2
Q9H7X0,0.822023668639053,43.03,4.606,26.414,0.025,0.865,1
Q9NVM9,0.754816390506046,61.714,5.857,12.447,0.182,0.865,3
Q9UBQ7,0.88105625252934,22.368,3.632,25.073,0.082,0.865,1
O14920,0.728975308641975,43.75,4.333,20.836,0.25,0.864,4
O94759,0.68394368463395006,67.889,5.056,10.882,0.326,0.864,3
Q13639,0.821237980769231,64.615,4.077,10.662,0.251,0.864,3
Q15828,0.840109529025192,13.455,4.545,14.22,0.47,0.864,1
Q5J8M3,0.579653353428787,72,4.667,12.06,0.238,0.864,2
Q8WYB5,0.751253298153034,47.333,4.222,13.659,0.301,0.864,1
O00268,0.50310763011622,64,4.5,13.963,0.168,0.863,1
O00505,0.88587296620776,29.333,4.167,14.157,0.422,0.863,1
P23497,0.751034013605442,34.154,4.462,12.622,0.405,0.863,1
P35998,0.677005577005577,25.833,3.611,16.623,0.13,0.863,3
P46527,0.541373926619828,-13.048,3.571,19.296,0.01,0.863,1
P62333,0.732888960619755,17.35,3.55,15.725,0.246,0.863,1
Q7L5Y9,0.884003801076972,20.048,4.571,16.747,0.056,0.863,2
P01780,0.87151832460733,34.5,3.778,16.348,0.366,0.862,1
P48751,0.663775538762944,83,4.833,10.619,0.218,0.862,4
Q13126,0.896381700554529,31.958,3.792,15.255,0.246,0.862,2
Q6UWP2,0.914716494845361,30.034,4.207,16.804,0.071,0.862,1
Q96RD2,0.794,51.05,4.3,11.278,0.393,0.862,3
Q9BQ52,0.895655498907502,73.688,4.562,10.606,0.235,0.862,4
Q9BXJ9,0.870386701249705,27.389,4.333,16.593,0.215,0.862,3
Q9Y3B1,0.770980842911877,28.741,3.963,13.926,0.399,0.862,1
Q9Y5X1,0.839490651192779,10.44,4.2,21.397,0.449,0.862,1
P48775,0.835769360838688,43.135,4.432,17.222,0.098,0.861,1
Q15822,0.639561542525092,47.786,3.857,10.581,0.317,0.861,6
Q8N4H5,0.722720848056537,20.125,5.25,14.373,0.188,0.861,1
Q8NEV9,0.743252788104089,19.619,4.333,26.368,0.159,0.861,1
Q8TDP1,0.682242677824268,55.214,4.071,11.945,0.393,0.861,2
Q96RY7,0.855801115982463,23.929,4.286,16.349,0.306,0.861,1
Q9P1W3,0.773587799717913,42.2,3.92,20.549,0.214,0.861,6
P23610,0.802346688470973,31.273,3.909,13.416,0.445,0.86,1
P31513,0.894285034499167,32.46,3.62,26.523,0.059,0.86,5
P57682,0.67129781420765,27.5,4.429,13.21,0.387,0.86,1
Q96QK1,0.75024891601092,31.429,3.929,17.867,0.586,0.86,4
Q96RI9,0.79467039552537,34.818,4.182,14.952,0.354,0.86,2
Q9NY57,0.819208416833667,27.741,3.926,19.004,0.168,0.86,1
Q9Y5L0,0.866206509539843,74.2,4.533,13.209,0.278,0.86,2
P28329,0.889041125079906,15.789,4.053,20.247,0.203,0.859,1
P47712,0.80203916034574,0.316,4.263,17.205,0.298,0.859,3
P48039,0.703737157534247,46.348,4.174,10.773,0.367,0.859,1
Q02094,0.879343629343629,18.529,4.235,16.061,0.247,0.859,3
Q15061,0.716038918918919,64.25,4.55,16.127,0.145,0.859,2
Q15428,0.591845303867403,33.4,4.4,13.884,0.254,0.859,1
Q6IQ20,0.874619904517077,14.333,4.619,19.159,0.259,0.859,1
Q8N9L9,0.894476250393205,55.045,4.864,15.161,0.192,0.859,1
Q96EB6,0.798423545331529,11.795,4.179,29.962,0.123,0.859,2
Q96G28,0.797664165103189,66.154,4.231,12.324,0.261,0.859,1
Q9GZZ9,0.853244584837545,29.391,3.826,14.521,0.401,0.859,2
O76039,0.784903361344538,34.35,4.25,12.075,0.248,0.858,1
P00480,0.894144893111639,44.941,3.824,12.719,0.32,0.858,1
Q02878,0.699584584584585,26.8,5.067,16.531,0.179,0.858,1
Q8WY91,0.906560311284047,24.917,4.458,14.716,0.342,0.858,1
Q9BUP3,0.885383351588171,19.846,4,14.998,0.167,0.858,1
Q9NR71,0.929986739912862,76.438,4.938,12.502,0.221,0.858,1
Q9Y2V2,0.827567567567568,28.923,4.385,12.512,0.402,0.858,1
P18507,0.721660628019324,43.286,4.286,11.388,0.143,0.857,1
P25116,0.844352728912945,37.364,4,14.699,0.194,0.857,2
P48058,0.802459610946258,15.056,4,10.949,0.152,0.857,1
P50750,0.83545121056493,27.536,3.821,19.302,0.141,0.857,1
Q8IYX4,0.786355785837651,35.167,5.25,12.505,0.296,0.857,1
Q8NGH9,0.785045871559633,70.727,4.727,11.594,0.392,0.857,3
Q969J5,0.845614657210402,16.4,3.467,15.382,0.364,0.857,1
Q96P65,0.837275711159737,50.115,4.769,18.701,0.125,0.857,1
Q9H0W9,0.9549764252036,30.05,4.05,12.335,0.581,0.857,1
A6NIH7,0.798696510862409,40.407,4.63,27.218,0.21,0.856,1
O43731,0.737481481481482,72.286,5,11.147,0.384,0.856,3
P01127,0.749947575360419,42.889,5.889,18.042,0.349,0.856,1
P07954,0.911242824339839,2.353,3.647,17.348,0.431,0.856,1
P14555,0.902515527950311,36.286,4.095,15.771,0.136,0.856,1
P52434,0.820648694187026,8.636,3.727,13.794,0.209,0.856,1
P54840,0.810005810575247,10.75,4.35,20.467,0.073,0.856,2
P61619,0.696645355396766,48.909,5.273,11.803,0.094,0.856,3
Q14194,0.881117864693446,13.556,4,27.244,0.405,0.856,2
Q16531,0.841540704193765,17.462,4.192,21.535,0.109,0.856,2
Q9NY12,0.779750933997509,66.846,5.077,14.242,0.214,0.856,1
O43897,0.78575495049505,27.462,3.308,11.555,0.287,0.855,1
P04920,0.693955097430105,76.385,4.615,10.668,0.192,0.855,3
P34913,0.885945883441258,39.217,4.522,13.098,0.277,0.855,1
Q6WRX3,0.768760907504363,60.625,3.875,11.324,0.257,0.855,1
Q7L8A9,0.863865336658354,69,5,10.456,0.356,0.855,2
O00212,0.886899717514124,30.545,3.909,10.664,0.352,0.854,1
P10643,0.812689590202544,47.8,4.4,10.648,0.243,0.854,1
P20813,0.859768678542941,42.206,4.059,16.504,0.185,0.854,2
P43362,0.773105294467579,67.818,4.909,10.664,0.425,0.854,1
P47872,0.780848780487805,25.444,4.296,24.318,0.309,0.854,3
Q13952,0.635836972343523,59.1,4.6,10.654,0.345,0.854,1
Q16539,0.86596877217885,48.806,4.355,22.374,0.174,0.854,1
Q8WXF7,0.826284023668639,22,4,20.155,0.288,0.854,1
Q9UJ70,0.86042189281642,7.8,3.25,26.436,0.048,0.854,2
P49810,0.699243570347958,67.909,4.455,11.292,-0.012,0.853,4
P62072,0.737362270450751,31.7,4.4,13.095,0.321,0.853,1
Q8IZX4,0.576726233023588,21.087,3.826,20.323,0.063,0.853,1
Q9BTD8,0.696365714285714,34.833,5.556,19.24,0.231,0.853,2
Q9BUL9,0.757226061204344,29.3,4.3,13.066,0.293,0.853,1
O75563,0.748295857988166,25.174,4.783,18.572,0.215,0.852,1
P04626,0.808357984994641,35.895,4.263,17.847,0.065,0.852,2
P12955,0.932786492954002,23.227,4.318,22.526,0.249,0.852,1
P15056,0.646323210412147,49.85,4.35,13.363,0.15,0.852,3
P43361,0.820279883381924,41,4.571,19.915,0.223,0.852,1
P62873,0.907351018838908,38.516,3.903,22.317,0.244,0.852,2
Q16611,0.807815829528158,46.8,4.267,13.927,0.188,0.852,1
Q96KN9,0.694029180695847,23.882,3.706,17.022,0.169,0.852,3
Q9BQ69,0.902539168017288,22.542,2.917,15.246,0.267,0.852,1
Q9Y2W7,0.758578199052133,67.429,4.643,10.83,0.202,0.852,3
P25098,0.857107880642693,-4.118,4.412,21.533,0.105,0.851,3
P41091,0.641641242937853,31.917,4.083,17.406,0.192,0.851,2
P43686,0.684904605263158,34.625,4.188,12.379,0.198,0.851,1
P48051,0.754840425531915,93.222,5.111,10.36,0.193,0.851,3
P48444,0.610032410870107,7.722,3,15.656,0.226,0.851,3
P61006,0.85030345800988,22.8,3.767,22.337,0.066,0.851,1
Q13349,0.736032648125756,50.913,3.957,11.48,0.355,0.851,1
Q9BXW6,0.86975681218869,27.704,4.259,15.244,0.102,0.851,1
Q9GZM8,0.737995512341062,24.333,5,12.126,0.492,0.851,2
P10253,0.929776772687482,29.35,3.85,16.633,0.427,0.85,2
P18577,0.840670411985019,47.111,4.389,12.12,0.156,0.85,4
P25025,0.735781758957655,62.75,4.417,11.071,0.266,0.85,2
P53992,0.880557426112982,26.526,4.053,18.958,0.338,0.85,1
Q8IZL8,0.771700262927257,5.16,3.48,21.161,0.119,0.85,1
Q8TAM2,0.869651995905834,34.071,4.714,12.107,0.37,0.85,1
Q8WUF5,0.76484867591425,29.923,4.308,12.539,0.401,0.85,1
Q96F81,0.743240597630088,32.625,4.292,16.928,0.124,0.85,2
Q9UBF6,0.645979971387697,57,4.778,10.796,0.239,0.85,1
Q9UKY0,0.679341614906832,39.167,5,10.783,0.404,0.85,1
Q9Y4F1,0.811898349261512,20.083,4.625,25.009,0.147,0.85,4
O15360,0.801612472160356,45.722,4.944,13.907,0.259,0.849,4
P26441,0.768050139275766,21.333,3.867,13.848,0.278,0.849,1
P35462,0.674365983295368,44.241,4.069,21.321,0.188,0.849,1
Q3MIR4,0.826779661016949,15.188,3.375,12.328,0.266,0.849,1
Q8NHY2,0.837266000739919,40.667,4.037,14.517,0.315,0.849,1
Q9UBI1,0.848470437017995,86.222,5.222,11.656,0.33,0.849,1
Q9ULV1,0.845158490566038,45.133,4.7,18.805,0.509,0.849,3
A2RUC4,0.881691640378549,29.4,5.467,14.071,0.288,0.848,1
O95782,0.820280076384469,27.706,4,16.915,0.282,0.848,2
P28476,0.742400475341652,33.562,3.75,19.324,0.364,0.848,2
Q03518,0.754558054987503,52.333,3.867,13.839,0.165,0.848,6
Q6W2J9,0.684788273615635,49.857,4.571,11.625,0.409,0.848,1
Q96A72,0.841680602006689,27.75,4.417,18.237,0.394,0.848,1
Q96PE7,0.864994984954865,31.19,4.048,13.835,0.346,0.848,1
Q9BWX1,0.735059633027523,35.909,4.091,12.952,0.36,0.848,1
Q9NTI5,0.887188814649839,5.083,4.5,17.38,0.422,0.848,1
Q9UJX2,0.855705251580973,40.692,5,15.316,0.293,0.848,3
O60449,0.754446960775433,19.759,4.724,29.076,0.143,0.847,1
O60942,0.823395402298851,17.333,3.667,13.308,0.114,0.847,4
O75971,0.639717647058824,51.857,4.857,11.4,0.285,0.847,1
P28472,0.711351577771572,83.667,5.444,10.958,0.244,0.847,2
P39086,0.717269439421338,73.778,4.333,10.284,0.111,0.847,1
P55084,0.827646878824969,60.467,4.2,14.016,0.214,0.847,1
Q13530,0.698015222482436,48.933,4.8,13.156,0.262,0.847,3
Q6DWJ6,0.770103761348898,23.24,4.28,22.191,0.49,0.847,3
Q7Z3J3,0.826832318578246,22.385,4.692,15.107,0.189,0.847,2
Q7Z6W7,0.51065963060686,26.545,4.545,11.607,0.041,0.847,1
Q86UE8,0.839427966101695,36.5,5.2,12.052,0.259,0.847,1
Q8NFU1,0.768337213169272,61.143,5,11.164,0.398,0.847,1
Q9BRX5,0.770907967881408,49.375,5.125,14.268,0.203,0.847,1
Q9C0G6,0.918884003350084,62.6,4.8,12.272,0.179,0.847,3
Q9H903,0.886901601830664,21.361,3.667,20.247,0.217,0.847,1
Q9NPB1,0.934398003742982,18.333,4.519,15.596,0.178,0.847,1
Q9UKI8,0.85795415959253,36.5,5.2,12.067,0.304,0.847,1
Q9Y3A6,0.728576309794989,62.455,5.091,15.125,0.328,0.847,1
O14656,0.772408695652174,78.444,4.444,10.257,0.225,0.846,2
O15111,0.792441793342313,56.615,5.077,13.354,0.177,0.846,1
P05771,0.770654632448891,57,4.5,15.266,0.174,0.846,1
P11678,0.839614488455836,46.625,4.667,12.697,0.498,0.846,1
Q05639,0.849774524158126,25.542,4.167,20.641,0.337,0.846,1
Q13601,0.829607010090281,53,4.5,12.697,0.213,0.846,1
Q15648,0.761486725663717,41.952,4,17.561,0.132,0.846,2
Q8N8D1,0.573605324074074,80.75,5.25,10.93,0.273,0.846,2
Q9HC38,0.903089887640449,29.226,4.355,15.828,0.287,0.846,2
Q9NP58,0.668130998484593,58.8,4.933,10.628,0.37,0.846,4
Q9NYA1,0.914374323837,26.411,3.821,31.673,0.374,0.846,1
O43314,0.853110510046368,35.7,5.5,14.063,0.199,0.845,3
O95716,0.842993585174626,16.913,3.478,15.123,0.246,0.845,1
P06870,0.836381977135171,47.84,4.6,25.474,0.1,0.845,1
P14410,0.926147715952754,30.778,3.944,10.46,0.471,0.845,1
P21730,0.784832041343669,67.4,5.1,10.238,0.301,0.845,3
P54762,0.773578947368421,25.147,3.676,19.732,0.199,0.845,1
Q6IQ26,0.776638250555967,16.111,4.222,12.721,0.152,0.845,1
Q8N5H7,0.837905073649755,19.857,4.071,25.935,0.207,0.845,1
Q8NA29,0.738469945355191,62.053,4.263,15.205,0.189,0.845,3
Q8NFH3,0.717370020256583,18.462,3.538,13.327,0.15,0.845,2
Q9GZU1,0.728528735632184,33.867,4.733,17.666,0.101,0.845,6
Q9H5I1,0.842841506129597,14,4.143,13.585,0.229,0.845,1
Q9UKE5,0.756416040100251,26.938,4.188,14.432,0.279,0.845,1
O60676,0.787728813559322,42.25,5.083,14.449,0.403,0.844,1
P41180,0.787000582411182,66.056,4.722,11.973,0.197,0.844,2
P49840,0.864115123346443,70,5.167,14.769,0.365,0.844,2
P78356,0.82847619047619,33.64,4.4,19.11,0.098,0.844,3
Q8TCS8,0.88935585396559,25.286,4,14.195,0.452,0.844,3
Q8WU08,0.880060422960725,27.741,3.926,19.022,0.169,0.844,1
Q96JC9,0.630782918149466,47.444,4.556,11.771,0.416,0.844,1
Q9H2U1,0.836916577047165,17.085,4.043,28.558,0.138,0.844,1
Q9NXC5,0.81853217749045,51.143,4.357,16.072,0.248,0.844,3
O15287,0.834088077336198,10.615,4.538,11.767,0.111,0.843,1
O43708,0.883470057424118,31.412,3.941,18.607,0.081,0.843,1
P07355,0.904875971862273,3.222,4.167,10.417,0.425,0.843,1
P30536,0.606402985074627,42.522,4.565,15.734,0.218,0.843,3
P35219,0.928805206880521,23.176,3.824,11.308,0.301,0.843,2
P35858,0.821003420752566,63.118,4.353,10.194,0.506,0.843,1
P62753,0.780098752598753,6.538,4.538,14.631,0.172,0.843,1
Q15059,0.620003357958361,32.227,4.364,19.229,0.097,0.843,1
Q86XP3,0.797674921856215,13.672,3.897,34.51,0.097,0.843,1
Q8NBJ9,0.713251656649715,69.417,4.667,13.059,0.166,0.843,3
Q9NS40,0.68522,53.053,4.368,15.481,0.315,0.843,1
O76074,0.814150943396226,55.095,4.333,13.503,0.504,0.842,2
P51530,0.865253610216016,39.769,4.923,14.373,0.24,0.842,1
Q2M1P5,0.663117283950617,83.562,4.875,10.187,0.231,0.842,3
Q8IWU4,0.726916461916462,28.9,3.6,11.732,0.273,0.842,2
Q8N4T8,0.877976324689966,24.267,3.467,17.719,0.122,0.842,1
Q93063,0.862160373686259,-1.118,4.529,13.039,0.206,0.842,2
Q96A08,0.750145454545455,80.333,5.111,10.999,0.154,0.842,2
P14868,0.834930537352556,22.315,4.278,28.665,0.031,0.841,1
P46379,0.679177592371871,17.333,3.583,11.271,0.025,0.841,1
Q13324,0.756474476680132,66.417,4.667,12.268,0.417,0.841,2
Q7L5N1,0.731495614035088,63.875,4.875,10.161,0.359,0.841,2
Q8N138,0.695270816491512,67.357,4.429,10.377,0.139,0.841,2
Q9BXR0,0.884793114862628,24.5,4,11.484,0.428,0.841,1
Q9NWW6,0.882826225334182,2.182,4.5,17.867,0.229,0.841,1
Q9UF56,0.887239896818573,21.8,4.8,14.131,0.308,0.841,1
Q9Y6F7,0.846913580246914,33.5,4.214,16.97,0.194,0.841,1
O00571,0.83165259009009,10.346,3.769,22.762,0.053,0.84,1
O14678,0.842912723449001,82.143,5.286,12.806,0.058,0.84,3
O15523,0.822644814919469,10.346,3.769,22.766,0.028,0.84,1
O75503,0.857605409705648,26.043,4.304,20.483,0.474,0.84,2
P08754,0.777838137472284,67.444,5.056,14.569,0.284,0.84,1
P78316,0.549184290030212,52.857,3.857,10.589,0.075,0.84,2
Q10588,0.912419113987058,40.765,4.765,14.311,0.289,0.84,1
Q71F23,0.750247592847318,56.833,5.167,10.588,0.321,0.84,2
Q9BRJ2,0.675426829268293,20.182,4.273,17.462,0.054,0.84,1
Q9BZ23,0.821506529850746,67.636,4.727,10.351,0.307,0.84,1
Q9UMX3,0.799437551695616,35.7,3.9,20.56,0.104,0.84,1
Q9Y496,0.753827067669173,8.625,4,15.66,0.131,0.84,1
Q9Y6F8,0.846661522633745,33.5,4.214,16.961,0.199,0.84,1
P18031,0.905482546201232,13.688,4.375,13.868,0.321,0.839,1
P20711,0.89729694092827,67.3,4.5,10.111,0.361,0.839,2
P30153,0.871517837358741,32.3,4.2,13.902,0.255,0.839,2
P36896,0.772523683213338,24.613,4.194,17.386,0.142,0.839,1
P52298,0.866882067851373,24.125,5.312,14.117,0.122,0.839,1
Q8NCM2,0.747222222222222,20.333,4.593,18.873,0.131,0.839,2
Q8WW01,0.811502538071066,32.364,3.818,13.864,0.362,0.839,1
Q96F07,0.859536690930553,26.633,3.733,26.114,0.165,0.839,2
O95340,0.87443829787234,12.2,4.029,26.473,0.094,0.838,2
Q03403,0.698834355828221,21.692,4,15.201,0.315,0.838,1
Q13705,0.814626424651752,12.12,3.92,14.076,0.363,0.838,1
Q66LE6,0.823814432989691,35.286,4.643,10.983,0.092,0.838,1
Q8IXT2,0.574576612903226,26.294,4.588,19.676,0.197,0.838,1
Q8J025,0.877299035369775,74.143,4.714,10.77,0.173,0.838,1
Q8TD43,0.728058836395451,25.579,3.868,26.095,0.109,0.838,4
Q9H777,0.710439006836992,21.571,3.786,13.614,0.238,0.838,1
Q9H867,0.873602150537634,30.24,3.72,15.395,0.132,0.838,1
Q9UIA0,0.771130820399113,29.318,4.136,20.678,0.192,0.838,1
Q9UPE1,0.698190175991594,25,4.357,12.761,0.255,0.838,1
O15016,0.743555849306014,27.938,5.062,21.97,0.084,0.837,1
O75037,0.835144747725393,33.667,4.056,22.612,0.255,0.837,1
O95406,0.684234079173838,34.6,5.2,13.676,0.295,0.837,2
P15336,0.564207492795389,34,4.167,13.815,0.302,0.837,1
P23526,0.902336209651646,27.042,4.5,23.532,0.302,0.837,2
P34896,0.86902479338843,27.455,3.545,11.401,0.464,0.837,1
P47898,0.711784724970321,43.118,4.176,11.179,0.208,0.837,2
P51946,0.849119281744335,13.333,4.917,10.303,0.386,0.837,2
P58743,0.791983636363636,58.118,3.882,10.529,0.333,0.837,1
Q96A05,0.769618573797678,56.333,4.917,11.857,0.205,0.837,1
Q96I15,0.868691705790297,2.423,3.115,20.387,0.261,0.837,2
Q9BXA6,0.798113387327299,52.5,5.286,16.093,0.364,0.837,4
Q9P021,0.91727626459144,3.696,4.043,22.781,0.042,0.837,2
Q9P086,0.741852272727273,51.111,4.667,14.033,0.307,0.837,1
Q9UGJ1,0.697349170437406,79.062,4.688,10.076,0.499,0.837,2
Q9Y285,0.823762010347376,49.529,4.647,14.267,0.391,0.837,2
O43677,0.716524822695035,33,5.333,12.131,0.367,0.836,2
Q13907,0.898048113723346,41.3,3.6,13.805,0.559,0.836,1
Q16773,0.92507302533532,16.667,3.867,10.5,0.435,0.836,4
Q8TAF3,0.856203703703704,29.857,4.429,10.496,0.399,0.836,1
Q8WXG8,0.820480404551201,64,4.4,12.917,0.388,0.836,1
Q9NX04,0.831127725856698,26.667,4.083,13.386,0.244,0.836,2
Q9NYK1,0.804219830899308,11.053,3.526,17.131,0.401,0.836,2
Q9Y5F9,0.821200081916854,28.706,4.647,17.988,0.161,0.836,1
Q9Y666,0.712931485355649,24.174,3.957,15.814,0.223,0.836,2
O00159,0.85184981054082,20.625,4.438,11.116,0.164,0.835,2
O60841,0.774356955380577,29.52,4.8,15.121,0.375,0.835,3
O95390,0.617593133674215,14.385,4.077,14.496,0.247,0.835,1
P01579,0.724749383730485,63.474,4.632,14.496,0.335,0.835,1
P41145,0.685127304653205,62.25,4.125,15.715,0.499,0.835,2
Q14457,0.663613985016054,31.533,4.333,16.889,0.252,0.835,1
Q15024,0.840546697038724,49.188,4.625,18.852,0.204,0.835,1
Q1HG43,0.814455492424242,58.556,4.5,12.46,0.205,0.835,1
Q9BTC8,0.666823345084215,5.4,4.533,19.275,0.254,0.835,2
Q9H6T3,0.708557692307692,56.071,5.071,10.923,0.337,0.835,1
Q9NPH6,0.851400809716599,68.833,5.222,10.269,0.367,0.835,1
Q9UGM5,0.732027716994894,6.7,3.7,20.337,0.27,0.835,2
Q9Y4K0,0.853087345056212,30.077,4.346,21.971,0.162,0.835,1
O95071,0.57619754680439,28.574,4.315,28.628,0.073,0.834,3
P01764,0.88841961852861,34.5,3.778,16.407,0.357,0.834,1
P11836,0.63801724137931,69.8,4.4,13.238,0.252,0.834,2
P53985,0.700655787246902,29.333,3.714,15.335,0.032,0.834,2
Q9NZJ5,0.597868716244288,31.35,4.35,14.874,0.161,0.834,1
O43504,0.838050974512744,43,4.125,17.352,0.396,0.833,2
O75324,0.574283559577677,23.05,4.75,13.775,0.06,0.833,1
P10114,0.867998495109105,9.267,3.7,22.16,0.196,0.833,1
P13798,0.885442321302194,30.206,4,21.673,0.227,0.833,1
P15104,0.881548431105048,16.824,4.059,15.066,0.223,0.833,1
P19835,0.862336471156167,51.043,4.435,16.304,0.249,0.833,2
P37173,0.847947776417789,29.955,3.864,17.277,0.291,0.833,1
Q04759,0.653861788617886,55.588,4.118,10.438,0.028,0.833,1
Q13546,0.731870679137861,29.381,4.095,14.657,0.188,0.833,2
Q14914,0.891385542168675,26.533,3.867,22.15,0.108,0.833,1
Q16698,0.852273139745917,15.105,3.158,17.283,0.21,0.833,2
Q6P9B6,0.819703143189756,75.412,4.412,9.993,0.423,0.833,1
Q7Z2W4,0.91119014084507,28.7,4.9,12.206,0.318,0.833,1
Q92854,0.86952053408861,45,4.818,11.761,0.283,0.833,2
Q96BN8,0.870872513562387,25.812,4.312,15.743,0.213,0.833,2
Q9UQ84,0.877657458563536,30.688,4.188,13.768,0.252,0.833,1
O14638,0.865266898533192,21.9,3.8,12.185,0.439,0.832,1
O15211,0.79687796704831,47.455,4,14.855,0.443,0.832,1
O15270,0.887210553278689,29.933,4.333,13.494,0.186,0.832,2
P11216,0.864971123944913,-2.333,4.067,15.496,0.516,0.832,2
P11498,0.857541316323572,28.259,3.63,18.107,0.238,0.832,2
P29084,0.665163817663818,58.071,4.857,10.019,0.413,0.832,1
P31152,0.766441441441441,42.053,4.316,15.513,0.403,0.832,1
P48546,0.744271565495208,30.8,5.7,12.638,0.306,0.832,1
P51160,0.805741207894346,9.632,4.368,15.723,0.146,0.832,3
Q14241,0.600445269016698,62.529,4.235,15.938,0.204,0.832,1
Q15124,0.827786488356006,4.833,4.611,16.684,0.372,0.832,4
Q8IWV2,0.777639778062313,17.615,3.385,14.417,0.407,0.832,1
Q8N3C0,0.888344246308164,28.417,4.667,21.85,0.131,0.832,3
