"","node_1","node_2","score"
"2227","CENPW","CENPN",0.994
"3627","MKI67","CHD4",0.457
"1684","H3C10","PHF1",0.926
"1913","S100A9","CYBB",0.59
"4736","S100A9","SNCA",0.487
"2557","BNIPL","BCL2",0.731
"1803","BNIPL","BCL2L1",0.516
"4175","H3C10","UHRF1",0.9
"4437","H3C10","H4C8",0.942
"1877","H3C10","H4C3",0.942
"4057","H3C10","H2BC11",0.903
"3523","H3C10","H2AX",0.906
"1419","FCGR1A","VAV3",0.499
"4198","FCGR1A","NCAM1",0.475
"4010","FCGR1A","VAV1",0.499
"3643","FCGR1A","PCDH7",0.582
"1767","FCGR1A","SYK",0.964
"4348","H3C10","CHD1",0.903
"3623","H3C10","CHD4",0.901
"3124","NGF","TRPV4",0.601
"4369","H3C10","H3C8",0.9
"4228","H3C10","H4C9",0.942
"2764","POLR3GL","POLR2F",0.883
"2815","CD2","CXCR4",0.452
"2786","CD2","CD8A",0.946
"4196","CD2","NCAM1",0.561
"1671","CD2","IL2RG",0.435
"1550","ITGA10","COL9A2",0.499
"1895","ITGA10","ITGA8",0.72
"2506","ITGA10","ITGA4",0.9
"2536","ITGA10","ITGB2",0.942
"2044","ITGA10","EMILIN1",0.54
"1621","ITGA10","COL16A1",0.499
"4309","RAB39B","C9orf72",0.621
"4097","CD2","LCK",0.931
"4360","CD2","CD48",0.986
"1493","NRAS","RALGDS",0.809
"1827","NRAS","APBB1IP",0.513
"1673","NRAS","CNKSR1",0.499
"3736","NRAS","RASAL1",0.499
"1909","NRAS","PRKCZ",0.505
"2865","NRAS","KSR2",0.499
"2567","NRAS","BCL2",0.47
"4569","NRAS","LZTR1",0.457
"2580","NRAS","KSR1",0.499
"3371","NRAS","PIK3CG",0.828
"1789","L1CAM","CSNK2B",0.499
"1770","VAV3","SYK",0.906
"3575","PIFO","GPRASP2",0.62
"1901","SLC16A4","CA9",0.646
"3514","L1CAM","SPTBN2",0.499
"4208","L1CAM","NCAM1",0.974
"3473","VAV3","LYN",0.632
"4007","VAV3","VAV1",0.9
"1850","VAV3","WAS",0.424
"4278","L1CAM","CD24",0.975
"3963","L1CAM","SPTBN4",0.615
"4111","VAV3","LCK",0.499
"1674","L1CAM","KIF4A",0.499
"3405","VAV3","DAPP1",0.58
"2079","VAV3","TEC",0.499
"1747","HFM1","MSH5",0.74
"1589","VAV3","TREM2",0.499
"3701","L1CAM","CNTN1",0.924
"3551","L1CAM","RPS6KA1",0.499
"1615","COL11A1","COL16A1",0.71
"1744","LPAR3","OGN",0.445
"2890","LPAR3","LPAR5",0.9
"2629","SMARCA1","CECR2",0.991
"4579","IFI44L","ISG15",0.449
"4344","IFI44L","IFI27",0.514
"1482","IFI44L","IFIT3",0.55
"2089","IFI44L","RSAD2",0.618
"2466","SGIP1","AP1S3",0.54
"4018","SGIP1","FCHO1",0.499
"2114","SMARCA1","SMARCA2",0.908
"3630","SMARCA1","CHD4",0.674
"3887","SGIP1","AP1M2",0.54
"1838","CACNA1B","CACNA1F",0.54
"3975","KANK4","TRAPPC5",0.61
"1794","HOOK1","TNFSF13B",0.414
"4684","SORBS1","TPM3",0.499
"2450","SORBS1","MYH11",0.499
"4547","SORBS1","TPM2",0.499
"2792","SORBS1","ACTG2",0.499
"3615","SORBS1","SH2B2",0.457
"2575","PLPP3","PLPP4",0.9
"3036","PDLIM1","LDB3",0.569
"4559","PDLIM1","ESPN",0.545
"3765","HOOK1","CLN3",0.635
"3565","TTC4","SAC3D1",0.482
"4444","CACNA1B","CACNA1A",0.912
"3113","CEP55","CDC45",0.405
"4059","ZNF217","H2BC11",0.499
"2923","ZNF217","ZNF516",0.487
"4725","SLC25A27","UCP2",0.484
"1903","PARD6B","PRKCZ",0.986
"3083","CEP55","RACGAP1",0.526
"3541","ORC1","H2AX",0.526
"2390","ORC1","CDK1",0.668
"3316","ORC1","MCM10",0.516
"3110","ORC1","CDC45",0.8
"4145","ORC1","H2BC9",0.547
"4158","ZNF217","H2BC9",0.499
"3534","ZNF217","H2AX",0.499
"2182","PARD6B","LLGL2",0.782
"3447","PARD6B","WWC1",0.554
"4449","IFIT1","IFIT2",0.832
"4051","ORC1","H2BC11",0.547
"4582","IFIT1","ISG15",0.719
"1483","IFIT1","IFIT3",0.994
"2498","CARD9","CARD11",0.779
"3313","MRPL14","MRPL47",0.909
"1762","CARD9","SYK",0.975
"4691","IFIT3","TPM3",0.468
"4450","IFIT3","IFIT2",0.973
"4343","IFIT3","IFI27",0.422
"4570","IFIT3","ISG15",0.418
"3375","RALGDS","PIK3CG",0.44
"3266","STAMBPL1","GTSE1",0.473
"2380","RAD54L","CDK1",0.408
"4489","RAD54L","RAD51",0.732
"2727","MRPL14","MRPS12",0.82
"2193","PTCH2","CDON",0.944
"4592","PTCH2","LRP2",0.9
"3598","KIF2C","KIF1A",0.54
"3903","KIF2C","KIF18B",0.926
"3264","KIF2C","KLC1",0.54
"2325","KIF2C","KIF20A",0.549
"1572","KIF2C","CDCA8",0.415
"2915","KIF2C","KIFC1",0.548
"1665","KIF2C","KIF12",0.54
"2843","KIF2C","KIF26A",0.54
"2751","KIF2C","KIF26B",0.54
"1567","MMP9","LCN2",0.992
"4531","ASS1","ALDOA",0.454
"2345","MMP9","SPP1",0.791
"4588","MMP9","LRP2",0.649
"2455","ASS1","PGM5",0.405
"2362","CDC20","CDK1",0.972
"1941","CDC20","PCNA",0.651
"2050","ASS1","SLC7A1",0.414
"4483","CDC20","RAD51",0.54
"2025","CDC20","BRCA2",0.54
"2309","CDC20","KIF20A",0.463
"1785","CDC20","CKS2",0.67
"2263","CDC20","PTTG1",0.834
"3956","CDC20","TK1",0.41
"2704","CDC20","CDKN1A",0.457
"2991","CDC20","TNF",0.47
"4747","CITED4","TFAP2A",0.63
"1561","TCEAL1","TCEAL2",0.624
"1540","TCEAL1","TCEAL4",0.624
"1560","TCEAL4","TCEAL2",0.688
"3213","PLAU","COLEC11",0.54
"4206","COL9A2","NCAM1",0.499
"1620","COL9A2","COL16A1",0.72
"2799","SDC4","CXCR4",0.537
"2065","SDC4","SDC1",0.9
"4033","SDC4","CCL5",0.76
"2208","SDC4","GIPC1",0.951
"2046","PLAU","EMILIN1",0.54
"2159","PLAU","KLK8",0.54
"3016","PLAU","LAMA2",0.54
"2092","PLAU","VLDLR",0.507
"2637","PLAU","MASP2",0.54
"2231","CDCA8","ATP5MC1",0.499
"1802","PLAU","BCL2L1",0.422
"1738","PLAU","F10",0.54
"3222","SYTL4","STXBP2",0.416
"2331","PLAU","MMRN1",0.54
"4593","LCN2","LRP2",0.96
"3562","MANEAL","ST3GAL4",0.523
"2385","CDCA8","CDK1",0.41
"2316","CDCA8","KIF20A",0.434
"4075","CDCA8","CHMP4A",0.761
"1825","FOXP4","FOXP3",0.664
"1609","NAP1L3","NAP1L2",0.581
"2109","GRIK3","GNG7",0.499
"2969","GRIK3","GNG4",0.499
"4523","GRIK3","SCN7A",0.54
"3760","GRIK3","SHISA9",0.54
"2209","ENG","GIPC1",0.744
"4112","TREM2","LCK",0.499
"1760","TREM2","SYK",0.929
"2445","ENG","BMP7",0.706
"2056","DLGAP3","NLGN4X",0.499
"2130","GJB3","GJB2",0.817
"2122","TSPAN15","CD9",0.518
"4724","MAFB","NINJ2",0.414
"1967","MAFB","GATA3",0.4
"1820","DLGAP3","DLG2",0.553
"3555","NR5A1","GATA4",0.852
"2665","NR5A1","ZFPM2",0.499
"2660","NR5A1","TRAC",0.499
"2812","CXCR3","CXCR4",0.93
"4326","CXCR3","CCL4L2",0.762
"4404","CXCR3","CIITA",0.408
"2296","CXCR3","CCL8",0.91
"3434","CXCR3","CEBPA",0.418
"4041","CXCR3","CCL5",0.995
"3298","CXCR3","ACKR2",0.418
"2441","CXCR3","CXCL1",0.89
"4292","CXCR3","CCL4",0.982
"2979","TRAF1","TNF",0.712
"4137","TRAF1","TNFRSF9",0.944
"4714","TRAF1","DIABLO",0.571
"1998","DES","DSP",0.472
"2201","ZWINT","MLF1",0.405
"3858","ZWINT","SPC24",0.868
"3603","TRAF1","KPNA2",0.481
"2447","TRAF1","EDA2R",0.602
"4256","TRAF1","TNFAIP3",0.599
"3697","DES","VIM",0.929
"1808","ROMO1","BCL2L1",0.437
"3218","PRKG1","IRAG1",0.608
"3948","PRKG1","TNNT1",0.42
"2916","KIF12","KIFC1",0.54
"2837","KIF12","KIF26A",0.54
"2749","KIF12","KIF26B",0.54
"3941","DES","TTN",0.8
"1750","IL2RG","SYK",0.499
"2005","IL2RG","IL2RA",0.999
"2873","IL2RG","PTPN6",0.499
"2582","CNKSR1","KSR1",0.4
"2553","GPRIN2","MUC16",0.404
"3591","KIF12","KIF1A",0.54
"3907","KIF12","KIF18B",0.54
"2321","KIF12","KIF20A",0.54
"3263","KIF12","KLC1",0.54
"4187","ALOX5","ALOX5AP",0.916
"1811","BAK1","BCL2L1",0.999
"2036","KIF4A","BRCA2",0.534
"2319","KIF4A","KIF20A",0.76
"2284","KIF4A","PRC1",0.634
"3095","PHF1","EZH1",0.75
"4355","BAK1","TSPAN33",0.72
"3543","PHF1","H2AX",0.499
"4162","PHF1","H2BC9",0.499
"2573","BAK1","BCL2",0.993
"4065","PHF1","H2BC11",0.499
"3040","BAK1","ERN1",0.545
"2053","PTPN3","AKR1C1",0.502
"4098","HLA-DQB1","LCK",0.499
"4367","PHF1","H3C8",0.926
"4391","PHF1","EPOP",0.978
"4732","KLF4","AKT3",0.412
"2737","KLF4","CLDN5",0.404
"1712","HLA-DMA","HLA-DQA2",0.708
"2894","HLA-DMA","HLA-DPA1",0.9
"1720","HLA-DMA","HLA-DQB1",0.582
"2938","HLA-DMA","HLA-DQB2",0.582
"1723","HLA-DMA","HLA-DRB5",0.582
"2405","HLA-DMA","HLA-DRA",0.995
"2995","HLA-DMA","HLA-DMB",0.997
"3156","HLA-DMA","HLA-DPB1",0.91
"4352","PSMB9","PSMB3",0.991
"3474","PSMB9","LYN",0.418
"4629","FAAH2","DARS2",0.743
"2459","HLA-DQA2","AP1S3",0.499
"4115","HLA-DQA2","LCK",0.499
"2898","HLA-DQA2","HLA-DPA1",0.747
"1714","HLA-DQA2","HLA-DQB1",0.96
"3250","HLA-DQA2","KLC1",0.412
"1724","HLA-DQA2","HLA-DRB5",0.79
"2406","HLA-DQA2","HLA-DRA",0.717
"3002","HLA-DQA2","HLA-DMB",0.594
"3663","C1QC","C1R",0.952
"1690","C1QC","C1QA",0.999
"2730","C1QC","C1S",0.939
"2731","C1QA","C1S",0.969
"3662","C1QA","C1R",0.964
"2412","HLA-DQB1","HLA-DRA",0.758
"1890","AOX1","MAOB",0.403
"4104","HLA-DRB5","LCK",0.499
"3886","HLA-DQA2","AP1M2",0.499
"2941","HLA-DQA2","HLA-DQB2",0.773
"3158","HLA-DQA2","HLA-DPB1",0.809
"3891","HLA-DQB1","AP1M2",0.499
"2932","HLA-DQB1","HLA-DQB2",0.54
"2462","HLA-DQB1","AP1S3",0.499
"2897","HLA-DQB1","HLA-DPA1",0.646
"3152","HLA-DQB1","HLA-DPB1",0.54
"1731","HLA-DQB1","HLA-DRB5",0.706
"2942","HLA-DRB5","HLA-DQB2",0.547
"3899","HLA-DRB5","AP1M2",0.499
"3004","HLA-DRB5","HLA-DMB",0.638
"2993","HLA-DQB1","HLA-DMB",0.673
"2410","HLA-DRB5","HLA-DRA",0.995
"2896","HLA-DRB5","HLA-DPA1",0.735
"2465","HLA-DRB5","AP1S3",0.499
"3147","HLA-DRB5","HLA-DPB1",0.54
"3693","HLA-DRB5","VIM",0.422
"2621","PLA2G5","PLA2G2A",0.499
"4642","FAM131C","NDN",0.42
"1746","OMD","OGN",0.432
"2641","F10","MASP2",0.54
"3214","F10","COLEC11",0.54
"3276","F10","SERPINA1",0.416
"2157","SYK","LILRB4",0.9
"2022","MSH5","BRCA2",0.499
"3236","MSH5","HJURP",0.405
"2083","SYK","TEC",0.4
"3467","SYK","LYN",0.991
"3372","SYK","PIK3CG",0.427
"2787","SYK","CD8A",0.9
"4001","SYK","VAV1",0.999
"2877","SYK","PTPN6",0.825
"3733","SYK","CLEC5A",0.714
"4108","SYK","LCK",0.963
"2003","SYK","IL2RA",0.608
"2551","SYK","ITGB2",0.559
"4268","SECISBP2","RPS10",0.8
"1829","SYK","APBB1IP",0.499
"2374","CKS2","CDK1",0.998
"2714","CKS2","CDKN1A",0.611
"2633","CKS2","CCNL2",0.512
"3830","SECISBP2","RPL26",0.8
"4650","SECISBP2","RPS17",0.8
"3841","SECISBP2","RPL17",0.8
"4349","CSNK2B","CHD1",0.471
"3087","SECISBP2","RPL36A",0.8
"3553","CSNK2B","RPS6KA1",0.617
"3204","CSNK2B","TOP2A",0.6
"2700","CSNK2B","CDKN1A",0.48
"1918","CSNK2B","CDK11A",0.435
"2154","CSNK2B","LYST",0.424
"3470","CSNK2B","LYN",0.42
"1798","NUDT11","NUDT10",0.499
"4046","NUDT11","NUDT3",0.499
"4045","NUDT10","NUDT3",0.567
"2990","TNFSF13B","TNF",0.499
"3182","TNFSF13B","LTB",0.499
"2671","CSNK2B","BMAL1",0.422
"2758","CSNK2B","OBSL1",0.422
"3270","CSNK2B","MICAL3",0.424
"3820","DLG2","KCNJ12",0.572
"2556","BCL2L1","BCL2",0.999
"3355","BCL2L1","CDKN2A",0.526
"1897","BCL2L1","TP73",0.903
"4744","BCL2L1","SNCA",0.448
"3801","BCL2L1","NLRP1",0.993
"3166","FOXP3","HDAC9",0.929
"2184","DLG2","LLGL2",0.821
"3188","DLG2","BEGAIN",0.499
"2054","DLG2","NLGN4X",0.499
"2581","APBB1IP","KSR1",0.4
"4358","WAS","PACSIN1",0.48
"4439","CACNA1F","CACNA1A",0.54
"2203","GNA14","GRK5",0.536
"2863","WAS","ARPC1B",0.815
"4079","APBB1IP","APBB1",0.613
"4462","APBB1IP","FYB1",0.766
"4643","APBB1IP","NDN",0.42
"2336","GNA14","RGS19",0.499
"2976","GNA14","GNG4",0.596
"2107","GNA14","GNG7",0.595
"4004","WAS","VAV1",0.818
"3816","GABBR1","KCNJ12",0.499
"4043","ARHGAP39","CNKSR3",0.489
"4099","WAS","LCK",0.7
"3501","GABBR1","GABRP",0.547
"2112","GABBR1","GNG7",0.499
"2970","GABBR1","GNG4",0.499
"3955","MAMDC2","TK1",0.42
"4063","H4C3","H2BC11",0.956
"3436","KLF5","CEBPA",0.469
"3540","H4C3","H2AX",0.907
"2769","H4C3","POLR2F",0.843
"3684","H4C3","H2BC18",0.817
"2777","H4C3","TONSL",0.919
"3235","H4C3","HJURP",0.912
"3043","H4C3","L3MBTL1",0.9
"2474","H4C3","CENPK",0.8
"4436","H4C3","H4C8",0.952
"3624","H4C3","CHD4",0.928
"4596","CUBN","LRP2",0.983
"4372","H4C3","H3C8",0.942
"2229","H4C3","CENPN",0.9
"4240","H4C3","H4C9",0.952
"4157","H4C3","H2BC9",0.817
"3985","RECK","ADAMTS10",0.446
"2019","FANCG","BRCA2",0.96
"4604","PRKCZ","FEZ1",0.457
"3449","PRKCZ","WWC1",0.823
"4730","PRKCZ","AKT3",0.548
"2183","PRKCZ","LLGL2",0.685
"2634","CDK11A","CCNL2",0.517
"3994","MAOB","IL4I1",0.407
"3206","MAOB","AOC1",0.9
"2543","ITGA8","ITGB2",0.741
"2350","ITGA8","SPP1",0.825
"2040","ITGA8","EMILIN1",0.54
"1980","ITGA8","AGRN",0.515
"2504","ITGA8","ITGA4",0.72
"2199","TP73","MLF1",0.448
"3843","CA9","SLC16A3",0.645
"3918","FANCG","FAAP24",0.991
"2219","FANCG","EME1",0.499
"2152","FANCG","FANCA",0.999
"4478","RAD50","RAD51",0.506
"4517","FANCG","UBE2T",0.98
"2603","RAD50","RBBP8",0.972
"4066","RAD50","H2BC11",0.499
"4161","RAD50","H2BC9",0.499
"3544","RAD50","H2AX",0.716
"4080","RAD50","APBB1",0.499
"2035","RAD50","BRCA2",0.63
"4281","PCNA","PAN2",0.516
"4520","NRCAM","SCN7A",0.499
"3510","NRCAM","SPTBN2",0.499
"3221","NRCAM","SIGLEC11",0.515
"3959","NRCAM","SPTBN4",0.895
"2145","NRCAM","KCNQ3",0.499
"3228","PCNA","CDKN1C",0.46
"4484","PCNA","RAD51",0.565
"4733","PCNA","MUTYH",0.457
"3109","PCNA","CDC45",0.451
"2377","PCNA","CDK1",0.677
"2697","PCNA","CDKN1A",0.996
"3396","PCNA","CDK5",0.667
"4028","GATA3","CCL5",0.422
"4581","PCNA","ISG15",0.9
"4141","TNFRSF4","TNFRSF9",0.681
"2372","RGCC","CDK1",0.457
"2784","SERP2","GULP1",0.482
"4142","GATA3","H2BC9",0.499
"3444","GATA3","CEBPA",0.433
"2667","GATA3","ZFPM2",0.563
"3621","GATA3","CHD4",0.603
"3518","GATA3","H2AX",0.499
"4047","GATA3","H2BC11",0.499
"2823","FOXO1","FHL2",0.559
"2094","AGRN","VLDLR",0.447
"4298","AGRN","LRP5L",0.433
"4584","AGRN","LRP2",0.501
"3023","AGRN","LAMA2",0.508
"4192","AGRN","NCAM1",0.907
"2989","POSTN","TNF",0.422
"3435","FOXO1","CEBPA",0.945
"2709","FOXO1","CDKN1A",0.596
"3890","TXNDC5","AP1M2",0.499
"3707","TXNDC5","RAB3IP",0.457
"3431","SMAD9","ZFYVE16",0.538
"3349","TXNDC5","VAMP2",0.499
"2469","TXNDC5","AP1S3",0.499
"3690","DSP","VIM",0.422
"2256","DSP","JUP",0.989
"3571","SMAD9","HMGA2",0.793
"3878","DSP","EVPL",0.893
"2878","IL2RA","PTPN6",0.499
"2944","DSP","PERP",0.499
"3007","IL2RA","HMGA1",0.627
"2272","KRT6A","KRT15",0.564
"2139","DSP","KRT18",0.718
"3720","KRT6A","KRT8",0.4
"3669","KRT6A","KRT86",0.4
"2301","KRT6A","KRT80",0.4
"4481","BRCA2","RAD51",0.999
"2245","BRCA2","HMMR",0.815
"4160","BRCA2","H2BC9",0.499
"2600","BRCA2","RBBP8",0.874
"2150","BRCA2","FANCA",0.637
"4062","BRCA2","H2BC11",0.499
"2502","EMILIN1","ITGA4",0.652
"3546","BRCA2","H2AX",0.894
"3111","BRCA2","CDC45",0.527
"2332","EMILIN1","MMRN1",0.54
"3127","ASB9","CKMT1A",0.677
"3019","EMILIN1","LAMA2",0.54
"4293","SLC7A1","CCL4",0.487
"2545","EMILIN1","ITGB2",0.54
"2728","BNC2","CHCHD10",0.414
"2052","AKR1C2","AKR1C1",0.802
"2436","SDC1","CXCL1",0.447
"2167","GMDS","PPP1R12B",0.591
"2870","AKR1C1","AGR2",0.42
"3468","TEC","LYN",0.635
"3181","ESM1","IGF2BP2",0.412
"2546","ESM1","ITGB2",0.713
"4024","SDC1","CCL5",0.58
"2148","SDC1","ALK",0.639
"4009","TEC","VAV1",0.926
"3798","VLDLR","SPON1",0.4
"4729","ATP8A1","ATP8B2",0.54
"3750","ATP8A1","TMEM30B",0.756
"2579","LSP1","KSR1",0.996
"3846","LSP1","IKBKE",0.922
"2785","PLIN5","SAPCD2",0.465
"3099","VLDLR","MSR1",0.54
"4086","VLDLR","APBB1",0.509
"2716","VLDLR","SAA1",0.54
"3283","VLDLR","SERPINA1",0.424
"4218","VLDLR","LSR",0.54
"4630","VLDLR","LPL",0.757
"3818","GNG7","KCNJ12",0.499
"3787","VLDLR","APOBR",0.54
"3535","SMARCA2","H2AX",0.507
"4172","SMARCA2","DPF3",0.95
"4532","SMARCA2","BCL11A",0.9
"3369","GNG7","PIK3CG",0.499
"3438","SMARCA2","CEBPA",0.678
"2965","GNG7","GNG4",0.54
"3626","SMARCA2","CHD4",0.439
"3244","MSX1","OSR2",0.403
"2530","FBXL18","FBXL16",0.459
"2508","MSX1","ITGA4",0.404
"4133","CD9","CRY2",0.473
"2404","CD9","IZUMO4",0.499
"3568","MSLN","MUC5B",0.429
"2555","MSLN","MUC16",0.979
"3772","CD9","ADGRG1",0.665
"3815","KCNQ3","KCNJ12",0.9
"2271","KRT18","KRT15",0.568
"4365","KRT18","EPPK1",0.615
"3694","KRT18","VIM",0.496
"3516","KCNQ3","SPTBN2",0.499
"2681","ALK","ALKAL2",0.926
"3724","KRT18","KRT8",0.99
"2482","FAM83H","CSNK1E",0.514
"3962","KCNQ3","SPTBN4",0.499
"2876","LILRB4","PTPN6",0.927
"4693","ALK","TPM3",0.437
"4540","ALK","BCL11A",0.4
"4515","FANCA","UBE2T",0.989
"2382","FANCA","CDK1",0.457
"2881","LAIR1","PTPN6",0.534
"2218","FANCA","EME1",0.499
"2577","COL23A1","COL13A1",0.4
"3014","LAMB3","LAMA2",0.638
"3916","FANCA","FAAP24",0.999
"3251","KLC3","KLC1",0.975
"2526","KLC3","MYCL",0.406
"4275","KLC3","MAPK8IP3",0.85
"3793","KLC3","BICDL2",0.587
"4396","MAG","MUC1",0.823
"4127","SH2D2A","LCK",0.772
"3450","CIT","WWC1",0.403
"4336","SH2D2A","FSBP",0.579
"3224","STX2","STXBP2",0.804
"3754","ECT2","SRSF5",0.457
"3346","STX2","VAMP2",0.996
"2282","CIT","PRC1",0.63
"3079","ECT2","RACGAP1",0.998
"2366","ECT2","CDK1",0.503
"3859","MLF1","SPC24",0.501
"4589","CDON","LRP2",0.9
"3289","GIPC1","SLC2A1",0.558
"2686","CDON","CTNNA2",0.499
"2334","GIPC1","RGS19",0.989
"4587","GIPC1","LRP2",0.766
"3061","PDGFD","TGFA",0.9
"4510","LUC7L3","SNRPN",0.624
"3679","NME2","LDHA",0.438
"4017","LUC7L3","SNRNP70",0.853
"4600","NME2","KCNN4",0.426
"3752","LUC7L3","SRSF5",0.487
"2510","TSPAN8","ITGA4",0.979
"4422","CENPN","H4C8",0.9
"4167","CENPN","H2BC9",0.749
"4243","CENPN","H4C9",0.9
"2478","CENPN","CENPK",0.997
"3242","CENPN","HJURP",0.499
"3917","EME1","FAAP24",0.499
"3728","ATP5MC1","RNASEK",0.697
"3682","CENPN","H2BC18",0.749
"3207","ATP5MC1","ATP6V0E2",0.698
"3062","FOLR1","TGFA",0.499
"3409","NDUFA4L2","NDUFA13",0.554
"2684","JUP","CTNNA2",0.848
"3928","NDUFA4L2","COX6B1",0.561
"4626","NDUFA4L2","COX7B",0.54
"2949","JUP","PERP",0.499
"3286","FOLR1","SERPINA1",0.499
"2486","JUP","GAPDH",0.427
"2659","NR2F2","TRAC",0.514
"4226","HMMR","FAM83D",0.764
"2591","JUP","CTNND1",0.829
"2828","JUP","FHL2",0.413
"4536","NR2F2","BCL11A",0.632
"2668","NR2F2","ZFPM2",0.587
"2416","EFEMP1","MFAP4",0.677
"3013","ASNS","ASRGL1",0.9
"2813","CCL8","CXCR4",0.884
"3302","CCL8","ACKR2",0.81
"4451","MATR3","XIST",0.457
"4027","CCL8","CCL5",0.734
"3991","CCL8","CXCL17",0.734
"2840","KIF20A","KIF26A",0.54
"3668","KRT80","KRT86",0.4
"2458","COL4A6","COL4A4",0.54
"2905","KIF20A","KIFC1",0.572
"3727","KRT80","KRT8",0.4
"2747","KIF20A","KIF26B",0.54
"3082","KIF20A","RACGAP1",0.931
"3260","KIF20A","KLC1",0.54
"3024","MMRN1","LAMA2",0.54
"3910","KIF20A","KIF18B",0.54
"3597","KIF20A","KIF1A",0.66
"2428","MATK","BTC",0.499
"4737","SPP1","SNCA",0.418
"2342","NRG4","MATK",0.499
"3649","NRG4","PTK6",0.499
"2425","NRG4","BTC",0.4
"3060","SPP1","TGFA",0.428
"2954","CLDN3","CLDN9",0.65
"3477","MATK","LYN",0.509
"3629","SPP1","CHD4",0.428
"3017","DRP2","LAMA2",0.499
"2514","SPP1","ITGA4",0.802
"2497","CLDN3","CLDN6",0.65
"4224","CDK1","FAM83D",0.469
"2736","CLDN3","CLDN5",0.955
"3172","CLDN3","CLDN4",0.693
"3867","CLDN3","TJP3",0.947
"3230","CDK1","CDKN1C",0.711
"2519","CDK1","CCNF",0.707
"3522","CDK1","H2AX",0.475
"3006","CDK1","HMGA1",0.457
"3458","CDK1","PBK",0.537
"2636","CDK1","CCNL2",0.982
"3356","CDK1","CDKN2A",0.524
"2695","CDK1","CDKN1A",0.982
"3076","CDK1","RACGAP1",0.533
"2566","CDK1","BCL2",0.56
"3202","CDK1","TOP2A",0.822
"3958","CDK1","TK1",0.485
"2936","HLA-DRA","HLA-DQB2",0.849
"3461","CDK1","LYN",0.745
"3692","HLA-DRA","VIM",0.906
"3145","HLA-DRA","HLA-DPB1",0.933
"2996","HLA-DRA","HLA-DMB",0.996
"3885","HLA-DRA","AP1M2",0.499
"3010","LGALS9","PTPRJ",0.611
"4363","LGALS9","CD48",0.416
"4109","HLA-DRA","LCK",0.654
"4138","LGALS9","TNFRSF9",0.844
"2643","HLA-DRA","TRAC",0.487
"2900","HLA-DRA","HLA-DPA1",0.924
"4359","COBL","PACSIN1",0.667
"2468","HLA-DRA","AP1S3",0.499
"4193","CXCL1","NCAM1",0.426
"2454","SNTB1","PGM5",0.54
"2818","CXCL1","CXCR4",0.994
"4712","CXCL1","DIABLO",0.607
"3427","BMP7","FBN2",0.452
"4708","BMP7","GREM1",0.4
"4185","BMP7","KCP",0.404
"4305","MGST1","MGST2",0.499
"3067","BTC","TGFA",0.62
"3650","BTC","PTK6",0.499
"4682","MYH11","TPM3",0.541
"2885","ABHD16A","PILRB",0.42
"3849","MYH11","MYH3",0.72
"2795","MYH11","ACTG2",0.91
"4458","MYH11","MYH14",0.903
"4543","MYH11","TPM2",0.682
"3496","AP1S3","TPD52",0.499
"3972","ARHGAP21","PRICKLE3",0.616
"4456","ARHGAP21","PRICKLE2",0.435
"2657","GPS2","TRAC",0.983
"4189","COL4A4","NCAM1",0.499
"4239","CENPK","H4C9",0.8
"3341","AP1S3","VAMP2",0.499
"3148","AP1S3","HLA-DPB1",0.499
"2934","AP1S3","HLA-DQB2",0.499
"2902","AP1S3","HLA-DPA1",0.499
"3232","CENPK","HJURP",0.686
"3884","AP1S3","AP1M2",0.978
"4410","CENPK","H4C8",0.8
"4134","CSNK1E","CRY2",0.963
"4225","CSNK1E","FAM83D",0.443
"2673","CSNK1E","BMAL1",0.814
"4529","GAPDH","ALDOA",0.853
"3809","CSNK1E","RNF43",0.457
"2953","CLDN6","CLDN9",0.868
"3698","IRF9","PCSK5",0.404
"2871","GAPDH","AGR2",0.457
"2735","CLDN6","CLDN5",0.65
"3471","ITGA4","LYN",0.527
"2538","ITGA4","ITGB2",0.95
"3169","CLDN6","CLDN4",0.65
"3875","CLDN6","TJP3",0.65
"4465","CARD11","FYB1",0.601
"2623","ITGA4","JAM2",0.937
"3261","MYCL","KLC1",0.557
"2628","ITGB2","JAM2",0.822
"2924","CAPN3","CMYA5",0.596
"3938","CAPN3","TTN",0.985
"4704","MYCBP","MYCBPAP",0.536
"3291","ROBO3","NELL2",0.978
"4668","ITGB2","SELL",0.755
"2800","ITGB2","CXCR4",0.42
"3469","ITGB2","LYN",0.493
"4354","BCL2","TSPAN33",0.72
"3804","BCL2","NLRP1",0.995
"4401","MUC16","MUC1",0.566
"3304","MUC16","MUC4",0.639
"4667","MUC16","SELL",0.664
"3640","BCL2","NR4A1",0.986
"2687","CTNND1","CTNNA2",0.6
"3294","CTNND1","CAMSAP3",0.697
"2864","KSR1","KSR2",0.9
"4403","CTNND1","MUC1",0.741
"3012","CTNND1","PTPRJ",0.695
"3048","CTNND1","FRMD5",0.425
"2650","RBBP8","TRAC",0.591
"3718","NEURL4","CEP290",0.658
"3528","RBBP8","H2AX",0.594
"4711","ENHO","GPR19",0.679
"4328","FAM166B","RIBC2",0.8
"2926","FAM166B","PIERCE1",0.8
"4480","RBBP8","RAD51",0.499
"3853","NBEA","MAP4K1",0.407
"2701","CCNL2","CDKN1A",0.969
"3398","CCNL2","CDK5",0.837
