name	name-2	source_db_name	source_db_version
FOXC2	DRUG RESISTANCE	CIViC	10-Apr-24
STAT5B	DRUG RESISTANCE	CIViC	10-Apr-24
STAT5B	CLINICALLY ACTIONABLE	CIViC	10-Apr-24
JAK1	DRUG RESISTANCE	CIViC	10-Apr-24
TERT	DRUG RESISTANCE	CIViC	10-Apr-24
GNAQ	DRUG RESISTANCE	CIViC	10-Apr-24
PREX2	DRUG RESISTANCE	CIViC	10-Apr-24
TNC	DRUG RESISTANCE	CIViC	10-Apr-24
VPS37A	DRUG RESISTANCE	CIViC	10-Apr-24
RHEB	DRUG RESISTANCE	CIViC	10-Apr-24
DYRK1A	KINASE	GO	10-Apr-24
LYN	KINASE	GO	10-Apr-24
EPHA4	KINASE	GO	10-Apr-24
GSK3B	KINASE	GO	10-Apr-24
CCNE1	KINASE	GO	10-Apr-24
DGKZ	KINASE	GO	10-Apr-24
ABL1	KINASE	GO	10-Apr-24
CERT1	KINASE	GO	10-Apr-24
PI4KA	KINASE	GO	10-Apr-24
FAM20B	KINASE	GO	10-Apr-24
MASTL	KINASE	GO	10-Apr-24
PKLR	KINASE	GO	10-Apr-24
CCL3	KINASE	GO	10-Apr-24
PMS2P11	KINASE	GO	10-Apr-24
PIK3CD	KINASE	GO	10-Apr-24
IRAK1	KINASE	GO	10-Apr-24
PSTK	KINASE	GO	10-Apr-24
TRIB3	KINASE	GO	10-Apr-24
CDK5	KINASE	GO	10-Apr-24
NEK1	KINASE	GO	10-Apr-24
AKT1	KINASE	GO	10-Apr-24
VRK1	KINASE	GO	10-Apr-24
TAF1	KINASE	GO	10-Apr-24
SOCS3	TYROSINE KINASE	GO	10-Apr-24
CD36	TYROSINE KINASE	GO	10-Apr-24
RYK	TYROSINE KINASE	GO	10-Apr-24
CHKA	TYROSINE KINASE	GO	10-Apr-24
RET	TYROSINE KINASE	GO	10-Apr-24
LYN	TYROSINE KINASE	GO	10-Apr-24
EPHA4	TYROSINE KINASE	GO	10-Apr-24
SRC	TYROSINE KINASE	GO	10-Apr-24
PDGFRB	TYROSINE KINASE	GO	10-Apr-24
EPHB2	TYROSINE KINASE	GO	10-Apr-24
PKM	TYROSINE KINASE	GO	10-Apr-24
ABL1	TYROSINE KINASE	GO	10-Apr-24
RPS6KA5	TYROSINE KINASE	GO	10-Apr-24
BTK	TYROSINE KINASE	GO	10-Apr-24
HIPK2	TYROSINE KINASE	GO	10-Apr-24
HIPK4	TYROSINE KINASE	GO	10-Apr-24
ALK	TYROSINE KINASE	GO	10-Apr-24
FER	TYROSINE KINASE	GO	10-Apr-24
DYRK1A	TYROSINE KINASE	GO	10-Apr-24
MAP2K2	TYROSINE KINASE	GO	10-Apr-24
BMX	TYROSINE KINASE	GO	10-Apr-24
MAP2K3	TYROSINE KINASE	GO	10-Apr-24
TWF1	TYROSINE KINASE	GO	10-Apr-24
JAK2	TYROSINE KINASE	GO	10-Apr-24
PBK	TYROSINE KINASE	GO	10-Apr-24
CLK4	TYROSINE KINASE	GO	10-Apr-24
MAP2K7	TYROSINE KINASE	GO	10-Apr-24
MAP2K4	TYROSINE KINASE	GO	10-Apr-24
NEK1	TYROSINE KINASE	GO	10-Apr-24
ERBB3	TYROSINE KINASE	GO	10-Apr-24
ZAP70	TYROSINE KINASE	GO	10-Apr-24
STYK1	TYROSINE KINASE	GO	10-Apr-24
TRAF3	SERINE THREONINE KINASE	GO	10-Apr-24
WNK4	SERINE THREONINE KINASE	GO	10-Apr-24
WNK1	SERINE THREONINE KINASE	GO	10-Apr-24
MYD88	SERINE THREONINE KINASE	GO	10-Apr-24
URS000059273E_9606	SERINE THREONINE KINASE	GO	10-Apr-24
MAP2K3	SERINE THREONINE KINASE	GO	10-Apr-24
AKT1	SERINE THREONINE KINASE	GO	10-Apr-24
STING1	SERINE THREONINE KINASE	GO	10-Apr-24
CPC_HUMAN	SERINE THREONINE KINASE	GO	10-Apr-24
TFIID-TAF4BVARIANT_HUMAN	SERINE THREONINE KINASE	GO	10-Apr-24
ATR_ATRIP_HUMAN	SERINE THREONINE KINASE	GO	10-Apr-24
SNRK	SERINE THREONINE KINASE	GO	10-Apr-24
RSKR	SERINE THREONINE KINASE	GO	10-Apr-24
GRK5	SERINE THREONINE KINASE	GO	10-Apr-24
RPS6KC1	SERINE THREONINE KINASE	GO	10-Apr-24
MAPK13	SERINE THREONINE KINASE	GO	10-Apr-24
STK3	SERINE THREONINE KINASE	GO	10-Apr-24
MAPK7	SERINE THREONINE KINASE	GO	10-Apr-24
BUB1B	SERINE THREONINE KINASE	GO	10-Apr-24
NRBP2	SERINE THREONINE KINASE	GO	10-Apr-24
ALPK1	SERINE THREONINE KINASE	GO	10-Apr-24
ATM	SERINE THREONINE KINASE	GO	10-Apr-24
AURKA	SERINE THREONINE KINASE	GO	10-Apr-24
RAF1	SERINE THREONINE KINASE	GO	10-Apr-24
STK19	SERINE THREONINE KINASE	GO	10-Apr-24
GSK3B	SERINE THREONINE KINASE	GO	10-Apr-24
GSK3A	SERINE THREONINE KINASE	GO	10-Apr-24
NUAK1	SERINE THREONINE KINASE	GO	10-Apr-24
KALRN	SERINE THREONINE KINASE	GO	10-Apr-24
CAMK2D	SERINE THREONINE KINASE	GO	10-Apr-24
PRKCH	SERINE THREONINE KINASE	GO	10-Apr-24
TBK1	SERINE THREONINE KINASE	GO	10-Apr-24
CPNE3	SERINE THREONINE KINASE	GO	10-Apr-24
PRKY	SERINE THREONINE KINASE	GO	10-Apr-24
MAPKAPK3	SERINE THREONINE KINASE	GO	10-Apr-24
RPS6KL1	SERINE THREONINE KINASE	GO	10-Apr-24
LATS1	SERINE THREONINE KINASE	GO	10-Apr-24
MAK	SERINE THREONINE KINASE	GO	10-Apr-24
RPS6KA5	SERINE THREONINE KINASE	GO	10-Apr-24
HTATIP2	SERINE THREONINE KINASE	GO	10-Apr-24
MAP3K10	SERINE THREONINE KINASE	GO	10-Apr-24
HIPK2	SERINE THREONINE KINASE	GO	10-Apr-24
PRKCQ	SERINE THREONINE KINASE	GO	10-Apr-24
NEK11	SERINE THREONINE KINASE	GO	10-Apr-24
HIPK4	SERINE THREONINE KINASE	GO	10-Apr-24
STKLD1	SERINE THREONINE KINASE	GO	10-Apr-24
MAP3K2	SERINE THREONINE KINASE	GO	10-Apr-24
MASTL	SERINE THREONINE KINASE	GO	10-Apr-24
DAPK3	SERINE THREONINE KINASE	GO	10-Apr-24
ROCK2	SERINE THREONINE KINASE	GO	10-Apr-24
NRBP1	SERINE THREONINE KINASE	GO	10-Apr-24
NLK	SERINE THREONINE KINASE	GO	10-Apr-24
STK16	SERINE THREONINE KINASE	GO	10-Apr-24
PLK4	SERINE THREONINE KINASE	GO	10-Apr-24
PIK3R4	SERINE THREONINE KINASE	GO	10-Apr-24
NEK4	SERINE THREONINE KINASE	GO	10-Apr-24
PRKD2	SERINE THREONINE KINASE	GO	10-Apr-24
CDK2	SERINE THREONINE KINASE	GO	10-Apr-24
ADCK1	SERINE THREONINE KINASE	GO	10-Apr-24
DYRK1A	SERINE THREONINE KINASE	GO	10-Apr-24
STK25	SERINE THREONINE KINASE	GO	10-Apr-24
CDKL3	SERINE THREONINE KINASE	GO	10-Apr-24
MAP2K2	SERINE THREONINE KINASE	GO	10-Apr-24
NRK	SERINE THREONINE KINASE	GO	10-Apr-24
IRAK1	SERINE THREONINE KINASE	GO	10-Apr-24
STK11	SERINE THREONINE KINASE	GO	10-Apr-24
RPS6KA3	SERINE THREONINE KINASE	GO	10-Apr-24
TGFBR1	SERINE THREONINE KINASE	GO	10-Apr-24
VRK2	SERINE THREONINE KINASE	GO	10-Apr-24
BMPR1B	SERINE THREONINE KINASE	GO	10-Apr-24
STK32C	SERINE THREONINE KINASE	GO	10-Apr-24
UHMK1	SERINE THREONINE KINASE	GO	10-Apr-24
CASK	SERINE THREONINE KINASE	GO	10-Apr-24
BMP2K	SERINE THREONINE KINASE	GO	10-Apr-24
PBK	SERINE THREONINE KINASE	GO	10-Apr-24
MARK4	SERINE THREONINE KINASE	GO	10-Apr-24
TSSK4	SERINE THREONINE KINASE	GO	10-Apr-24
FASTK	SERINE THREONINE KINASE	GO	10-Apr-24
CLK4	SERINE THREONINE KINASE	GO	10-Apr-24
MAP3K1	SERINE THREONINE KINASE	GO	10-Apr-24
PRKCE	SERINE THREONINE KINASE	GO	10-Apr-24
CDKL2	SERINE THREONINE KINASE	GO	10-Apr-24
ADCK2	SERINE THREONINE KINASE	GO	10-Apr-24
CHEK1	SERINE THREONINE KINASE	GO	10-Apr-24
CSNK1A1L	SERINE THREONINE KINASE	GO	10-Apr-24
MAP2K4	SERINE THREONINE KINASE	GO	10-Apr-24
BRD2	SERINE THREONINE KINASE	GO	10-Apr-24
CDK5	SERINE THREONINE KINASE	GO	10-Apr-24
CDKL1	SERINE THREONINE KINASE	GO	10-Apr-24
STK36	SERINE THREONINE KINASE	GO	10-Apr-24
MAST2	SERINE THREONINE KINASE	GO	10-Apr-24
NEK1	SERINE THREONINE KINASE	GO	10-Apr-24
DMPK	SERINE THREONINE KINASE	GO	10-Apr-24
STK17A	SERINE THREONINE KINASE	GO	10-Apr-24
TOP1	SERINE THREONINE KINASE	GO	10-Apr-24
KSR2	SERINE THREONINE KINASE	GO	10-Apr-24
CDC42BPG	SERINE THREONINE KINASE	GO	10-Apr-24
LIMK2	SERINE THREONINE KINASE	GO	10-Apr-24
VRK1	SERINE THREONINE KINASE	GO	10-Apr-24
STK38L	SERINE THREONINE KINASE	GO	10-Apr-24
TAF1	SERINE THREONINE KINASE	GO	10-Apr-24
RPS6KB1	SERINE THREONINE KINASE	GO	10-Apr-24
PRKCA	SERINE THREONINE KINASE	GO	10-Apr-24
PP4_HUMAN-2B	PROTEIN PHOSPHATASE	GO	10-Apr-24
DUSP26	PROTEIN PHOSPHATASE	GO	10-Apr-24
SSH2	PROTEIN PHOSPHATASE	GO	10-Apr-24
MTM1	PROTEIN PHOSPHATASE	GO	10-Apr-24
CDC25B	PROTEIN PHOSPHATASE	GO	10-Apr-24
PPP1CA	PROTEIN PHOSPHATASE	GO	10-Apr-24
DUSP16	PROTEIN PHOSPHATASE	GO	10-Apr-24
TAS2R31	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52W1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2C3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
FZD6	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2S2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1D2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R16	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2B2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8B4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR82	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
MRGPRX2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2A5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2A14	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2A7	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2V2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
MRGPRX4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR50	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4Q2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51E2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4A8	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ACKR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
SSTR3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR9G9	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR13C7	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51I1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51B5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2M5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR157	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2AJ1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2L8	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR6K3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR6P1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5AK2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GLP2R	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1F1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R30	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAS2R46	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRA2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
FZD8	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR7C2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4F16	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR11H12	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4D9	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51A4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4M1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR11H4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR11H7	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10G3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10G2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1M1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR7G1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR9G4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10J1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1E1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR13C9	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2A12	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR9A1P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR150	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR7D4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2Z1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8U3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5T1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4N4C	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR160	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5F1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2AG2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1E2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1D4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5AC1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR12D3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR52	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRL2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
C3AR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52A5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR32	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52Z1P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
SMO	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52E1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51Q1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5D3P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2F1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
MCHR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR22	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRG4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRF4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRF5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8H2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
CELSR2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
MTNR1A	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
PROKR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
FFAR3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
FZD2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR18	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
SUCNR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2A4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4F21	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR142	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
TAAR5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5H1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OPRM1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR61	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
RRH	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR6C65	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR35	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRD2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51C1P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRE1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR6C68	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2AT4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR27	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR31	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2M2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR7A10	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
CNR1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR19	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR143	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
ADGRE5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR6V1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2J3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR11H1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
GPR21	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR7A5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8B8	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1C1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4D1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5M11	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
P2RY6	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5H2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4A16	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51F2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR13C3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR13C4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4L1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR1S2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2L2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5M9	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8J1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR2T29	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4A4P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10D4P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4D5	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR6M1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4C15	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR4A15	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52I1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR51S1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52E2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5A1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR10A7	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR56B1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52N4	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR56B2P	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52N2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR52L1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8B3	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8A1	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR5T2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
OR8J2	G PROTEIN COUPLED RECEPTOR	GO	10-Apr-24
PITRM1	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
ADAMTS9	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
PAPPA	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
ADAMTS8	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
ADAM28	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
ADAM11	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
ADAM12	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
ECEL1	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
ADAMTS1	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
ADAM30	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
AMZ2	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
MMP2	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
MMP9	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
BMP1	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
CHMP1A	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
MPND	NEUTRAL ZINC METALLOPEPTIDASE	GO	10-Apr-24
ABCC11	ABC TRANSPORTER	GO	10-Apr-24
ABCB7	ABC TRANSPORTER	GO	10-Apr-24
ABCA9	ABC TRANSPORTER	GO	10-Apr-24
ABCA7	ABC TRANSPORTER	GO	10-Apr-24
ABCC4	ABC TRANSPORTER	GO	10-Apr-24
ABCD3	ABC TRANSPORTER	GO	10-Apr-24
CFTR	ABC TRANSPORTER	GO	10-Apr-24
ERVK-11	RNA DIRECTED DNA POLYMERASE	GO	10-Apr-24
HERVK_113	RNA DIRECTED DNA POLYMERASE	GO	10-Apr-24
ERVK-25	RNA DIRECTED DNA POLYMERASE	GO	10-Apr-24
SPNS3	TRANSPORTER	GO	10-Apr-24
SLC23A3	TRANSPORTER	GO	10-Apr-24
TMEM184B	TRANSPORTER	GO	10-Apr-24
MFSD12	TRANSPORTER	GO	10-Apr-24
TMEM120A	ION CHANNEL	GO	10-Apr-24
ESR1	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
THRB	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
THRA	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
ARNT	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
RARA	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
NR4A1	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
ESRRG	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
ESRRB	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
NR3C2	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
NR4A2	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
NR2C2	NUCLEAR HORMONE RECEPTOR	GO	10-Apr-24
ABHD16B	PHOSPHOLIPASE	GO	10-Apr-24
LIPG	PHOSPHOLIPASE	GO	10-Apr-24
ABHD6	PHOSPHOLIPASE	GO	10-Apr-24
PITPNM3	PHOSPHOLIPASE	GO	10-Apr-24
LIPC	PHOSPHOLIPASE	GO	10-Apr-24
R3HDML	PROTEASE INHIBITOR	GO	10-Apr-24
SERPINB1	PROTEASE INHIBITOR	GO	10-Apr-24
PI16	PROTEASE INHIBITOR	GO	10-Apr-24
TIMP1	PROTEASE INHIBITOR	GO	10-Apr-24
CST7	PROTEASE INHIBITOR	GO	10-Apr-24
MACROH2A1	DNA REPAIR	GO	10-Apr-24
ARPA_HUMAN	DNA REPAIR	GO	10-Apr-24
RRM1-RRM2B_HUMAN	DNA REPAIR	GO	10-Apr-24
UVRAG	DNA REPAIR	GO	10-Apr-24
NSMCE3	DNA REPAIR	GO	10-Apr-24
MRE11	DNA REPAIR	GO	10-Apr-24
FOXM1	DNA REPAIR	GO	10-Apr-24
NOP53	DNA REPAIR	GO	10-Apr-24
SMARCAL1	DNA REPAIR	GO	10-Apr-24
EXOSC10	DNA REPAIR	GO	10-Apr-24
SMC3	DNA REPAIR	GO	10-Apr-24
FANCL	DNA REPAIR	GO	10-Apr-24
FANCA	DNA REPAIR	GO	10-Apr-24
RAD51B	DNA REPAIR	GO	10-Apr-24
SMARCA5	DNA REPAIR	GO	10-Apr-24
XRCC2	DNA REPAIR	GO	10-Apr-24
ZNF668	DNA REPAIR	GO	10-Apr-24
FZR1	DNA REPAIR	GO	10-Apr-24
MUTYH	DNA REPAIR	GO	10-Apr-24
ALKBH3	DNA REPAIR	GO	10-Apr-24
TDP1	DNA REPAIR	GO	10-Apr-24
XPC	DNA REPAIR	GO	10-Apr-24
ATRX	DNA REPAIR	GO	10-Apr-24
UBE2D3	DNA REPAIR	GO	10-Apr-24
HUS1	DNA REPAIR	GO	10-Apr-24
NABP2	DNA REPAIR	GO	10-Apr-24
INIP	DNA REPAIR	GO	10-Apr-24
FBH1	DNA REPAIR	GO	10-Apr-24
PSME4	DNA REPAIR	GO	10-Apr-24
RFC5	DNA REPAIR	GO	10-Apr-24
FAN1	DNA REPAIR	GO	10-Apr-24
RECQL4	DNA REPAIR	GO	10-Apr-24
PARP4	DNA REPAIR	GO	10-Apr-24
UBE2B	DNA REPAIR	GO	10-Apr-24
ACTL6A	DNA REPAIR	GO	10-Apr-24
CDK2	DNA REPAIR	GO	10-Apr-24
MNAT1	DNA REPAIR	GO	10-Apr-24
APLF	DNA REPAIR	GO	10-Apr-24
BTG2	DNA REPAIR	GO	10-Apr-24
ZRANB3	DNA REPAIR	GO	10-Apr-24
POLE2	DNA REPAIR	GO	10-Apr-24
POLI	DNA REPAIR	GO	10-Apr-24
RPS3	DNA REPAIR	GO	10-Apr-24
CHEK1	DNA REPAIR	GO	10-Apr-24
