"","gene_id"
"4362","C1orf159"
"4363","ANO1"
"4364","PPFIA1"
"4365","TMEM204"
"4366","THOC6"
"4367","TRAF7"
"4368","NINJ1"
"4369","NPHP4"
"4370","MAP1B"
"4371","IL13RA1"
"4372","WDR44"
"4373","CKMT2"
"4374","ZCCHC9"
"4375","TNS4"
"4376","KHDRBS3"
"4377","CHD1L"
"4378","PEX11B"
"4379","FMO5"
"4380","PIAS3"
"4381","PRKAB2"
"4382","PDHA1"
"4383","RAI2"
"4384","MCCC2"
"4385","ZNF304"
"4386","ZSCAN5A"
"4387","ZNF132"
"4388","SELENOS"
"4389","CHSY1"
"4390","SNRPA1"
"4391","LLGL1"
"4392","NR0B2"
"4393","THAP1"
"4394","RHPN2"
"4395","C19orf12"
"4396","FAAP24"
"4397","ACTR10"
"4398","GCH1"
"4399","LGALS3"
"4400","DNAJB1"
"4401","ZSWIM4"
"4402","FBXW9"
"4403","RFX1"
"4404","BRME1"
"4405","DCAF15"
"4406","CC2D1A"
"4407","TRIM21"
"4408","CCT6B"
"4409","DHX30"
"4410","RAF1"
"4411","PPARG"
"4412","HSD17B7"
"4413","ENOSF1"
"4414","ARFIP2"
"4415","TRIM5"
"4416","RRP8"
"4417","TIMM10B"
"4418","EFR3A"
"4419","PTCD3"
"4420","IMMT"
"4421","MRPL35"
"4422","ILKAP"
"4423","RAMP1"
"4424","SCLY"
"4425","PTPRE"
"4426","PRKAA1"
"4427","RAP1GAP2"
"4428","INPP5K"
"4429","MYBBP1A"
"4430","RPA1"
"4431","SERPINF1"
"4432","UBE2G1"
"4433","EEFSEC"
"4434","TBC1D14"
"4435","TMEM128"
"4436","COQ3"
"4437","PNISR"
"4438","SEC61G"
"4439","LANCL2"
"4440","FIGNL1"
"4441","GRSF1"
"4442","ANKRD17"
"4443","UTP3"
"4444","ITGB4"
"4445","WBP2"
"4446","H3-3B"
"4447","UNK"
"4448","TRIM47"
"4449","ZRANB2"
"4450","EIF5A"
"4451","KDM6B"
"4452","XAF1"
"4453","DLG4"
"4454","RIDA"
"4455","VPS13B"
"4456","MATN2"
"4457","PCBD2"
"4458","SDF2"
"4459","FLOT2"
"4460","ERAL1"
"4461","PRMT7"
"4462","NIP7"
"4463","TERF2"
"4464","VPS4A"
"4465","MTSS2"
"4466","ANKEF1"
"4467","PCED1A"
"4468","BTBD3"
"4469","NXT1"
"4470","POLR3F"
"4471","RIN2"
"4472","PTPRA"
"4473","DAP3"
"4474","KHDC4"
"4475","NES"
"4476","ARHGEF11"
"4477","RAB25"
"4478","DCAF8"
"4479","SYT11"
"4480","IGHMBP2"
"4481","ACY3"
"4482","MMACHC"
"4483","DPH2"
"4484","TOE1"
"4485","MUTYH"
"4486","CTNNBL1"
"4487","LPIN3"
"4488","ZSWIM3"
"4489","RBM38"
"4490","OSER1"
"4491","SERINC3"
"4492","PPP1R3D"
"4493","AP3B1"
"4494","ZBED3"
"4495","PATJ"
"4496","FBXO44"
"4497","CPLANE2"
"4498","CASP9"
"4499","DCTN4"
"4500","ATP8A2"
"4501","ZMYM5"
"4502","USPL1"
"4503","XPO4"
"4504","POMP"
"4505","CDK8"
"4506","ALOX5AP"
"4507","CHRM3"
"4508","MYH10"
"4509","PEMT"
"4510","SCO1"
"4511","MPRIP"
"4512","DSTYK"
"4513","SLC41A1"
"4514","DCLK1"
"4515","COG6"
"4516","EPSTI1"
"4517","RFXAP"
"4518","TPT1"
"4519","GPALPP1"
"4520","STARD13"
"4521","MORC4"
"4522","RNF128"
"4523","TBC1D8B"
"4524","FAM104A"
"4525","SRRM1"
"4526","BTBD2"
"4527","KMT5C"
"4528","ZNF414"
"4529","CSNK1G2"
"4530","SLF1"
"4531","CNDP2"
"4532","WDR74"
"4533","RTN3"
"4534","PLAAT4"
"4535","PLAAT2"
"4536","CEP20"
"4537","MED10"
"4538","MORC2"
"4539","LARGE1"
"4540","SLC2A11"
"4541","C1QTNF6"
"4542","FAM83F"
"4543","ZDHHC8BP"
"4544","GIMAP6"
"4545","GIMAP4"
"4546","ADCK2"
"4547","MKRN1"
"4548","AGAP3"
"4549","KRBA1"
"4550","ZNF767P"
"4551","ACTR3B"
"4552","BTG1"
"4553","C12orf29"
"4554","ATP13A3"
"4555","TMEM254"
"4556","TMTC1"
"4557","KRAS"
"4558","IPO8"
"4559","LARS1"
"4560","IMPA1"
"4561","LRRCC1"
"4562","CCDC59"
"4563","SWAP70"
"4564","BMAL1"
"4565","LYVE1"
"4566","AMPD3"
"4567","SBF2"
"4568","MICAL2"
"4569","RRAS2"
"4570","HSD17B4"
"4571","ZFC3H1"
"4572","TEX15"
"4573","SARAF"
"4574","RNF122"
"4575","DPF2"
"4576","MEN1"
"4577","ERG28"
"4578","DGLUCY"
"4579","NUMB"
"4580","CATSPERB"
"4581","COX16"
"4582","TTC9"
"4583","MED6"
"4584","EIF2S1"
"4585","ADAM20"
"4586","LOXL2"
"4587","ELP3"
"4588","MRO"
"4589","MBD2"
"4590","IER3IP1"
"4591","MRPS36"
"4592","CDK7"
"4593","CD180"
"4594","IRAK2"
"4595","THUMPD3"
"4596","VHL"
"4597","BHLHE40"
"4598","ARL8B"
"4599","EDEM1"
"4600","MEIS2"
"4601","DPH6"
"4602","KATNBL1"
"4603","EMC7"
"4604","PRPF38B"
"4605","REG4"
"4606","TSPAN2"
"4607","GSTM3"
"4608","HMGCS2"
"4609","SORT1"
"4610","PTGFRN"
"4611","LAMTOR5"
"4612","NOTCH2"
"4613","TRIM45"
"4614","CEPT1"
"4615","CD101"
"4616","VTCN1"
"4617","AP4B1"
"4618","NAPG"
"4619","SPIRE1"
"4620","PPHLN1"
"4621","FKBP11"
"4622","ARF3"
"4623","SLC38A2"
"4624","PLEKHA8P1"
"4625","KIDINS220"
"4626","GRHL1"
"4627","ROCK2"
"4628","RSAD2"
"4629","MYCN"
"4630","LPIN1"
"4631","CMPK2"
"4632","IAH1"
"4633","IL6ST"
"4634","NAV1"
"4635","CDC73"
"4636","TIMM17A"
"4637","RPS15A"
"4638","NARS1"
"4639","RELCH"
"4640","FBH1"
"4641","RBM17"
"4642","ANKRD16"
"4643","IL15RA"
"4644","CCNH"
"4645","TMEM241"
"4646","KCTD1"
"4647","DOCK2"
"4648","EMP1"
"4649","SOX5"
"4650","RERG"
"4651","LRP4"
"4652","DDB2"
"4653","ACP2"
"4654","RTL8C"
"4655","RBMX2"
"4656","STK26"
"4657","PIWIL4"
"4658","PUM1"
"4659","YARS1"
"4660","PHC2"
"4661","GNL2"
"4662","AGO4"
"4663","CYP2J2"
"4664","BTF3L4"
"4665","TUT4"
"4666","PRPF38A"
"4667","DSC2"
"4668","RNF138"
"4669","ELP2"
"4670","DSC3"
"4671","DTNA"
"4672","TPGS2"
"4673","DAGLA"
"4674","TIMM10"
"4675","DHX34"
"4676","APLNR"
"4677","FADS2"
"4678","TMEM258"
"4679","TCN1"
"4680","TMEM165"
"4681","CLOCK"
"4682","GGACT"
"4683","COL4A2"
"4684","CLDN10"
"4685","DZIP1"
"4686","UBAC2"
"4687","ARGLU1"
"4688","BIVM"
"4689","ERCC5"
"4690","TPP2"
"4691","POGLUT2"
"4692","CARS2"
"4693","ARHGAP32"
"4694","STT3A"
"4695","ETS1"
"4696","SLC37A2"
"4697","TMED7"
"4698","APC"
"4699","NREP"
"4700","WDR36"
"4701","OSTF1"
"4702","RFK"
"4703","UBQLN1"
"4704","NAA35"
"4705","ANXA1"
"4706","CTSL"
"4707","CEMIP2"
"4708","AGTPBP1"
"4709","ISCA1"
"4710","ADAM19"
"4711","HAVCR2"
"4712","CCNJL"
"4713","TAOK3"
"4714","USP30"
"4715","HNF1A"
"4716","FBXO21"
"4717","TBX3"
"4718","RNFT2"
"4719","P2RX4"
"4720","BICDL1"
"4721","DTX1"
"4722","TRAFD1"
"4723","DMTF1"
"4724","TMEM243"
"4725","CCDC146"
"4726","TMEM60"
"4727","CD36"
"4728","UGT2A3"
"4729","PNPLA8"
"4730","RINT1"
"4731","SRPK2"
"4732","KCP"
"4733","TES"
"4734","MTO1"
"4735","CEP162"
"4736","SYNCRIP"
"4737","SNX14"
"4738","EPHA7"
"4739","AKIRIN2"
"4740","ORC3"
"4741","LCA5"
"4742","MAP3K7"
"4743","PRR5L"
"4744","LMO2"
"4745","PHF21A"
"4746","NAT10"
"4747","EHF"
"4748","PRRG4"
"4749","CAPRIN1"
"4750","ATP5MC2"
"4751","DNAJC14"
"4752","CD63"
"4753","AVIL"
"4754","GDF11"
"4755","ITGA7"
"4756","RDH5"
"4757","AGAP2"
"4758","BLOC1S1"
"4759","CDK4"
"4760","TSPAN31"
"4761","TFCP2"
"4762","COQ10A"
"4763","PAN2"
"4764","KRT7"
"4765","ZC3H10"
"4766","HNRNPA1"
"4767","ACVR1B"
"4768","OS9"
"4769","LTV1"
"4770","MAP7"
"4771","CD164"
"4772","AFG1L"
"4773","NHSL1"
"4774","AHI1"
"4775","HEY2"
"4776","PKIB"
"4777","SMPD2"
"4778","MICAL1"
"4779","REPS1"
"4780","TEC"
"4781","PRADC1"
"4782","SEMA4F"
"4783","CCT7"
"4784","RAB11FIP5"
"4785","SMYD5"
"4786","DYSF"
"4787","CCDC142"
"4788","KCNMB4"
"4789","USP15"
"4790","GNS"
"4791","MDM2"
"4792","KLHL36"
"4793","BCO1"
"4794","MPHOSPH6"
"4795","DYNC1LI2"
"4796","FHOD1"
"4797","CCDC102A"
"4798","PCNX2"
"4799","URB2"
"4800","EGLN1"
"4801","COG2"
"4802","ABCB10"
"4803","NTPCR"
"4804","TAF5L"
"4805","STX6"
"4806","RNASEL"
"4807","DHX9"
"4808","CEP350"
"4809","NPL"
"4810","PIGC"
"4811","LAMC1"
"4812","RC3H1"
"4813","SP110"
"4814","MRPL44"
"4815","TTLL4"
"4816","USP37"
"4817","ITM2C"
"4818","SERPINE2"
"4819","DNAJB2"
"4820","TMBIM1"
"4821","EIF4E2"
"4822","ARMC9"
"4823","CAB39"
"4824","REV1"
"4825","TSGA10"
"4826","MFSD9"
"4827","TMEM127"
"4828","TGFBRAP1"
"4829","GCC2"
"4830","MRPS9"
"4831","C2orf49"
"4832","ANKRD36"
"4833","EPC2"
"4834","ARHGEF4"
"4835","ISCU"
"4836","ALDH1L2"
"4837","USP44"
"4838","SCYL2"
"4839","CKAP4"
"4840","PLXNC1"
"4841","APPL2"
"4842","PWP1"
"4843","DRAM1"
"4844","WASHC4"
"4845","FLNB"
"4846","NEK3"
"4847","VPS36"
"4848","RNASEH2B"
"4849","TBC1D4"
"4850","THSD1"
"4851","LRCH1"
"4852","SUCLA2"
"4853","RCBTB1"
"4854","MED4"
"4855","PHF11"
"4856","RPL13AP25"
"4857","COG3"
"4858","LMO7"
"4859","SCEL"
"4860","ITM2B"
"4861","NUDT15"
"4862","EDNRB"
"4863","RCBTB2"
"4864","LCP1"
"4865","SETDB2"
"4866","SCRN1"
"4867","TNS3"
"4868","CHST12"
"4869","IGF2BP3"
"4870","GPNMB"
"4871","RAPGEF5"
"4872","RAC1"
"4873","KDELR2"
"4874","NUP42"
"4875","ZDHHC4"
"4876","AOAH"
"4877","BZW2"
"4878","DDX56"
"4879","HUS1"
"4880","DBNL"
"4881","CCM2"
"4882","MYO1G"
"4883","CIDEB"
"4884","TTC5"
"4885","ZFHX2"
"4886","MTHFS"
"4887","ADAMTS7"
"4888","ABHD17C"
"4889","IREB2"
"4890","TM6SF1"
"4891","CALCOCO2"
"4892","RSAD1"
"4893","NMT1"
"4894","SRSF1"
"4895","VEZF1"
"4896","TACO1"
"4897","TEX2"
"4898","DCAF7"
"4899","LIMD2"
"4900","KAT7"
"4901","RTP4"
"4902","ACTL6A"
"4903","NDUFB5"
"4904","MRPL47"
"4905","TRA2B"
"4906","MARCHF7"
"4907","GALNT5"
"4908","SCN7A"
"4909","TANK"
"4910","GATA4"
"4911","SKIL"
"4912","EPRS1"
"4913","HLX"
"4914","VPS45"
"4915","KCTD3"
"4916","RPS6KC1"
"4917","ZNG1B"
"4918","IL1RN"
"4919","SMPD4"
"4920","WDR33"
"4921","CCDC115"
"4922","SAP130"
"4923","BIN1"
"4924","IMP4"
"4925","HS6ST1"
"4926","UGGT1"
"4927","STAM"
"4928","ABI1"
"4929","YME1L1"
"4930","DNAJC1"
"4931","NIPSNAP3A"
"4932","LRRC8A"
"4933","CDK9"
"4934","ODF2"
"4935","ECPAS"
"4936","TOR1B"
"4937","C9orf78"
"4938","TOR1A"
"4939","RALGPS1"
"4940","NIBAN2"
"4941","ST6GALNAC4"
"4942","TMOD1"
"4943","DAB2IP"
"4944","STXBP1"
"4945","SLC2A8"
"4946","CDK5RAP2"
"4947","ZFP37"
"4948","SLC31A2"
"4949","SLC31A1"
"4950","TLR4"
"4951","ZNF189"
"4952","STX17"
"4953","PRPF4"
"4954","FPGS"
"4955","USP20"
"4956","KIF12"
"4957","ATP6V1G1"
"4958","TEX10"
"4959","MRPL50"
"4960","DPM2"
"4961","TSTD2"
"4962","PSMB7"
"4963","TRMO"
"4964","RABEPK"
"4965","GOLGA1"
"4966","XPA"
"4967","NCBP1"
"4968","ANP32B"
"4969","PDCL"
"4970","RPL35"
"4971","ARPC5L"
"4972","ENPP2"
"4973","DERL1"
"4974","MYC"
"4975","CCN3"
"4976","DMAC1"
"4977","RANBP6"
"4978","POLR1E"
"4979","PLAA"
"4980","IL11RA"
"4981","UBAP2"
"4982","APTX"
"4983","RNF38"
"4984","TLN1"
"4985","DNAJB5"
"4986","DCTN3"
"4987","GRHPR"
"4988","HINT2"
"4989","DENND4C"
"4990","RPS6"
"4991","CNPY3"
"4992","FOXP4"
"4993","PPIL1"
"4994","KIF13A"
"4995","ZSCAN9"
"4996","PIM1"
"4997","GMPR"
"4998","CMTR1"
"4999","TFAP2A"
"5000","YIPF3"
"5001","TMEM14B"
"5002","TMEM63B"
"5003","FRS3"
"5004","TJAP1"
"5005","TUBB2A"
"5006","LRRC1"
"5007","BPHL"
"5008","RIPK1"
"5009","UQCC2"
"5010","FLOT1"
"5011","IER3"
"5012","MDC1"
"5013","PGBD1"
"5014","ATAT1"
"5015","TPMT"
"5016","RNF144B"
"5017","MTCH1"
"5018","VARS2"
"5019","TAF8"
"5020","FAM8A1"
"5021","CPEB2"
"5022","TLR2"
"5023","MYO7A"
"5024","FCHSD2"
"5025","ARRB1"
"5026","SLCO2B1"
"5027","THAP12"
"5028","ANKRD42"
"5029","IL18BP"
"5030","NUMA1"
"5031","CCDC90B"
"5032","RAB30"
"5033","CREBZF"
"5034","LRRC32"
"5035","PRCP"
"5036","NARS2"
"5037","RNF121"
"5038","SLCO5A1"
"5039","TGS1"
"5040","SDCBP"
"5041","NEK1"
"5042","SORL1"
"5043","TMPRSS4"
"5044","BUD13"
"5045","TRPC6"
"5046","CFAP300"
"5047","YAP1"
"5048","TRIM29"
"5049","SLC37A4"
"5050","POU2F3"
"5051","RDX"
"5052","PPP2R1B"
"5053","FDX1"
"5054","CFAP68"
"5055","ARHGAP20"
"5056","CASP1"
"5057","ALKBH8"
"5058","MAP2K5"
"5059","SQOR"
"5060","CTDSPL2"
"5061","SLTM"
"5062","THBS1"
"5063","MAPKBP1"
"5064","NDUFAF1"
"5065","ITGA11"
"5066","HAUS2"
"5067","RTF1"
"5068","PARP6"
"5069","RPLP1"
"5070","LRRC49"
"5071","TUBGCP4"
"5072","RMDN3"
"5073","ITPKA"
"5074","UACA"
"5075","SMAD6"
"5076","PLCB2"
"5077","TMEM62"
"5078","ADAM10"
"5079","DUOX1"
"5080","ZNF280D"
"5081","SEMA6D"
"5082","RSL24D1"
"5083","GCOM1"
"5084","BCAR3"
"5085","TTLL7"
"5086","FNBP1L"
"5087","KYAT3"
"5088","GTF2B"
"5089","RABGGTB"
"5090","IFI44L"
"5091","ARHGAP29"
"5092","IFI44"
"5093","SLC44A5"
"5094","DBT"
"5095","RTCA"
"5096","IFT172"
"5097","SELENOI"
"5098","CGREF1"
"5099","HADHB"
"5100","ADCY3"
"5101","PPM1B"
"5102","PNPT1"
"5103","DYNC2LI1"
"5104","THUMPD2"
"5105","CYP1B1"
"5106","RAB1A"
"5107","ACTR2"
"5108","PREB"
"5109","PREPL"
"5110","EMILIN1"
"5111","FBXO11"
"5112","ATRAID"
"5113","CENPO"
"5114","DTNB"
"5115","ACTR1A"
"5116","MFSD13A"
"5117","MYOF"
"5118","STAMBPL1"
"5119","ATAD1"
"5120","CUZD1"
"5121","TACC2"
"5122","CALHM2"
"5123","ARL3"
"5124","EXOC6"
"5125","PLCE1"
"5126","RBP4"
"5127","DBR1"
"5128","DNAJC13"
"5129","ANXA7"
"5130","FAM149B1"
"5131","ASCC1"
"5132","ADAMTS14"
"5133","RPS24"
"5134","TET1"
"5135","AOX1"
"5136","ATIC"
"5137","SMARCAL1"
"5138","STAT4"
"5139","CARF"
"5140","ASNSD1"
"5141","METTL5"
"5142","SSB"
"5143","NAB1"
"5144","PPIG"
"5145","FASTKD1"
"5146","HECW2"
"5147","IDH1"
"5148","CIR1"
"5149","ITPRID2"
"5150","FAM117B"
"5151","WDR12"
"5152","ABI2"
"5153","ITGAV"
"5154","SLC40A1"
"5155","SLC35A5"
"5156","SLC49A4"
"5157","SENP7"
"5158","COX17"
"5159","PARP9"
"5160","USP8"
"5161","SECISBP2L"
"5162","TMOD3"
"5163","SPPL2A"
"5164","GLCE"
"5165","SHF"
"5166","APH1B"
"5167","INTS14"
"5168","CILP"
"5169","PARP16"
"5170","PPCDC"
"5171","SEMA7A"
"5172","UBL7"
"5173","FAM13A"
"5174","HERC3"
"5175","HERC6"
"5176","HERC5"
"5177","ZGRF1"
"5178","AP1AR"
"5179","COPS4"
"5180","HNRNPD"
"5181","SEC31A"
"5182","GPAT3"
"5183","FGF2"
"5184","BBS7"
"5185","BLTP1"
"5186","BMPR1B"
"5187","RAP1GDS1"
"5188","LARP1B"
"5189","PDE5A"
"5190","NUP54"
"5191","BMP2K"
"5192","G3BP2"
"5193","SEPTIN11"
"5194","SCARB2"
"5195","CCNG2"
"5196","CNOT6L"
"5197","USO1"
"5198","SHROOM3"
"5199","ANXA3"
"5200","PPA2"
"5201","GSTCD"
"5202","INTS12"
"5203","CASP6"
"5204","LEF1"
"5205","HADH"
"5206","PAPSS1"
"5207","SEC24B"
"5208","PPP3CA"
"5209","SLC39A8"
"5210","MAPK8IP3"
"5211","RGS3"
"5212","GUCD1"
"5213","RNF185"
"5214","PARVG"
"5215","ETV6"
"5216","GABARAPL1"
"5217","KIF21A"
"5218","YARS2"
"5219","FGD4"
"5220","ALG10"
"5221","PIK3C2G"
"5222","SINHCAF"
"5223","AEBP2"
"5224","ZCRB1"
"5225","TMEM117"
"5226","PRICKLE1"
"5227","C1RL"
"5228","NDUFA9"
"5229","CLSTN3"
"5230","TAPBPL"
"5231","PEX5"
"5232","SCAF11"
"5233","PPFIA2"
"5234","LLPH"
"5235","LRIG3"
"5236","MARCHF9"
"5237","GLIPR1"
"5238","TMEM19"
"5239","DUSP6"
"5240","POC1B"
"5241","TMTC3"
"5242","LUM"
"5243","SNRPF"
"5244","NEDD1"
"5245","GAS2L3"
"5246","TMEM132B"
"5247","SLC15A4"
"5248","TDG"
"5249","RITA1"
"5250","SDSL"
"5251","MMAB"
"5252","GLTP"
"5253","GIT2"
"5254","TCHP"
"5255","NUP58"
"5256","MTMR6"
"5257","SLC7A1"
"5258","PDX1"
"5259","LNX2"
"5260","SUOX"
"5261","TARBP2"
"5262","NABP2"
"5263","N4BP2L1"
"5264","SMARCC2"
"5265","KANSL2"
"5266","CERS5"
"5267","MAP3K12"
"5268","ITGB7"
"5269","CSAD"
"5270","LMBR1L"
"5271","MYG1"
"5272","ESYT1"
"5273","TMBIM6"
"5274","ANKRD52"
"5275","ZNF740"
"5276","WDFY2"
"5277","HNRNPA1L2"
"5278","LPAR6"
"5279","ESD"
"5280","RB1"
"5281","SBNO1"
"5282","SETD1B"
"5283","VPS33A"
"5284","VPS37B"
"5285","RHOF"
"5286","DENR"
"5287","SLAIN1"
"5288","RBM26"
"5289","MBNL2"
"5290","ABHD13"
"5291","RAB20"
"5292","GRTP1"
"5293","CUL4A"
"5294","TTC6"
"5295","CBLN3"
"5296","NOVA1"
"5297","TMX1"
"5298","FRMD6"
"5299","PELI2"
"5300","RTN1"
"5301","SLC38A6"
"5302","NAA30"
"5303","DCAF5"
"5304","WDR89"
"5305","STON2"
"5306","EFCAB11"
"5307","GPR65"
"5308","PTGR2"
"5309","JDP2"
"5310","AK7"
"5311","FBLN5"
"5312","CLBA1"
"5313","WDR20"
"5314","NIPA2"
"5315","SLC12A6"
"5316","MFAP1"
"5317","TCF12"
"5318","SORD"
"5319","SERF2"
"5320","ZSCAN29"
"5321","DUOX2"
"5322","LYSMD2"
"5323","GCNT3"
"5324","BNIP2"
"5325","GTF2A2"
"5326","SRP14"
"5327","BAHD1"
"5328","CDAN1"
"5329","TLE3"
"5330","ANP32A"
"5331","COMMD4"
"5332","UBE2Q2"
"5333","ETFA"
"5334","HMG20A"
"5335","SCAPER"
"5336","TSPAN3"
"5337","SKIC8"
"5338","NCOA2"
"5339","MAN2C1"
"5340","DNAJA4"
"5341","TLNRD1"
"5342","TPM1"
"5343","IGF1R"
"5344","ARRDC4"
"5345","USP3"
"5346","BBS4"
"5347","PML"
"5348","ADAMTS17"
"5349","LINS1"
"5350","ULK3"
"5351","SCAMP2"
"5352","POLG"
"5353","DET1"
"5354","MFGE8"
"5355","ZNF710"
"5356","UNC45A"
"5357","MCTP2"
"5358","FURIN"
"5359","IQGAP1"
"5360","CRTC3"
"5361","EFL1"
"5362","SEC11A"
"5363","GLYR1"
"5364","PMM2"
"5365","ITGAX"
"5366","TGFB1I1"
"5367","RUSF1"
"5368","ARMC5"
"5369","PARN"
"5370","FTO"
"5371","UQCRC2"
"5372","CDR2"
"5373","IGSF6"
"5374","ARHGAP17"
"5375","NKD1"
"5376","DHX38"
"5377","TXNL4B"
"5378","CHST4"
"5379","ZFHX3"
"5380","NLRC5"
"5381","KATNB1"
"5382","KIFC3"
"5383","ADAMTS18"
"5384","NUDT7"
"5385","CMTM3"
"5386","NOL3"
"5387","MAP1LC3B"
"5388","MBTPS1"
"5389","CDH13"
"5390","ZCCHC14"
"5391","MEAK7"
"5392","OSGIN1"
"5393","IRF8"
"5394","RHOT2"
"5395","ZSCAN32"
"5396","NDUFB10"
"5397","PDPK1"
"5398","TIGD7"
"5399","DEF8"
"5400","TCF25"
"5401","GALNS"
"5402","GAS8"
"5403","MED9"
"5404","NCOR1"
"5405","COPS3"
"5406","GID4"
"5407","KSR1"
"5408","UTP4"
"5409","RANBP10"
"5410","GFOD2"
"5411","NOB1"
"5412","PRPSAP2"
"5413","PCTP"
"5414","TOM1L1"
"5415","C17orf80"
"5416","TOB1"
"5417","VPS53"
"5418","SGSM2"
"5419","NPEPPS"
"5420","SKAP1"
"5421","SCRN2"
"5422","SSH2"
"5423","G6PC3"
"5424","CLTC"
"5425","BCAS3"
"5426","PTRH2"
"5427","SS18"
"5428","TAF4B"
"5429","AFG3L2"
"5430","IMPA2"
"5431","GNAL"
"5432","SLC39A6"
"5433","RPRD1A"
"5434","C18orf21"
"5435","GALNT1"
"5436","GAREM1"
"5437","ESCO1"
"5438","OSBPL1A"
"5439","GATA6"
"5440","GREB1L"
"5441","RMC1"
"5442","PELP1"
"5443","NPC1"
"5444","ARRB2"
"5445","ZMYND15"
"5446","WRAP53"
"5447","MINK1"
"5448","SAT2"
"5449","PIK3R5"
"5450","TP53"
"5451","CCDC40"
"5452","ARHGDIA"
"5453","TMC6"
"5454","SLC16A3"
"5455","RAB40B"
"5456","EIF4A3"
"5457","CSNK1D"
"5458","ANAPC11"
"5459","TBCD"
"5460","FN3KRP"
"5461","NARF"
"5462","RPTOR"
"5463","FOXK2"
"5464","TRIM65"
"5465","CBX8"
"5466","SECTM1"
"5467","WDR45B"
"5468","CBX4"
"5469","DYM"
"5470","ELAC1"
"5471","MBD1"
"5472","SMAD4"
"5473","TNFRSF11A"
"5474","ZCCHC2"
"5475","P3H4"
"5476","NT5C3B"
"5477","RETREG3"
"5478","IGFBP4"
"5479","FKBP10"
"5480","TXNL4A"
"5481","MISP3"
"5482","BRD4"
"5483","SLC39A3"
"5484","NFIC"
"5485","TPGS1"
"5486","PLPP2"
"5487","PRDM15"
"5488","PFKL"
"5489","FEM1A"
"5490","VAV1"
"5491","MVB12A"
"5492","SH3GL1"
"5493","DUS3L"
"5494","DPP9"
"5495","CCDC97"
"5496","TMEM91"
"5497","ZFP14"
"5498","SIRT3"
"5499","IFITM3"
"5500","COL6A1"
"5501","IFNAR1"
"5502","SOD1"
"5503","COL6A2"
"5504","TRPM2"
"5505","SCYL1"
"5506","TMEM50B"
"5507","APP"
"5508","DOP1B"
"5509","URB1"
"5510","AKT1"
"5511","EMP3"
"5512","SAE1"
"5513","GEMIN7"
"5514","CBLC"
"5515","WTIP"
"5516","ADAMTS10"
"5517","RNPEPL1"
"5518","CAPN10"
"5519","MYO1F"
"5520","ERVK3-1"
"5521","TIMM29"
"5522","CARM1"
"5523","EVI5L"
"5524","TM4SF5"
"5525","PSMB6"
"5526","SIGLEC10"
"5527","ZNF473"
"5528","RPS11"
"5529","RPL13A"
"5530","NOSIP"
"5531","RCN3"
"5532","ZNF614"
"5533","RERE"
"5534","MMEL1"
"5535","PRDM16"
"5536","EPHA2"
"5537","EFHD2"
"5538","PEX14"
"5539","PGD"
"5540","SH3BGRL3"
"5541","CNKSR1"
"5542","RPL11"
"5543","IL22RA1"
"5544","ZNF593"
"5545","C1orf216"
"5546","KIAA0319L"
"5547","EVA1B"
"5548","MAP3K6"
"5549","GPN2"
"5550","SYTL1"
"5551","WDTC1"
"5552","NBPF3"
"5553","HSPG2"
"5554","ITGB3BP"
"5555","SERBP1"
"5556","BCL10"
"5557","CCN1"
"5558","PRKACB"
"5559","PIGK"
"5560","TINAGL1"
"5561","AZIN2"
"5562","RPS8"
"5563","PTPRF"
"5564","MOB3C"
"5565","LMO4"
"5566","MTF2"
"5567","SLC44A3"
"5568","IGSF3"
"5569","ZNF697"
"5570","CTTNBP2NL"
"5571","STRIP1"
"5572","PSMA5"
"5573","C1orf162"
"5574","CD53"
"5575","CELSR2"
"5576","ITGA10"
"5577","GPR161"
"5578","ALDH9A1"
"5579","ATP1B1"
"5580","TIPRL"
"5581","NME7"
"5582","POGK"
"5583","MPC2"
"5584","CREG1"
"5585","DCAF6"
"5586","TBX19"
"5587","UCK2"
"5588","TMCO1"
"5589","POU2F1"
"5590","MGST3"
"5591","COP1"
"5592","NECTIN4"
"5593","UFC1"
"5594","PPOX"
"5595","FCGR2A"
"5596","SDHC"
"5597","PFDN2"
"5598","USP21"
"5599","PRCC"
"5600","METTL25B"
"5601","MRPL24"
"5602","PIGM"
"5603","ISG20L2"
"5604","HDGF"
"5605","ABL2"
"5606","TOR1AIP1"
"5607","HMCN1"
"5608","RGL1"
"5609","LYPLAL1"
"5610","PRUNE1"
"5611","RORC"
"5612","TUFT1"
"5613","SF3B4"
"5614","ECM1"
"5615","ZNF687"
"5616","TARS2"
"5617","CGN"
"5618","SNX27"
"5619","SETDB1"
"5620","MCL1"
"5621","RFX5"
"5622","PI4KB"
"5623","PIP5K1A"
"5624","ANP32E"
"5625","MINDY1"
"5626","CERS2"
"5627","ENSA"
"5628","SEMA6C"
"5629","MRPL9"
"5630","ARNT"
"5631","POGZ"
"5632","C1orf56"
"5633","GOLPH3L"
"5634","DYRK3"
"5635","EIF2D"
"5636","INTS7"
"5637","VASH2"
"5638","TAF1A"
"5639","SMYD2"
"5640","DUSP10"
"5641","TP53BP2"
"5642","ATP8B2"
"5643","ADAM15"
"5644","JTB"
"5645","RAB13"
"5646","TPM3"
"5647","SNAPIN"
